FEWSNET_admin_code,target_month,target_label,partition_id
0,2019-10,1,3
0,2020-02,1,3
0,2020-06,1,3
1,2019-10,1,3
1,2020-02,1,3
1,2020-06,1,3
2,2019-10,1,9
2,2020-02,1,9
2,2020-06,1,9
3,2019-10,1,3
3,2020-02,1,3
3,2020-06,1,3
4,2019-10,1,3
4,2020-02,1,3
4,2020-06,1,3
5,2019-10,1,3
5,2020-02,1,3
5,2020-06,1,3
6,2019-10,1,3
6,2020-02,1,3
6,2020-06,1,3
7,2019-10,1,3
7,2020-02,1,3
7,2020-06,1,3
8,2019-10,1,1
8,2020-02,1,1
8,2020-06,1,1
9,2019-10,1,3
9,2020-02,1,3
9,2020-06,1,3
10,2019-10,1,9
10,2020-02,1,9
10,2020-06,1,9
11,2019-10,1,9
11,2020-02,1,9
11,2020-06,1,9
12,2019-10,1,1
12,2020-02,1,1
12,2020-06,1,1
13,2019-10,1,3
13,2020-02,1,3
13,2020-06,1,3
14,2019-10,1,3
14,2020-02,1,3
14,2020-06,1,3
15,2019-10,1,3
15,2020-02,1,3
15,2020-06,1,3
16,2019-10,0,8
16,2020-02,1,8
16,2020-06,0,8
17,2019-10,1,3
17,2020-02,1,3
17,2020-06,1,3
18,2019-10,1,3
18,2020-02,1,3
18,2020-06,1,3
19,2019-10,0,3
19,2020-02,1,3
19,2020-06,1,3
20,2019-10,1,3
20,2020-02,1,3
20,2020-06,1,3
21,2019-10,1,3
21,2020-02,1,3
21,2020-06,1,3
22,2019-10,0,8
22,2020-02,0,8
22,2020-06,0,8
23,2019-10,0,1
23,2020-02,1,1
23,2020-06,1,1
24,2019-10,1,1
24,2020-02,1,1
24,2020-06,1,1
25,2019-10,1,3
25,2020-02,0,3
25,2020-06,1,3
26,2019-10,0,1
26,2020-02,1,1
26,2020-06,1,1
27,2019-10,1,1
27,2020-02,1,1
27,2020-06,1,1
28,2019-10,1,1
28,2020-02,1,1
28,2020-06,1,1
29,2019-10,1,1
29,2020-02,1,1
29,2020-06,1,1
30,2019-10,1,3
30,2020-02,1,3
30,2020-06,1,3
31,2019-10,1,1
31,2020-02,1,1
31,2020-06,1,1
32,2019-10,1,3
32,2020-02,1,3
32,2020-06,1,3
33,2019-10,1,9
33,2020-02,1,9
33,2020-06,1,9
34,2019-10,1,1
34,2020-02,1,1
34,2020-06,1,1
35,2019-10,1,9
35,2020-02,1,9
35,2020-06,1,9
36,2019-10,1,3
36,2020-02,1,3
36,2020-06,1,3
37,2019-10,0,1
37,2020-02,1,1
37,2020-06,1,1
38,2019-10,1,9
38,2020-02,1,9
38,2020-06,1,9
39,2019-10,1,3
39,2020-02,1,3
39,2020-06,1,3
40,2019-10,1,3
40,2020-02,1,3
40,2020-06,1,3
41,2019-10,0,8
41,2020-02,0,8
41,2020-06,0,8
42,2019-10,1,3
42,2020-02,1,3
42,2020-06,1,3
43,2019-10,1,3
43,2020-02,1,3
43,2020-06,1,3
44,2019-10,1,3
44,2020-02,1,3
44,2020-06,1,3
45,2019-10,0,1
45,2020-02,1,1
45,2020-06,1,1
46,2019-10,0,1
46,2020-02,1,1
46,2020-06,1,1
47,2019-10,0,1
47,2020-02,1,1
47,2020-06,1,1
48,2019-10,0,1
48,2020-02,0,1
48,2020-06,1,1
49,2019-10,1,8
49,2020-02,1,8
49,2020-06,1,8
50,2019-10,1,3
50,2020-02,1,3
50,2020-06,1,3
51,2019-10,0,8
51,2020-02,0,8
51,2020-06,0,8
52,2019-10,1,3
52,2020-02,1,3
52,2020-06,1,3
53,2019-10,1,3
53,2020-02,1,3
53,2020-06,1,3
54,2019-10,1,3
54,2020-02,1,3
54,2020-06,1,3
55,2019-10,1,9
55,2020-02,1,9
55,2020-06,1,9
56,2019-10,0,9
56,2020-02,1,9
56,2020-06,1,9
57,2019-10,1,3
57,2020-02,1,3
57,2020-06,1,3
58,2019-10,1,3
58,2020-02,1,3
58,2020-06,1,3
59,2019-10,1,3
59,2020-02,1,3
59,2020-06,1,3
60,2019-10,1,3
60,2020-02,1,3
60,2020-06,1,3
61,2019-10,1,3
61,2020-02,1,3
61,2020-06,1,3
62,2019-10,1,3
62,2020-02,1,3
62,2020-06,1,3
63,2019-10,0,8
63,2020-02,1,8
63,2020-06,0,8
64,2019-10,1,1
64,2020-02,1,1
64,2020-06,1,1
65,2019-10,0,3
65,2020-02,1,3
65,2020-06,1,3
66,2019-10,1,3
66,2020-02,1,3
66,2020-06,1,3
67,2019-10,0,3
67,2020-02,1,3
67,2020-06,1,3
68,2019-10,1,1
68,2020-02,1,1
68,2020-06,1,1
69,2019-10,1,3
69,2020-02,1,3
69,2020-06,1,3
70,2019-10,1,3
70,2020-02,1,3
