FEWSNET_admin_code,lat,lon
69,7.100770044736745,31.32270385687693
70,9.135147215358606,28.39176173558216
71,8.579216076808043,32.82719799317089
72,7.625310075952151,32.11128857945892
73,7.284772361466431,27.29822716356504
74,6.200243218371245,29.208888936099896
75,5.1247155226375725,28.54733853806849
76,4.251822916195049,30.3442189863986
77,6.7931938652114745,30.80245009118241
78,6.395243611872856,30.4869819263811
79,12.02125245496727,18.109903825827736
80,11.624715537229353,16.23173318138057
81,13.367175022946206,16.219609919936453
82,13.302233424694457,16.865907534938476
83,11.348700588320485,17.941626538934635
84,13.384514340250098,19.630893731950326
85,13.029962247809497,18.46927030564306
86,11.73099596060166,15.252165645710887
87,12.371418541175432,16.870500870787538
88,12.840005405836784,15.631041728532614
89,12.221100132800318,20.03104811369715
90,12.895692497133393,17.57291064930747
91,12.134827205074837,18.77702986215808
92,12.512602846765011,15.298652947772874
93,12.423524029034176,19.56501273239356
94,11.059698129901845,15.250351592540488
95,12.120265774468654,15.051590131548084
96,13.481584097026031,15.702480580103495
97,13.369668820249808,15.251934513631824
98,12.910641393230966,21.24300209131352
99,13.563464538462478,21.81780314786824
100,14.51095646353256,21.052893716072887
101,14.429459803170252,21.954435448017662
102,12.45466436652467,20.65414503167285
103,12.499991579922778,21.69786807213864
104,14.972458591239318,22.45473298354312
105,15.010023384041183,21.633836775249
106,13.66624914599384,20.8385258348796
107,18.054065722874217,23.13051499266308
108,15.324307373266908,17.290595858837314
109,15.498638639880566,19.916806352282777
110,15.322947114921078,18.91338718676924
111,15.537721961886954,20.2966512408088
112,16.638492768810906,19.14123437050993
113,17.685427080217362,17.3656035918433
114,18.81780471790898,21.11866686629518
115,16.3785983094816,21.25327635690238
116,15.99300676057232,15.93508544257808
117,20.637749548545123,18.48788016783969
118,20.89721256516379,16.15249079132616
119,15.987338471151917,23.08222715593973
120,10.926668670044435,16.40706220176306
121,10.689064164505655,18.600427137234128
122,10.63048487533513,16.680300202721583
123,10.549452794827449,15.62743227556305
124,10.770099295888407,15.627339910555888
125,11.527698453009704,19.57954319018505
126,10.932282636286589,20.41515892891625
127,11.888329820956146,20.954759375200904
128,10.424201564590032,21.118557170287552
129,11.790245751294966,22.104718175206
130,10.229744500132416,19.546700370511275
131,9.544025035989575,18.182792062659104
132,8.317340103372986,17.71497778726612
133,8.665046093892425,15.512048981486677
134,8.415834458061266,18.539541062082627
135,8.972945477393198,15.847734724212852
136,9.500247195997572,15.35262050136179
137,8.391314519820023,17.066221172947014
138,8.139513885948078,16.88623859701802
139,9.534377274942637,19.161407680846143
140,9.609026170210356,14.3907594435603
141,8.682860180413579,15.989723677829993
142,8.58387758044879,16.616728807849917
143,7.941435555594036,16.6919939795552
144,8.886144364716067,16.884508338869978
145,10.099490236957656,17.214358060395174
146,8.646527992421321,17.281336955425235
147,9.153260743387714,17.565355125411457
148,9.874057244867526,14.467488426134851
149,9.145000304629034,14.930336135824934
150,9.832661251500316,15.167446993418132
151,8.032554256834935,15.905848188453549
152,8.972522867488035,16.34893388320827
153,9.551988574824646,16.87494351457797
154,9.208312935790367,15.675363523701932
155,9.715026951627722,15.611209364347966
156,10.10046381802514,15.826143143571429
157,9.269551513229882,16.146229673277052
158,9.797224344868589,16.352254274581544
159,9.493372047292548,15.905346506499226
160,14.35926207821743,16.909337066397967
161,13.804223322333865,16.384193433691898
162,14.404569771802487,19.574114518159305
163,14.258928526707088,18.444426032664506
164,15.154208352092269,20.71734383211328
165,14.131924338882838,15.246282364937125
166,15.53067178121921,22.41177784263384
167,15.43098286906733,21.66980566425609
168,15.007032731079695,14.95528158370909
169,14.101834352745511,14.05628626248774
170,13.610962642721423,14.363043693142767
171,13.365750039365436,14.65994022547683
172,5.989512546203506,47.26316763904731
173,4.906683173887195,46.901679262272346
174,5.433910625245351,46.944939846306944
175,7.742333191880922,49.45428599855582
176,6.818010850974886,47.91987583112736
177,6.106425348344722,48.164286363309344
178,7.15940075153631,48.93541166917219
179,3.3128219160444297,43.76181061042044
180,2.499121920888048,43.99536418088485
181,2.147135202433817,43.08928008136166
182,2.6070083046790216,43.08409819753123
183,3.552952128426764,44.53557847584273
184,3.739745115970986,43.492567417881695
185,3.160413768209963,44.71150979926804
186,3.916249109137663,44.03802421177604
187,3.3780531139635137,46.83570855087333
188,1.953218953852736,45.15899326914358
189,2.381551832942349,45.84814523296047
190,9.15090208044826,50.56334054466328
191,2.939628587659105,46.418544636182574
192,4.02314094343864,47.35284651988612
193,7.996954012661861,49.84494817844492
194,5.681256404445873,48.62198048077466
195,10.39340398948415,51.03566871487204
196,7.080381207435537,49.33706283470922
197,1.8697310939991283,45.00308793834864
198,4.722779235887592,47.92937908312365
199,3.584186673063652,46.49127577810823
200,2.542388798826676,45.84198622266993
201,3.996112262905841,46.33701364494986
202,3.1354315885343502,46.209825464799685
203,4.589600945893479,47.01636581953712
204,4.068020223225029,46.85580175290997
205,5.223374886868583,47.57092261692692
206,5.358378702277868,47.966711850286224
207,2.8991405572276903,45.85061001761228
208,4.887391203146844,47.697765266199866
209,10.97863026372618,48.57259852890619
210,11.040521916692438,49.41204475110831
211,11.666791608849756,50.7930439564201
212,10.348338963434475,46.74292463886449
213,10.795203782203986,47.466534426639406
214,10.962764304430182,50.76114197018491
215,11.102502584552024,50.10787103522861
216,11.457207025894824,43.43042922798583
217,10.461166924276132,43.95290225128222
218,10.54255979484324,45.37210614394185
219,10.41778003392068,43.26566721671427
220,10.685573410132395,46.21773779212099
221,10.65004465248336,43.57703918273534
222,10.96092980148629,43.242866462062
223,4.894067856618783,45.74887278590887
224,4.388465137434018,46.05137898314224
225,8.901769012749748,45.76434062092014
226,7.801050469706977,48.39810199616118
227,8.459745261205596,46.66034880261007
228,5.8248456498105305,46.12394564328172
229,6.204434208222132,46.913750461425536
230,8.95256928153107,46.30152455259066
231,4.766172696340214,46.20004619111209
232,5.453274731845583,46.24245738153344
233,7.967528840049117,49.3912216570845
234,7.008634265683965,47.537090765956656
235,8.178762505704803,48.64355902430841
236,7.037999398372617,47.22059644462782
237,9.086834708093368,44.39188164001872
238,7.535131778386508,48.78404258172904
239,8.14735752505108,47.53957534943629
240,9.056219249966372,44.98448174257062
241,0.4443718632899981,41.88742222050707
242,-0.8309580158545253,41.3954347767175
243,1.093424443660522,42.87849768778918
244,0.7622732120100492,42.96709935708922
245,-0.4187030548075865,41.86096494724063
246,10.112960596858429,48.81122241020357
247,9.24572917074974,50.27917779623184
248,10.644447424602378,49.3681314091819
249,9.29563620365856,46.51788498622379
250,9.810201367833074,46.93220913489619
251,10.062098933387,47.9592223436808
252,8.353461179319838,49.50785626567863
253,8.538342772867097,48.819017431253855
254,10.22125683569081,50.21303279712511
255,8.563443062454867,47.6772939146873
256,10.62220882661997,49.89250923826466
257,9.501120549155557,49.506593068005486
258,9.178455399611698,48.5401751699723
259,9.140634277546786,47.50644947170869
260,9.925571112536032,43.39816170554162
261,9.984699788017911,43.193300180773264
262,9.66190118818267,43.54803613392264
263,9.462882583091154,44.14594729636448
264,2.1277367906499767,45.0537794199511
265,0.2456800626072438,42.51260617244553
266,2.500957934877984,45.453138694922686
267,1.068545183321684,43.597890028054046
268,0.9619278210638202,42.6071675504602
269,3.269897580361394,45.59441611240649
270,0.1012460335645264,42.71160914276527
271,0.5830015509877104,42.90959385713116
272,2.9596867166353515,45.5314224986931
273,-0.1396544412020372,42.555408877034296
274,1.6078328973327525,44.267721290358224
275,1.728524136806384,44.65425249247083
276,1.8287638394204448,44.61115470952908
277,1.2174156291453966,43.681740054634254
