tau,class1_f1
0.0,0.3120153908937212
0.01,0.32612414467253176
0.02,0.33756667513335026
0.03,0.34757422157856627
0.04,0.3586874957364077
0.05,0.3686518602348281
0.06,0.3781364636830521
0.07,0.38686684865028814
0.08,0.3936145238281556
0.09,0.399838514331853
0.1,0.40644031033619754
0.11,0.4139414802065404
0.12,0.42439939269447174
0.13,0.4361948955916473
0.14,0.44786821705426355
0.15,0.46088538508186777
0.16,0.4707112970711297
0.17,0.48158150588743653
0.18,0.49049894432714747
0.19,0.4981235073353804
0.2,0.5052410901467506
0.21,0.5107546048722519
0.22,0.5180136319376826
0.23,0.5237445753254805
0.24,0.529128672745694
0.25,0.5341952165481577
0.26,0.5411609498680738
0.27,0.5458210158559527
0.28,0.5522245037645448
0.29,0.5566234851650648
0.3,0.5585076314301866
0.31,0.562894887995405
0.32,0.5652806048269846
0.33,0.5665930831493745
0.34,0.5708327126471027
0.35,0.5731487055990367
0.36,0.5753715498938429
0.37,0.5777641841260132
0.38,0.5803364716777281
0.39,0.5818690716840305
0.4,0.5831769856160101
0.41,0.5836612623957186
0.42,0.5853350189633375
0.43,0.5855513307984791
0.44,0.5857301763864612
0.45,0.5861133280127694
0.46,0.5862566074002883
0.47,0.5866110130036924
0.48,0.5866065679330328
0.49,0.58578352180937
0.5,0.5862348178137652
0.51,0.5862292952257226
0.52,0.5861282969716705
0.53,0.5862012722231283
0.54,0.5869067103109656
0.55,0.5875984251968503
0.56,0.5877135348226018
0.57,0.5876543209876544
0.58,0.5868776788658094
0.59,0.5862923203963666
0.6,0.5860757400363816
0.61,0.5858017540956478
0.62,0.5856646250620758
0.63,0.5857615894039735
0.64,0.5853900944177571
0.65,0.5856811402055021
0.66,0.5855437665782494
0.67,0.5856005308560053
0.68,0.5856005308560053
0.69,0.5857948888151344
0.7,0.5856573705179283
0.71,0.585949177877429
0.72,0.586436170212766
0.73,0.5865336658354114
0.74,0.5865336658354114
0.75,0.5867287543655413
0.76,0.5867287543655413
0.77,0.5867287543655413
0.78,0.5867287543655413
0.79,0.5864936793080505
0.8,0.5863560732113144
0.81,0.5864536528540523
0.82,0.5864536528540523
0.83,0.5864536528540523
0.84,0.5865512649800266
0.85,0.5866489096054603
0.86,0.5866489096054603
0.87,0.5867465867465868
0.88,0.5868442964196503
0.89,0.5868442964196503
0.9,0.5868442964196503
0.91,0.5868442964196503
0.92,0.5868442964196503
0.93,0.5868442964196503
0.94,0.5868442964196503
0.95,0.5868442964196503
0.96,0.5869420386409061
0.97,0.5867066466766616
0.98,0.5862356273954341
0.99,0.586
1.0,0.5857642940490082
