tau,class1_f1
0.003436426116838488,0.2913219789132198
0.006278026905829596,0.3114735137635901
0.007905138339920948,0.3160798122065728
0.011904761904761904,0.32089196279513477
0.015904572564612324,0.3293929319049378
0.018108651911468814,0.34953369236831733
0.026066350710900472,0.3595125253893026
0.02666666666666667,0.3645854797719624
0.027331189710610933,0.3764169102445284
0.027932960893854747,0.38222028226393134
0.03199174406604747,0.3997220935618342
0.03260869565217391,0.404113352696444
0.04942339373970346,0.4133128188517289
0.05217391304347826,0.41696055113589764
0.07048458149779736,0.4208077114841283
0.0743801652892562,0.4224289665577068
0.08163265306122448,0.4250995003810653
0.0851063829787234,0.42838820008550665
0.08982035928143713,0.4314843614999136
0.0970873786407767,0.43423137876386686
0.09782608695652174,0.43370706531411285
0.1,0.4338728427076813
0.10175438596491228,0.43820428934932754
0.11157894736842106,0.44681847999250307
0.12142857142857143,0.45272206303724927
0.13333333333333333,0.45031834844684543
0.14184397163120568,0.4603985180734955
0.14767932489451477,0.46644777344551613
0.1511111111111111,0.4705758942620371
0.15126050420168066,0.4692063492063492
0.1739915713425647,0.5137571157495257
0.18932038834951456,0.5237228491687902
0.1895424836601307,0.522624156958921
0.1981981981981982,0.5229970326409495
0.2033898305084746,0.5238690327418145
0.2196969696969697,0.531130876747141
0.22077922077922077,0.5459815546772069
0.23754789272030652,0.5450901803607214
0.25092250922509224,0.545755237045204
0.2907488986784141,0.5604157644001733
0.30158730158730157,0.5599188523402405
0.3333333333333333,0.5620297979052957
0.35294117647058826,0.5621397960691592
0.3695652173913043,0.5627962085308057
0.3953488372093023,0.5654842089507559
0.4117647058823529,0.5656808287043987
0.421875,0.5673801627977088
0.47058823529411764,0.5679721760169364
0.5,0.569125852448853
0.5217391304347826,0.5704488778054863
0.5555555555555556,0.5712945590994372
0.5660377358490567,0.573178391959799
0.6,0.5741702060720466
0.6111111111111112,0.5746221662468514
0.6666666666666666,0.5803442174682323
0.6891891891891891,0.5816359521500162
0.6923076923076923,0.587984241628365
0.7142857142857143,0.5884286653517423
0.7692307692307693,0.5883900674231212
0.8285714285714286,0.5996610169491525
0.9285714285714286,0.597598627787307
0.9393939393939394,0.5969790593889461
0.9683544303797469,0.5964912280701754
0.9761904761904762,0.5964912280701754
1.0,0.5970046479600619
