period,horizon_months,cohort,dimension,assignment_source,arm,n_observations,n_areas,n_countries,n_positive_truth,prevalence,predicted_positives,tp,fp,fn,tn,f1,precision,recall,f1_reason,precision_reason,recall_reason
partial_2026,3,E_persist,assignment_provenance,nearest_donor,partitioned_rf,1,1,1,1,1.0,1,1,0,0,0,1.0,1.0,1.0,,,
partial_2026,3,E_persist,assignment_provenance,nearest_donor,pooled_rf,1,1,1,1,1.0,1,1,0,0,0,1.0,1.0,1.0,,,
partial_2026,3,E_persist,assignment_provenance,nearest_donor,xgb,1,1,1,1,1.0,1,1,0,0,0,1.0,1.0,1.0,,,
partial_2026,3,E_persist,assignment_provenance,nearest_donor,persistence,1,1,1,1,1.0,1,1,0,0,0,1.0,1.0,1.0,,,
partial_2026,3,E_persist,assignment_provenance,unresolved,partitioned_rf,3,3,1,2,0.6666666666666666,3,2,1,0,0,0.8,0.6666666666666666,1.0,,,
partial_2026,3,E_persist,assignment_provenance,unresolved,pooled_rf,3,3,1,2,0.6666666666666666,3,2,1,0,0,0.8,0.6666666666666666,1.0,,,
partial_2026,3,E_persist,assignment_provenance,unresolved,xgb,3,3,1,2,0.6666666666666666,1,1,0,1,1,0.6666666666666666,1.0,0.5,,,
partial_2026,3,E_persist,assignment_provenance,unresolved,persistence,3,3,1,2,0.6666666666666666,3,2,1,0,0,0.8,0.6666666666666666,1.0,,,
partial_2026,6,E_all,assignment_provenance,learned,partitioned_rf,133,101,3,94,0.706766917293233,111,81,30,13,9,0.7902439024390244,0.7297297297297297,0.8617021276595744,,,
partial_2026,6,E_all,assignment_provenance,learned,pooled_rf,133,101,3,94,0.706766917293233,110,80,30,14,9,0.7843137254901961,0.7272727272727273,0.851063829787234,,,
partial_2026,6,E_all,assignment_provenance,learned,xgb,133,101,3,94,0.706766917293233,50,30,20,64,19,0.4166666666666667,0.6,0.3191489361702128,,,
partial_2026,6,E_all,assignment_provenance,nearest_donor,partitioned_rf,1,1,1,1,1.0,1,1,0,0,0,1.0,1.0,1.0,,,
partial_2026,6,E_all,assignment_provenance,nearest_donor,pooled_rf,1,1,1,1,1.0,1,1,0,0,0,1.0,1.0,1.0,,,
partial_2026,6,E_all,assignment_provenance,nearest_donor,xgb,1,1,1,1,1.0,0,0,0,1,0,0.0,,0.0,,no_predicted_positives,
partial_2026,6,E_all,assignment_provenance,unresolved,partitioned_rf,3,3,1,2,0.6666666666666666,3,2,1,0,0,0.8,0.6666666666666666,1.0,,,
partial_2026,6,E_all,assignment_provenance,unresolved,pooled_rf,3,3,1,2,0.6666666666666666,3,2,1,0,0,0.8,0.6666666666666666,1.0,,,
partial_2026,6,E_all,assignment_provenance,unresolved,xgb,3,3,1,2,0.6666666666666666,0,0,0,2,1,0.0,,0.0,,no_predicted_positives,
partial_2026,6,E_persist,assignment_provenance,learned,partitioned_rf,133,101,3,94,0.706766917293233,111,81,30,13,9,0.7902439024390244,0.7297297297297297,0.8617021276595744,,,
partial_2026,6,E_persist,assignment_provenance,learned,pooled_rf,133,101,3,94,0.706766917293233,110,80,30,14,9,0.7843137254901961,0.7272727272727273,0.851063829787234,,,
partial_2026,6,E_persist,assignment_provenance,learned,xgb,133,101,3,94,0.706766917293233,50,30,20,64,19,0.4166666666666667,0.6,0.3191489361702128,,,
partial_2026,6,E_persist,assignment_provenance,learned,persistence,133,101,3,94,0.706766917293233,84,58,26,36,13,0.651685393258427,0.6904761904761905,0.6170212765957447,,,
partial_2026,6,E_persist,assignment_provenance,nearest_donor,partitioned_rf,1,1,1,1,1.0,1,1,0,0,0,1.0,1.0,1.0,,,
partial_2026,6,E_persist,assignment_provenance,nearest_donor,pooled_rf,1,1,1,1,1.0,1,1,0,0,0,1.0,1.0,1.0,,,
partial_2026,6,E_persist,assignment_provenance,nearest_donor,xgb,1,1,1,1,1.0,0,0,0,1,0,0.0,,0.0,,no_predicted_positives,
partial_2026,6,E_persist,assignment_provenance,nearest_donor,persistence,1,1,1,1,1.0,1,1,0,0,0,1.0,1.0,1.0,,,
partial_2026,6,E_persist,assignment_provenance,unresolved,partitioned_rf,3,3,1,2,0.6666666666666666,3,2,1,0,0,0.8,0.6666666666666666,1.0,,,
partial_2026,6,E_persist,assignment_provenance,unresolved,pooled_rf,3,3,1,2,0.6666666666666666,3,2,1,0,0,0.8,0.6666666666666666,1.0,,,
partial_2026,6,E_persist,assignment_provenance,unresolved,xgb,3,3,1,2,0.6666666666666666,0,0,0,2,1,0.0,,0.0,,no_predicted_positives,
partial_2026,6,E_persist,assignment_provenance,unresolved,persistence,3,3,1,2,0.6666666666666666,3,2,1,0,0,0.8,0.6666666666666666,1.0,,,
partial_2026,12,E_all,assignment_provenance,learned,partitioned_rf,133,101,3,94,0.706766917293233,86,72,14,22,25,0.8,0.8372093023255814,0.7659574468085106,,,
partial_2026,12,E_all,assignment_provenance,learned,pooled_rf,133,101,3,94,0.706766917293233,90,76,14,18,25,0.8260869565217391,0.8444444444444444,0.8085106382978723,,,
partial_2026,12,E_all,assignment_provenance,learned,xgb,133,101,3,94,0.706766917293233,75,61,14,33,25,0.7218934911242604,0.8133333333333334,0.648936170212766,,,
partial_2026,12,E_all,assignment_provenance,nearest_donor,partitioned_rf,1,1,1,1,1.0,1,1,0,0,0,1.0,1.0,1.0,,,
