name,f1(1),f1_base(1),weight,weight_share,f1_base_is_zero,assigned_nodes,distinct_partitions
GeoRF-A_2016_02_fs3,0.0659840728100113,0.0549199084668192,0.1953136637070778,0.750688,False,5009,6
GeoRF-A_2018_06_fs2,0.4475770925110132,0.4360902255639097,0.04658000993545269,0.17903,False,5363,8
GeoRF-A_2017_06_fs2,0.3898191560616209,0.3854785478547854,0.018285844920319705,0.070282,False,5159,7
GeoRF-A_2016_02_fs1,0.5223880597014926,0.5223880597014926,0.0,0.0,False,5009,1
GeoRF-A_2016_02_fs2,0.1137855579868709,0.1137855579868709,0.0,0.0,False,5009,1
GeoRF-A_2016_06_fs1,0.6235632183908045,0.6235632183908045,0.0,0.0,False,5008,1
GeoRF-A_2016_06_fs2,0.4233183856502242,0.4313725490196079,0.0,0.0,False,5008,6
GeoRF-A_2016_06_fs3,0.026097271648873,0.026097271648873,0.0,0.0,False,5008,1
GeoRF-A_2016_10_fs1,0.4845890410958904,0.4959481361426256,0.0,0.0,False,5159,3
GeoRF-A_2016_10_fs2,0.4223484848484849,0.4223484848484849,0.0,0.0,False,5005,1
GeoRF-A_2016_10_fs3,0.4354136429608127,0.4354136429608127,0.0,0.0,False,5005,1
GeoRF-A_2017_02_fs1,0.4140233722871453,0.4140233722871453,0.0,0.0,False,5015,1
GeoRF-A_2017_02_fs2,0.2220309810671256,0.2220309810671256,0.0,0.0,False,5015,1
GeoRF-A_2017_02_fs3,0.1215469613259668,0.1215469613259668,0.0,0.0,False,4861,1
GeoRF-A_2017_06_fs1,0.4349070100143061,0.4349070100143061,0.0,0.0,False,5358,1
GeoRF-A_2017_06_fs3,0.4055232558139535,0.4055232558139535,0.0,0.0,False,5159,1
GeoRF-A_2017_10_fs1,0.5845674201091193,0.6899841017488075,0.0,0.0,False,5361,3
GeoRF-A_2017_10_fs2,0.4615384615384614,0.4774066797642436,0.0,0.0,False,5359,6
GeoRF-A_2017_10_fs3,0.4186915887850467,0.4186915887850467,0.0,0.0,False,5159,1
GeoRF-A_2018_02_fs1,0.6767025089605735,0.6767025089605735,0.0,0.0,False,5363,1
GeoRF-A_2018_02_fs2,0.5102817974105103,0.5232308791994281,0.0,0.0,False,5361,4
GeoRF-A_2018_02_fs3,0.4524033930254477,0.4524033930254477,0.0,0.0,False,5359,1
GeoRF-A_2018_06_fs1,0.5610310841546626,0.5790251107828657,0.0,0.0,False,5364,5
GeoRF-A_2018_06_fs3,0.4666666666666667,0.4727000747943156,0.0,0.0,False,5361,5
GeoRF-A_2018_10_fs1,0.5513280689160086,0.5513280689160086,0.0,0.0,False,5365,1
GeoRF-A_2018_10_fs2,0.4409448818897637,0.4629349470499243,0.0,0.0,False,5365,8
GeoRF-A_2018_10_fs3,0.4258373205741627,0.4258373205741627,0.0,0.0,False,5364,1
