month,column,effective_missing_n,effective_missing_rate
2014-04,AEZ_38000,0,0.0
2014-04,AEZ_4000,0,0.0
2014-04,AEZ_40000,0,0.0
2014-04,AEZ_43000,0,0.0
2014-04,AEZ_7000,0,0.0
2014-04,AEZ_9000,0,0.0
2014-04,crop,0,0.0
2014-04,range,0,0.0
2014-04,distance_to_river,0,0.0
2014-04,nightlight,0,0.0
2014-04,nightlight_sd,0,0.0
2014-04,elevation,0,0.0
2014-04,EVI,0,0.0
2014-04,market_distance,0,0.0
2014-04,FAO_price,0,0.0
2014-04,Rainf_f_tavg_mean,0,0.0
2014-04,Tair_f_tavg_mean,0,0.0
2014-04,gpp_mean,0,0.0
2014-04,sg_cec_5-15cm,0,0.0
2014-04,sg_cfvo_5-15cm,0,0.0
2014-04,sg_nitrogen_5-15cm,0,0.0
2014-04,sg_phh2o_5-15cm,0,0.0
2014-04,sg_soc_5-15cm,0,0.0
2014-04,market_access,0,0.0
2014-04,ruggedness,0,0.0
2014-04,slope,0,0.0
2014-04,CPI,0,0.0
2014-04,GDP,0,0.0
2014-04,CC,0,0.0
2014-04,gini,0,0.0
2014-04,WFP_Price,0,0.0
2014-04,WFP_Price_std,0,0.0
2014-04,fews_ipc,5,0.004807692307692308
2014-04,fews_ha,5,0.004807692307692308
2014-04,fews_proj_near,6,0.0057692307692307696
2014-04,fews_proj_near_ha,6,0.0057692307692307696
2014-04,fews_proj_med,6,0.0057692307692307696
2014-04,fews_proj_med_ha,6,0.0057692307692307696
2014-04,pop,0,0.0
2014-04,fews_ipc_adjusted,5,0.004807692307692308
2014-04,fews_proj_med_adjusted,6,0.0057692307692307696
2014-04,ISO3,0,0.0
2014-04,Food_CPI,0,0.0
2014-04,Food_food_inflation,0,0.0
2014-04,Tair_zscore,16,0.015384615384615385
2014-04,Rainf_zscore,16,0.015384615384615385
2014-04,fews_ipc_crisis,5,0.004807692307692308
2014-05,unit_name,0,0.0
2014-05,ADMIN0,0,0.0
2014-05,ADMIN1,0,0.0
2014-05,ADMIN2,0,0.0
2014-05,ADMIN3,0,0.0
2014-05,FEWSNET_admin_code,0,0.0
2014-05,ISO,0,0.0
2014-05,lat,0,0.0
2014-05,lon,0,0.0
2014-05,date,0,0.0
2014-05,month,0,0.0
2014-05,distance_to_nearest_acled,0,0.0
2014-05,event_count_battles,0,0.0
2014-05,event_count_explosions,0,0.0
2014-05,event_count_violence,0,0.0
2014-05,sum_fatalities_battles,0,0.0
2014-05,sum_fatalities_explosions,0,0.0
2014-05,sum_fatalities_violence,0,0.0
2014-05,event_count_battles_w5,0,0.0
2014-05,event_count_explosions_w5,0,0.0
2014-05,event_count_violence_w5,0,0.0
2014-05,sum_fatalities_battles_w5,0,0.0
2014-05,sum_fatalities_explosions_w5,0,0.0
2014-05,sum_fatalities_violence_w5,0,0.0
2014-05,event_count_battles_w10,0,0.0
2014-05,event_count_explosions_w10,0,0.0
2014-05,event_count_violence_w10,0,0.0
2014-05,sum_fatalities_battles_w10,0,0.0
2014-05,sum_fatalities_explosions_w10,0,0.0
2014-05,sum_fatalities_violence_w10,0,0.0
2014-05,AEZ_10000,0,0.0
2014-05,AEZ_12000,0,0.0
2014-05,AEZ_15000,0,0.0
2014-05,AEZ_17000,0,0.0
2014-05,AEZ_19000,0,0.0
2014-05,AEZ_25000,0,0.0
2014-05,AEZ_31000,0,0.0
2014-05,AEZ_32000,0,0.0
2014-05,AEZ_33000,0,0.0
2014-05,AEZ_34000,0,0.0
2014-05,AEZ_36000,0,0.0
2014-05,AEZ_38000,0,0.0
2014-05,AEZ_4000,0,0.0
2014-05,AEZ_40000,0,0.0
2014-05,AEZ_43000,0,0.0
2014-05,AEZ_7000,0,0.0
2014-05,AEZ_9000,0,0.0
2014-05,crop,0,0.0
2014-05,range,0,0.0
2014-05,distance_to_river,0,0.0
2014-05,nightlight,0,0.0
2014-05,nightlight_sd,0,0.0
2014-05,elevation,0,0.0
2014-05,EVI,0,0.0
2014-05,market_distance,0,0.0
2014-05,FAO_price,0,0.0
2014-05,Rainf_f_tavg_mean,0,0.0
2014-05,Tair_f_tavg_mean,0,0.0
2014-05,gpp_mean,0,0.0
2014-05,sg_cec_5-15cm,0,0.0
2014-05,sg_cfvo_5-15cm,0,0.0
2014-05,sg_nitrogen_5-15cm,0,0.0
2014-05,sg_phh2o_5-15cm,0,0.0
2014-05,sg_soc_5-15cm,0,0.0
2014-05,market_access,0,0.0
2014-05,ruggedness,0,0.0
2014-05,slope,0,0.0
2014-05,CPI,0,0.0
2014-05,GDP,0,0.0
2014-05,CC,0,0.0
2014-05,gini,0,0.0
2014-05,WFP_Price,0,0.0
2014-05,WFP_Price_std,0,0.0
2014-05,fews_ipc,1040,1.0
2014-05,fews_ha,1040,1.0
2014-05,fews_proj_near,1040,1.0
2014-05,fews_proj_near_ha,1040,1.0
2014-05,fews_proj_med,1040,1.0
2014-05,fews_proj_med_ha,1040,1.0
2014-05,pop,1040,1.0
2014-05,fews_ipc_adjusted,1040,1.0
2014-05,fews_proj_med_adjusted,1040,1.0
2014-05,ISO3,0,0.0
2014-05,Food_CPI,0,0.0
2014-05,Food_food_inflation,0,0.0
2014-05,Tair_zscore,16,0.015384615384615385
2014-05,Rainf_zscore,16,0.015384615384615385
2014-05,fews_ipc_crisis,1040,1.0
2014-06,unit_name,0,0.0
2014-06,ADMIN0,0,0.0
2014-06,ADMIN1,0,0.0
2014-06,ADMIN2,0,0.0
2014-06,ADMIN3,0,0.0
2014-06,FEWSNET_admin_code,0,0.0
2014-06,ISO,0,0.0
2014-06,lat,0,0.0
2014-06,lon,0,0.0
2014-06,date,0,0.0
2014-06,month,0,0.0
2014-06,distance_to_nearest_acled,0,0.0
2014-06,event_count_battles,0,0.0
2014-06,event_count_explosions,0,0.0
2014-06,event_count_violence,0,0.0
2014-06,sum_fatalities_battles,0,0.0
2014-06,sum_fatalities_explosions,0,0.0
2014-06,sum_fatalities_violence,0,0.0
2014-06,event_count_battles_w5,0,0.0
2014-06,event_count_explosions_w5,0,0.0
2014-06,event_count_violence_w5,0,0.0
2014-06,sum_fatalities_battles_w5,0,0.0
2014-06,sum_fatalities_explosions_w5,0,0.0
2014-06,sum_fatalities_violence_w5,0,0.0
2014-06,event_count_battles_w10,0,0.0
2014-06,event_count_explosions_w10,0,0.0
2014-06,event_count_violence_w10,0,0.0
2014-06,sum_fatalities_battles_w10,0,0.0
2014-06,sum_fatalities_explosions_w10,0,0.0
2014-06,sum_fatalities_violence_w10,0,0.0
2014-06,AEZ_10000,0,0.0
2014-06,AEZ_12000,0,0.0
2014-06,AEZ_15000,0,0.0
2014-06,AEZ_17000,0,0.0
2014-06,AEZ_19000,0,0.0
2014-06,AEZ_25000,0,0.0
2014-06,AEZ_31000,0,0.0
2014-06,AEZ_32000,0,0.0
2014-06,AEZ_33000,0,0.0
2014-06,AEZ_34000,0,0.0
2014-06,AEZ_36000,0,0.0
2014-06,AEZ_38000,0,0.0
2014-06,AEZ_4000,0,0.0
2014-06,AEZ_40000,0,0.0
2014-06,AEZ_43000,0,0.0
2014-06,AEZ_7000,0,0.0
2014-06,AEZ_9000,0,0.0
2014-06,crop,0,0.0
2014-06,range,0,0.0
2014-06,distance_to_river,0,0.0
2014-06,nightlight,0,0.0
2014-06,nightlight_sd,0,0.0
2014-06,elevation,0,0.0
2014-06,EVI,0,0.0
2014-06,market_distance,0,0.0
2014-06,FAO_price,0,0.0
2014-06,Rainf_f_tavg_mean,0,0.0
2014-06,Tair_f_tavg_mean,0,0.0
2014-06,gpp_mean,0,0.0
2014-06,sg_cec_5-15cm,0,0.0
2014-06,sg_cfvo_5-15cm,0,0.0
2014-06,sg_nitrogen_5-15cm,0,0.0
2014-06,sg_phh2o_5-15cm,0,0.0
2014-06,sg_soc_5-15cm,0,0.0
2014-06,market_access,0,0.0
2014-06,ruggedness,0,0.0
2014-06,slope,0,0.0
2014-06,CPI,0,0.0
2014-06,GDP,0,0.0
2014-06,CC,0,0.0
2014-06,gini,0,0.0
2014-06,WFP_Price,0,0.0
2014-06,WFP_Price_std,0,0.0
2014-06,fews_ipc,1040,1.0
2014-06,fews_ha,1040,1.0
2014-06,fews_proj_near,1040,1.0
2014-06,fews_proj_near_ha,1040,1.0
2014-06,fews_proj_med,1040,1.0
2014-06,fews_proj_med_ha,1040,1.0
2014-06,pop,1040,1.0
2014-06,fews_ipc_adjusted,1040,1.0
2014-06,fews_proj_med_adjusted,1040,1.0
2014-06,ISO3,0,0.0
2014-06,Food_CPI,0,0.0
2014-06,Food_food_inflation,0,0.0
2014-06,Tair_zscore,16,0.015384615384615385
2014-06,Rainf_zscore,16,0.015384615384615385
2014-06,fews_ipc_crisis,1040,1.0
2014-07,unit_name,0,0.0
2014-07,ADMIN0,0,0.0
2014-07,ADMIN1,0,0.0
2014-07,ADMIN2,0,0.0
2014-07,ADMIN3,0,0.0
2014-07,FEWSNET_admin_code,0,0.0
2014-07,ISO,0,0.0
2014-07,lat,0,0.0
2014-07,lon,0,0.0
2014-07,date,0,0.0
2014-07,month,0,0.0
2014-07,distance_to_nearest_acled,0,0.0
2014-07,event_count_battles,0,0.0
2014-07,event_count_explosions,0,0.0
2014-07,event_count_violence,0,0.0
2014-07,sum_fatalities_battles,0,0.0
2014-07,sum_fatalities_explosions,0,0.0
2014-07,sum_fatalities_violence,0,0.0
2014-07,event_count_battles_w5,0,0.0
2014-07,event_count_explosions_w5,0,0.0
2014-07,event_count_violence_w5,0,0.0
2014-07,sum_fatalities_battles_w5,0,0.0
2014-07,sum_fatalities_explosions_w5,0,0.0
2014-07,sum_fatalities_violence_w5,0,0.0
2014-07,event_count_battles_w10,0,0.0
2014-07,event_count_explosions_w10,0,0.0
2014-07,event_count_violence_w10,0,0.0
2014-07,sum_fatalities_battles_w10,0,0.0
2014-07,sum_fatalities_explosions_w10,0,0.0
2014-07,sum_fatalities_violence_w10,0,0.0
2014-07,AEZ_10000,0,0.0
2014-07,AEZ_12000,0,0.0
2014-07,AEZ_15000,0,0.0
2014-07,AEZ_17000,0,0.0
2014-07,AEZ_19000,0,0.0
2014-07,AEZ_25000,0,0.0
2014-07,AEZ_31000,0,0.0
2014-07,AEZ_32000,0,0.0
2014-07,AEZ_33000,0,0.0
2014-07,AEZ_34000,0,0.0
2014-07,AEZ_36000,0,0.0
2014-07,AEZ_38000,0,0.0
2014-07,AEZ_4000,0,0.0
2014-07,AEZ_40000,0,0.0
2014-07,AEZ_43000,0,0.0
2014-07,AEZ_7000,0,0.0
2014-07,AEZ_9000,0,0.0
2014-07,crop,0,0.0
2014-07,range,0,0.0
2014-07,distance_to_river,0,0.0
2014-07,nightlight,0,0.0
2014-07,nightlight_sd,0,0.0
2014-07,elevation,0,0.0
2014-07,EVI,0,0.0
2014-07,market_distance,0,0.0
2014-07,FAO_price,0,0.0
2014-07,Rainf_f_tavg_mean,0,0.0
2014-07,Tair_f_tavg_mean,0,0.0
2014-07,gpp_mean,0,0.0
2014-07,sg_cec_5-15cm,0,0.0
2014-07,sg_cfvo_5-15cm,0,0.0
2014-07,sg_nitrogen_5-15cm,0,0.0
2014-07,sg_phh2o_5-15cm,0,0.0
2014-07,sg_soc_5-15cm,0,0.0
2014-07,market_access,0,0.0
2014-07,ruggedness,0,0.0
2014-07,slope,0,0.0
2014-07,CPI,0,0.0
2014-07,GDP,0,0.0
2014-07,CC,0,0.0
2014-07,gini,0,0.0
2014-07,WFP_Price,0,0.0
2014-07,WFP_Price_std,0,0.0
2014-07,fews_ipc,5,0.004807692307692308
2014-07,fews_ha,5,0.004807692307692308
2014-07,fews_proj_near,6,0.0057692307692307696
2014-07,fews_proj_near_ha,6,0.0057692307692307696
2014-07,fews_proj_med,6,0.0057692307692307696
2014-07,fews_proj_med_ha,6,0.0057692307692307696
2014-07,pop,0,0.0
2014-07,fews_ipc_adjusted,5,0.004807692307692308
2014-07,fews_proj_med_adjusted,6,0.0057692307692307696
2014-07,ISO3,0,0.0
2014-07,Food_CPI,0,0.0
2014-07,Food_food_inflation,0,0.0
2014-07,Tair_zscore,16,0.015384615384615385
2014-07,Rainf_zscore,16,0.015384615384615385
2014-07,fews_ipc_crisis,5,0.004807692307692308
2014-08,unit_name,0,0.0
2014-08,ADMIN0,0,0.0
2014-08,ADMIN1,0,0.0
2014-08,ADMIN2,0,0.0
2014-08,ADMIN3,0,0.0
2014-08,FEWSNET_admin_code,0,0.0
2014-08,ISO,0,0.0
2014-08,lat,0,0.0
2014-08,lon,0,0.0
2014-08,date,0,0.0
2014-08,month,0,0.0
2014-08,distance_to_nearest_acled,0,0.0
2014-08,event_count_battles,0,0.0
2014-08,event_count_explosions,0,0.0
2014-08,event_count_violence,0,0.0
2014-08,sum_fatalities_battles,0,0.0
2014-08,sum_fatalities_explosions,0,0.0
2014-08,sum_fatalities_violence,0,0.0
2014-08,event_count_battles_w5,0,0.0
2014-08,event_count_explosions_w5,0,0.0
2014-08,event_count_violence_w5,0,0.0
2014-08,sum_fatalities_battles_w5,0,0.0
2014-08,sum_fatalities_explosions_w5,0,0.0
2014-08,sum_fatalities_violence_w5,0,0.0
2014-08,event_count_battles_w10,0,0.0
2014-08,event_count_explosions_w10,0,0.0
2014-08,event_count_violence_w10,0,0.0
2014-08,sum_fatalities_battles_w10,0,0.0
2014-08,sum_fatalities_explosions_w10,0,0.0
2014-08,sum_fatalities_violence_w10,0,0.0
2014-08,AEZ_10000,0,0.0
2014-08,AEZ_12000,0,0.0
2014-08,AEZ_15000,0,0.0
2014-08,AEZ_17000,0,0.0
2014-08,AEZ_19000,0,0.0
2014-08,AEZ_25000,0,0.0
2014-08,AEZ_31000,0,0.0
2014-08,AEZ_32000,0,0.0
2014-08,AEZ_33000,0,0.0
2014-08,AEZ_34000,0,0.0
2014-08,AEZ_36000,0,0.0
2014-08,AEZ_38000,0,0.0
2014-08,AEZ_4000,0,0.0
2014-08,AEZ_40000,0,0.0
2014-08,AEZ_43000,0,0.0
2014-08,AEZ_7000,0,0.0
2014-08,AEZ_9000,0,0.0
2014-08,crop,0,0.0
2014-08,range,0,0.0
2014-08,distance_to_river,0,0.0
2014-08,nightlight,0,0.0
2014-08,nightlight_sd,0,0.0
2014-08,elevation,0,0.0
2014-08,EVI,0,0.0
2014-08,market_distance,0,0.0
2014-08,FAO_price,0,0.0
2014-08,Rainf_f_tavg_mean,0,0.0
2014-08,Tair_f_tavg_mean,0,0.0
2014-08,gpp_mean,0,0.0
2014-08,sg_cec_5-15cm,0,0.0
2014-08,sg_cfvo_5-15cm,0,0.0
2014-08,sg_nitrogen_5-15cm,0,0.0
2014-08,sg_phh2o_5-15cm,0,0.0
2014-08,sg_soc_5-15cm,0,0.0
2014-08,market_access,0,0.0
2014-08,ruggedness,0,0.0
2014-08,slope,0,0.0
2014-08,CPI,0,0.0
2014-08,GDP,0,0.0
2014-08,CC,0,0.0
2014-08,gini,0,0.0
2014-08,WFP_Price,0,0.0
2014-08,WFP_Price_std,0,0.0
2014-08,fews_ipc,1040,1.0
2014-08,fews_ha,1040,1.0
2014-08,fews_proj_near,1040,1.0
2014-08,fews_proj_near_ha,1040,1.0
2014-08,fews_proj_med,1040,1.0
2014-08,fews_proj_med_ha,1040,1.0
2014-08,pop,1040,1.0
2014-08,fews_ipc_adjusted,1040,1.0
2014-08,fews_proj_med_adjusted,1040,1.0
2014-08,ISO3,0,0.0
2014-08,Food_CPI,0,0.0
2014-08,Food_food_inflation,0,0.0
2014-08,Tair_zscore,16,0.015384615384615385
2014-08,Rainf_zscore,16,0.015384615384615385
2014-08,fews_ipc_crisis,1040,1.0
2014-09,unit_name,0,0.0
2014-09,ADMIN0,0,0.0
2014-09,ADMIN1,0,0.0
2014-09,ADMIN2,0,0.0
2014-09,ADMIN3,0,0.0
2014-09,FEWSNET_admin_code,0,0.0
2014-09,ISO,0,0.0
2014-09,lat,0,0.0
2014-09,lon,0,0.0
2014-09,date,0,0.0
2014-09,month,0,0.0
2014-09,distance_to_nearest_acled,0,0.0
2014-09,event_count_battles,0,0.0
2014-09,event_count_explosions,0,0.0
2014-09,event_count_violence,0,0.0
2014-09,sum_fatalities_battles,0,0.0
2014-09,sum_fatalities_explosions,0,0.0
2014-09,sum_fatalities_violence,0,0.0
2014-09,event_count_battles_w5,0,0.0
2014-09,event_count_explosions_w5,0,0.0
2014-09,event_count_violence_w5,0,0.0
2014-09,sum_fatalities_battles_w5,0,0.0
2014-09,sum_fatalities_explosions_w5,0,0.0
2014-09,sum_fatalities_violence_w5,0,0.0
2014-09,event_count_battles_w10,0,0.0
2014-09,event_count_explosions_w10,0,0.0
2014-09,event_count_violence_w10,0,0.0
2014-09,sum_fatalities_battles_w10,0,0.0
2014-09,sum_fatalities_explosions_w10,0,0.0
2014-09,sum_fatalities_violence_w10,0,0.0
2014-09,AEZ_10000,0,0.0
2014-09,AEZ_12000,0,0.0
2014-09,AEZ_15000,0,0.0
2014-09,AEZ_17000,0,0.0
2014-09,AEZ_19000,0,0.0
2014-09,AEZ_25000,0,0.0
2014-09,AEZ_31000,0,0.0
2014-09,AEZ_32000,0,0.0
2014-09,AEZ_33000,0,0.0
2014-09,AEZ_34000,0,0.0
2014-09,AEZ_36000,0,0.0
2014-09,AEZ_38000,0,0.0
2014-09,AEZ_4000,0,0.0
2014-09,AEZ_40000,0,0.0
2014-09,AEZ_43000,0,0.0
2014-09,AEZ_7000,0,0.0
2014-09,AEZ_9000,0,0.0
2014-09,crop,0,0.0
2014-09,range,0,0.0
2014-09,distance_to_river,0,0.0
2014-09,nightlight,0,0.0
2014-09,nightlight_sd,0,0.0
2014-09,elevation,0,0.0
2014-09,EVI,0,0.0
2014-09,market_distance,0,0.0
2014-09,FAO_price,0,0.0
2014-09,Rainf_f_tavg_mean,0,0.0
2014-09,Tair_f_tavg_mean,0,0.0
2014-09,gpp_mean,0,0.0
2014-09,sg_cec_5-15cm,0,0.0
2014-09,sg_cfvo_5-15cm,0,0.0
2014-09,sg_nitrogen_5-15cm,0,0.0
2014-09,sg_phh2o_5-15cm,0,0.0
2014-09,sg_soc_5-15cm,0,0.0
2014-09,market_access,0,0.0
2014-09,ruggedness,0,0.0
2014-09,slope,0,0.0
2014-09,CPI,0,0.0
2014-09,GDP,0,0.0
2014-09,CC,0,0.0
2014-09,gini,0,0.0
2014-09,WFP_Price,0,0.0
2014-09,WFP_Price_std,0,0.0
2014-09,fews_ipc,1040,1.0
2014-09,fews_ha,1040,1.0
2014-09,fews_proj_near,1040,1.0
2014-09,fews_proj_near_ha,1040,1.0
2014-09,fews_proj_med,1040,1.0
2014-09,fews_proj_med_ha,1040,1.0
2014-09,pop,1040,1.0
2014-09,fews_ipc_adjusted,1040,1.0
2014-09,fews_proj_med_adjusted,1040,1.0
2014-09,ISO3,0,0.0
2014-09,Food_CPI,0,0.0
2014-09,Food_food_inflation,0,0.0
2014-09,Tair_zscore,16,0.015384615384615385
2014-09,Rainf_zscore,16,0.015384615384615385
2014-09,fews_ipc_crisis,1040,1.0
2014-10,unit_name,0,0.0
2014-10,ADMIN0,0,0.0
2014-10,ADMIN1,0,0.0
2014-10,ADMIN2,0,0.0
2014-10,ADMIN3,0,0.0
2014-10,FEWSNET_admin_code,0,0.0
2014-10,ISO,0,0.0
2014-10,lat,0,0.0
2014-10,lon,0,0.0
2014-10,date,0,0.0
2014-10,month,0,0.0
2014-10,distance_to_nearest_acled,0,0.0
2014-10,event_count_battles,0,0.0
2014-10,event_count_explosions,0,0.0
2014-10,event_count_violence,0,0.0
2014-10,sum_fatalities_battles,0,0.0
2014-10,sum_fatalities_explosions,0,0.0
2014-10,sum_fatalities_violence,0,0.0
2014-10,event_count_battles_w5,0,0.0
2014-10,event_count_explosions_w5,0,0.0
2014-10,event_count_violence_w5,0,0.0
2014-10,sum_fatalities_battles_w5,0,0.0
2014-10,sum_fatalities_explosions_w5,0,0.0
2014-10,sum_fatalities_violence_w5,0,0.0
2014-10,event_count_battles_w10,0,0.0
2014-10,event_count_explosions_w10,0,0.0
2014-10,event_count_violence_w10,0,0.0
2014-10,sum_fatalities_battles_w10,0,0.0
2014-10,sum_fatalities_explosions_w10,0,0.0
2014-10,sum_fatalities_violence_w10,0,0.0
2014-10,AEZ_10000,0,0.0
2014-10,AEZ_12000,0,0.0
2014-10,AEZ_15000,0,0.0
2014-10,AEZ_17000,0,0.0
2014-10,AEZ_19000,0,0.0
2014-10,AEZ_25000,0,0.0
2014-10,AEZ_31000,0,0.0
2014-10,AEZ_32000,0,0.0
2014-10,AEZ_33000,0,0.0
2014-10,AEZ_34000,0,0.0
2014-10,AEZ_36000,0,0.0
2014-10,AEZ_38000,0,0.0
2014-10,AEZ_4000,0,0.0
2014-10,AEZ_40000,0,0.0
2014-10,AEZ_43000,0,0.0
2014-10,AEZ_7000,0,0.0
2014-10,AEZ_9000,0,0.0
2014-10,crop,0,0.0
2014-10,range,0,0.0
2014-10,distance_to_river,0,0.0
2014-10,nightlight,0,0.0
2014-10,nightlight_sd,0,0.0
2014-10,elevation,0,0.0
2014-10,EVI,0,0.0
2014-10,market_distance,0,0.0
2014-10,FAO_price,0,0.0
2014-10,Rainf_f_tavg_mean,0,0.0
2014-10,Tair_f_tavg_mean,0,0.0
2014-10,gpp_mean,0,0.0
2014-10,sg_cec_5-15cm,0,0.0
2014-10,sg_cfvo_5-15cm,0,0.0
2014-10,sg_nitrogen_5-15cm,0,0.0
2014-10,sg_phh2o_5-15cm,0,0.0
2014-10,sg_soc_5-15cm,0,0.0
2014-10,market_access,0,0.0
2014-10,ruggedness,0,0.0
2014-10,slope,0,0.0
2014-10,CPI,0,0.0
2014-10,GDP,0,0.0
2014-10,CC,0,0.0
2014-10,gini,0,0.0
2014-10,WFP_Price,0,0.0
2014-10,WFP_Price_std,0,0.0
2014-10,fews_ipc,0,0.0
2014-10,fews_ha,0,0.0
2014-10,fews_proj_near,0,0.0
2014-10,fews_proj_near_ha,0,0.0
2014-10,fews_proj_med,0,0.0
2014-10,fews_proj_med_ha,0,0.0
2014-10,pop,0,0.0
2014-10,fews_ipc_adjusted,0,0.0
2014-10,fews_proj_med_adjusted,0,0.0
2014-10,ISO3,0,0.0
2014-10,Food_CPI,0,0.0
2014-10,Food_food_inflation,0,0.0
2014-10,Tair_zscore,16,0.015384615384615385
2014-10,Rainf_zscore,16,0.015384615384615385
2014-10,fews_ipc_crisis,0,0.0
2014-11,unit_name,0,0.0
2014-11,ADMIN0,0,0.0
2014-11,ADMIN1,0,0.0
2014-11,ADMIN2,0,0.0
2014-11,ADMIN3,0,0.0
2014-11,FEWSNET_admin_code,0,0.0
2014-11,ISO,0,0.0
2014-11,lat,0,0.0
2014-11,lon,0,0.0
2014-11,date,0,0.0
2014-11,month,0,0.0
2014-11,distance_to_nearest_acled,0,0.0
2014-11,event_count_battles,0,0.0
2014-11,event_count_explosions,0,0.0
2014-11,event_count_violence,0,0.0
2014-11,sum_fatalities_battles,0,0.0
2014-11,sum_fatalities_explosions,0,0.0
2014-11,sum_fatalities_violence,0,0.0
2014-11,event_count_battles_w5,0,0.0
2014-11,event_count_explosions_w5,0,0.0
2014-11,event_count_violence_w5,0,0.0
2014-11,sum_fatalities_battles_w5,0,0.0
2014-11,sum_fatalities_explosions_w5,0,0.0
2014-11,sum_fatalities_violence_w5,0,0.0
2014-11,event_count_battles_w10,0,0.0
2014-11,event_count_explosions_w10,0,0.0
2014-11,event_count_violence_w10,0,0.0
2014-11,sum_fatalities_battles_w10,0,0.0
2014-11,sum_fatalities_explosions_w10,0,0.0
2014-11,sum_fatalities_violence_w10,0,0.0
2014-11,AEZ_10000,0,0.0
2014-11,AEZ_12000,0,0.0
2014-11,AEZ_15000,0,0.0
2014-11,AEZ_17000,0,0.0
2014-11,AEZ_19000,0,0.0
2014-11,AEZ_25000,0,0.0
2014-11,AEZ_31000,0,0.0
2014-11,AEZ_32000,0,0.0
2014-11,AEZ_33000,0,0.0
2014-11,AEZ_34000,0,0.0
2014-11,AEZ_36000,0,0.0
2014-11,AEZ_38000,0,0.0
2014-11,AEZ_4000,0,0.0
2014-11,AEZ_40000,0,0.0
2014-11,AEZ_43000,0,0.0
2014-11,AEZ_7000,0,0.0
2014-11,AEZ_9000,0,0.0
2014-11,crop,0,0.0
2014-11,range,0,0.0
2014-11,distance_to_river,0,0.0
2014-11,nightlight,0,0.0
2014-11,nightlight_sd,0,0.0
2014-11,elevation,0,0.0
2014-11,EVI,0,0.0
2014-11,market_distance,0,0.0
2014-11,FAO_price,0,0.0
2014-11,Rainf_f_tavg_mean,0,0.0
2014-11,Tair_f_tavg_mean,0,0.0
2014-11,gpp_mean,0,0.0
2014-11,sg_cec_5-15cm,0,0.0
2014-11,sg_cfvo_5-15cm,0,0.0
2014-11,sg_nitrogen_5-15cm,0,0.0
2014-11,sg_phh2o_5-15cm,0,0.0
2014-11,sg_soc_5-15cm,0,0.0
2014-11,market_access,0,0.0
2014-11,ruggedness,0,0.0
2014-11,slope,0,0.0
2014-11,CPI,0,0.0
2014-11,GDP,0,0.0
2014-11,CC,0,0.0
2014-11,gini,0,0.0
2014-11,WFP_Price,0,0.0
2014-11,WFP_Price_std,0,0.0
2014-11,fews_ipc,1040,1.0
2014-11,fews_ha,1040,1.0
2014-11,fews_proj_near,1040,1.0
2014-11,fews_proj_near_ha,1040,1.0
2014-11,fews_proj_med,1040,1.0
2014-11,fews_proj_med_ha,1040,1.0
2014-11,pop,1040,1.0
2014-11,fews_ipc_adjusted,1040,1.0
2014-11,fews_proj_med_adjusted,1040,1.0
2014-11,ISO3,0,0.0
2014-11,Food_CPI,0,0.0
2014-11,Food_food_inflation,0,0.0
2014-11,Tair_zscore,16,0.015384615384615385
2014-11,Rainf_zscore,16,0.015384615384615385
2014-11,fews_ipc_crisis,1040,1.0
2014-12,unit_name,0,0.0
2014-12,ADMIN0,0,0.0
2014-12,ADMIN1,0,0.0
2014-12,ADMIN2,0,0.0
2014-12,ADMIN3,0,0.0
2014-12,FEWSNET_admin_code,0,0.0
2014-12,ISO,0,0.0
2014-12,lat,0,0.0
2014-12,lon,0,0.0
2014-12,date,0,0.0
2014-12,month,0,0.0
2014-12,distance_to_nearest_acled,0,0.0
2014-12,event_count_battles,0,0.0
2014-12,event_count_explosions,0,0.0
2014-12,event_count_violence,0,0.0
2014-12,sum_fatalities_battles,0,0.0
2014-12,sum_fatalities_explosions,0,0.0
2014-12,sum_fatalities_violence,0,0.0
2014-12,event_count_battles_w5,0,0.0
2014-12,event_count_explosions_w5,0,0.0
2014-12,event_count_violence_w5,0,0.0
2014-12,sum_fatalities_battles_w5,0,0.0
2014-12,sum_fatalities_explosions_w5,0,0.0
2014-12,sum_fatalities_violence_w5,0,0.0
2014-12,event_count_battles_w10,0,0.0
2014-12,event_count_explosions_w10,0,0.0
2014-12,event_count_violence_w10,0,0.0
2014-12,sum_fatalities_battles_w10,0,0.0
2014-12,sum_fatalities_explosions_w10,0,0.0
2014-12,sum_fatalities_violence_w10,0,0.0
2014-12,AEZ_10000,0,0.0
2014-12,AEZ_12000,0,0.0
2014-12,AEZ_15000,0,0.0
2014-12,AEZ_17000,0,0.0
2014-12,AEZ_19000,0,0.0
2014-12,AEZ_25000,0,0.0
2014-12,AEZ_31000,0,0.0
2014-12,AEZ_32000,0,0.0
2014-12,AEZ_33000,0,0.0
2014-12,AEZ_34000,0,0.0
2014-12,AEZ_36000,0,0.0
2014-12,AEZ_38000,0,0.0
2014-12,AEZ_4000,0,0.0
2014-12,AEZ_40000,0,0.0
2014-12,AEZ_43000,0,0.0
2014-12,AEZ_7000,0,0.0
2014-12,AEZ_9000,0,0.0
2014-12,crop,0,0.0
2014-12,range,0,0.0
2014-12,distance_to_river,0,0.0
2014-12,nightlight,0,0.0
