FEWSNET_admin_code,rows,effective_missing_cells,effective_missing_cell_rate,target_non_null_rows,target_missing_rate
1289,180,1544,0.09747474747474748,50,0.7222222222222222
1290,180,1542,0.09734848484848485,50,0.7222222222222222
1291,180,1563,0.09867424242424243,50,0.7222222222222222
1292,180,1542,0.09734848484848485,50,0.7222222222222222
1293,180,1542,0.09734848484848485,50,0.7222222222222222
1294,180,1605,0.10132575757575757,48,0.7333333333333333
1295,180,1546,0.0976010101010101,50,0.7222222222222222
1296,180,1546,0.0976010101010101,50,0.7222222222222222
1297,180,1546,0.0976010101010101,50,0.7222222222222222
1298,180,1544,0.09747474747474748,50,0.7222222222222222
1299,180,1546,0.0976010101010101,50,0.7222222222222222
1300,180,1546,0.0976010101010101,50,0.7222222222222222
1301,180,1542,0.09734848484848485,50,0.7222222222222222
1302,180,1542,0.09734848484848485,50,0.7222222222222222
1303,180,1544,0.09747474747474748,50,0.7222222222222222
1304,180,1546,0.0976010101010101,50,0.7222222222222222
1305,180,1546,0.0976010101010101,50,0.7222222222222222
1306,180,1542,0.09734848484848485,50,0.7222222222222222
1307,180,1546,0.0976010101010101,50,0.7222222222222222
1308,180,1542,0.09734848484848485,50,0.7222222222222222
1309,180,1546,0.0976010101010101,50,0.7222222222222222
1310,180,1542,0.09734848484848485,50,0.7222222222222222
1311,180,1546,0.0976010101010101,50,0.7222222222222222
1312,180,1906,0.12032828282828283,50,0.7222222222222222
1313,180,1550,0.09785353535353536,50,0.7222222222222222
1314,180,1550,0.09785353535353536,50,0.7222222222222222
1315,180,1544,0.09747474747474748,50,0.7222222222222222
1316,180,1546,0.0976010101010101,50,0.7222222222222222
1317,180,1546,0.0976010101010101,50,0.7222222222222222
1318,180,1542,0.09734848484848485,50,0.7222222222222222
1319,180,1544,0.09747474747474748,50,0.7222222222222222
1320,180,1542,0.09734848484848485,50,0.7222222222222222
1321,180,1544,0.09747474747474748,50,0.7222222222222222
1322,180,1550,0.09785353535353536,50,0.7222222222222222
1323,180,1542,0.09734848484848485,50,0.7222222222222222
1324,180,1542,0.09734848484848485,50,0.7222222222222222
1325,180,1546,0.0976010101010101,50,0.7222222222222222
1326,180,1546,0.0976010101010101,50,0.7222222222222222
1327,180,1546,0.0976010101010101,50,0.7222222222222222
1328,180,1544,0.09747474747474748,50,0.7222222222222222
1329,180,1542,0.09734848484848485,50,0.7222222222222222
1330,180,1546,0.0976010101010101,50,0.7222222222222222
1331,180,1546,0.0976010101010101,50,0.7222222222222222
1332,180,1544,0.09747474747474748,50,0.7222222222222222
1333,180,1542,0.09734848484848485,50,0.7222222222222222
1334,180,1546,0.0976010101010101,50,0.7222222222222222
1335,180,1546,0.0976010101010101,50,0.7222222222222222
1336,180,1542,0.09734848484848485,50,0.7222222222222222
1337,180,1546,0.0976010101010101,50,0.7222222222222222
1338,180,1542,0.09734848484848485,50,0.7222222222222222
1339,180,1544,0.09747474747474748,50,0.7222222222222222
1340,180,1544,0.09747474747474748,50,0.7222222222222222
1341,180,1544,0.09747474747474748,50,0.7222222222222222
1342,180,1542,0.09734848484848485,50,0.7222222222222222
1343,180,1546,0.0976010101010101,50,0.7222222222222222
1344,180,1546,0.0976010101010101,50,0.7222222222222222
1345,180,1542,0.09734848484848485,50,0.7222222222222222
1346,180,1542,0.09734848484848485,50,0.7222222222222222
1347,180,1542,0.09734848484848485,50,0.7222222222222222
1348,180,1544,0.09747474747474748,50,0.7222222222222222
1349,180,1544,0.09747474747474748,50,0.7222222222222222
1350,180,1544,0.09747474747474748,50,0.7222222222222222
1351,180,1546,0.0976010101010101,50,0.7222222222222222
1352,180,1546,0.0976010101010101,50,0.7222222222222222
1353,180,1544,0.09747474747474748,50,0.7222222222222222
1354,180,1544,0.09747474747474748,50,0.7222222222222222
1355,180,1544,0.09747474747474748,50,0.7222222222222222
1356,180,1544,0.09747474747474748,50,0.7222222222222222
1357,180,1544,0.09747474747474748,50,0.7222222222222222
1358,180,1546,0.0976010101010101,50,0.7222222222222222
1359,180,1542,0.09734848484848485,50,0.7222222222222222
1360,180,1544,0.09747474747474748,50,0.7222222222222222
1361,180,1546,0.0976010101010101,50,0.7222222222222222
1362,180,1542,0.09734848484848485,50,0.7222222222222222
1363,180,1546,0.0976010101010101,50,0.7222222222222222
1364,180,1542,0.09734848484848485,50,0.7222222222222222
1365,180,1546,0.0976010101010101,50,0.7222222222222222
1366,180,1546,0.0976010101010101,50,0.7222222222222222
1367,180,1546,0.0976010101010101,50,0.7222222222222222
1368,180,1546,0.0976010101010101,50,0.7222222222222222
1369,180,1546,0.0976010101010101,50,0.7222222222222222
1370,180,1546,0.0976010101010101,50,0.7222222222222222
1371,180,1542,0.09734848484848485,50,0.7222222222222222
1372,180,1544,0.09747474747474748,50,0.7222222222222222
1373,180,1544,0.09747474747474748,50,0.7222222222222222
1374,180,1544,0.09747474747474748,50,0.7222222222222222
1375,180,1547,0.09766414141414141,50,0.7222222222222222
1376,180,1544,0.09747474747474748,50,0.7222222222222222
1377,180,1544,0.09747474747474748,50,0.7222222222222222
1378,180,1546,0.0976010101010101,50,0.7222222222222222
1379,180,1546,0.0976010101010101,50,0.7222222222222222
1380,180,1546,0.0976010101010101,50,0.7222222222222222
1381,180,1546,0.0976010101010101,50,0.7222222222222222
1382,180,1547,0.09766414141414141,50,0.7222222222222222
1383,180,1542,0.09734848484848485,50,0.7222222222222222
1384,180,1542,0.09734848484848485,50,0.7222222222222222
1385,180,1542,0.09734848484848485,50,0.7222222222222222
1386,180,1542,0.09734848484848485,50,0.7222222222222222
1387,180,1542,0.09734848484848485,50,0.7222222222222222
1388,180,1542,0.09734848484848485,50,0.7222222222222222
1389,180,1546,0.0976010101010101,50,0.7222222222222222
1390,180,1542,0.09734848484848485,50,0.7222222222222222
1391,180,1546,0.0976010101010101,50,0.7222222222222222
1392,180,1544,0.09747474747474748,50,0.7222222222222222
1393,180,1544,0.09747474747474748,50,0.7222222222222222
1394,180,1544,0.09747474747474748,50,0.7222222222222222
1395,180,1542,0.09734848484848485,50,0.7222222222222222
1396,180,1542,0.09734848484848485,50,0.7222222222222222
1397,180,1542,0.09734848484848485,50,0.7222222222222222
1398,180,1544,0.09747474747474748,50,0.7222222222222222
1399,180,1542,0.09734848484848485,50,0.7222222222222222
1400,180,1544,0.09747474747474748,50,0.7222222222222222
1401,180,1542,0.09734848484848485,50,0.7222222222222222
1402,180,1544,0.09747474747474748,50,0.7222222222222222
1403,180,1542,0.09734848484848485,50,0.7222222222222222
1404,180,1544,0.09747474747474748,50,0.7222222222222222
1405,180,1546,0.0976010101010101,50,0.7222222222222222
1406,180,1542,0.09734848484848485,50,0.7222222222222222
1407,180,1554,0.0981060606060606,50,0.7222222222222222
1408,180,1542,0.09734848484848485,50,0.7222222222222222
1409,180,1542,0.09734848484848485,50,0.7222222222222222
1410,180,1544,0.09747474747474748,50,0.7222222222222222
1411,180,1546,0.0976010101010101,50,0.7222222222222222
1412,180,1544,0.09747474747474748,50,0.7222222222222222
1413,180,1544,0.09747474747474748,50,0.7222222222222222
1414,180,1542,0.09734848484848485,50,0.7222222222222222
1415,180,1542,0.09734848484848485,50,0.7222222222222222
1416,180,1542,0.09734848484848485,50,0.7222222222222222
1417,180,1542,0.09734848484848485,50,0.7222222222222222
1418,180,1542,0.09734848484848485,50,0.7222222222222222
1419,180,1542,0.09734848484848485,50,0.7222222222222222
1420,180,1542,0.09734848484848485,50,0.7222222222222222
1421,180,1542,0.09734848484848485,50,0.7222222222222222
1422,180,1542,0.09734848484848485,50,0.7222222222222222
1423,180,1542,0.09734848484848485,50,0.7222222222222222
1424,180,1542,0.09734848484848485,50,0.7222222222222222
1425,180,1544,0.09747474747474748,50,0.7222222222222222
1426,180,1542,0.09734848484848485,50,0.7222222222222222
1427,180,1544,0.09747474747474748,50,0.7222222222222222
1428,180,1546,0.0976010101010101,50,0.7222222222222222
1429,180,1544,0.09747474747474748,50,0.7222222222222222
1430,180,1902,0.12007575757575757,50,0.7222222222222222
1431,180,1546,0.0976010101010101,50,0.7222222222222222
1432,180,1544,0.09747474747474748,50,0.7222222222222222
1433,180,1542,0.09734848484848485,50,0.7222222222222222
1434,180,1550,0.09785353535353536,50,0.7222222222222222
1435,180,1542,0.09734848484848485,50,0.7222222222222222
1436,180,1542,0.09734848484848485,50,0.7222222222222222
1437,180,1542,0.09734848484848485,50,0.7222222222222222
1438,180,1542,0.09734848484848485,50,0.7222222222222222
1439,180,1542,0.09734848484848485,50,0.7222222222222222
1440,180,1542,0.09734848484848485,50,0.7222222222222222
1441,180,1544,0.09747474747474748,50,0.7222222222222222
1442,180,1542,0.09734848484848485,50,0.7222222222222222
1443,180,1542,0.09734848484848485,50,0.7222222222222222
1444,180,1542,0.09734848484848485,50,0.7222222222222222
1445,180,1546,0.0976010101010101,50,0.7222222222222222
1446,180,1546,0.0976010101010101,50,0.7222222222222222
1447,180,1548,0.09772727272727273,50,0.7222222222222222
1448,180,1542,0.09734848484848485,50,0.7222222222222222
1449,180,1544,0.09747474747474748,50,0.7222222222222222
1450,180,1542,0.09734848484848485,50,0.7222222222222222
1451,180,1550,0.09785353535353536,50,0.7222222222222222
1452,180,1542,0.09734848484848485,50,0.7222222222222222
1453,180,1546,0.0976010101010101,50,0.7222222222222222
1454,180,1546,0.0976010101010101,50,0.7222222222222222
1455,180,1542,0.09734848484848485,50,0.7222222222222222
1456,180,1546,0.0976010101010101,50,0.7222222222222222
1457,180,1546,0.0976010101010101,50,0.7222222222222222
1458,180,1542,0.09734848484848485,50,0.7222222222222222
1459,180,1542,0.09734848484848485,50,0.7222222222222222
1460,180,1542,0.09734848484848485,50,0.7222222222222222
1461,180,1544,0.09747474747474748,50,0.7222222222222222
1462,180,1546,0.0976010101010101,50,0.7222222222222222
1463,180,1550,0.09785353535353536,50,0.7222222222222222
1464,180,1542,0.09734848484848485,50,0.7222222222222222
1465,180,1542,0.09734848484848485,50,0.7222222222222222
1466,180,1550,0.09785353535353536,50,0.7222222222222222
1467,180,1546,0.0976010101010101,50,0.7222222222222222
1468,180,1546,0.0976010101010101,50,0.7222222222222222
1469,180,1542,0.09734848484848485,50,0.7222222222222222
1470,180,1542,0.09734848484848485,50,0.7222222222222222
1471,180,1546,0.0976010101010101,50,0.7222222222222222
1472,180,1546,0.0976010101010101,50,0.7222222222222222
1473,180,1542,0.09734848484848485,50,0.7222222222222222
1474,180,1544,0.09747474747474748,50,0.7222222222222222
1475,180,1542,0.09734848484848485,50,0.7222222222222222
1476,180,1542,0.09734848484848485,50,0.7222222222222222
1477,180,1542,0.09734848484848485,50,0.7222222222222222
1478,180,1542,0.09734848484848485,50,0.7222222222222222
1479,180,1542,0.09734848484848485,50,0.7222222222222222
1480,180,1542,0.09734848484848485,50,0.7222222222222222
1481,180,1548,0.09772727272727273,50,0.7222222222222222
1482,180,1542,0.09734848484848485,50,0.7222222222222222
1483,180,1546,0.0976010101010101,50,0.7222222222222222
1484,180,1542,0.09734848484848485,50,0.7222222222222222
1485,180,1542,0.09734848484848485,50,0.7222222222222222
1486,180,1542,0.09734848484848485,50,0.7222222222222222
1487,180,1547,0.09766414141414141,50,0.7222222222222222
1488,180,1550,0.09785353535353536,50,0.7222222222222222
1489,180,1542,0.09734848484848485,50,0.7222222222222222
1490,180,1542,0.09734848484848485,50,0.7222222222222222
1491,180,1542,0.09734848484848485,50,0.7222222222222222
1492,180,1546,0.0976010101010101,50,0.7222222222222222
1493,180,1542,0.09734848484848485,50,0.7222222222222222
1494,180,1544,0.09747474747474748,50,0.7222222222222222
1495,180,1542,0.09734848484848485,50,0.7222222222222222
1496,180,1542,0.09734848484848485,50,0.7222222222222222
1497,180,1542,0.09734848484848485,50,0.7222222222222222
1498,180,1546,0.0976010101010101,50,0.7222222222222222
1499,180,1542,0.09734848484848485,50,0.7222222222222222
1500,180,1542,0.09734848484848485,50,0.7222222222222222
1501,180,1546,0.0976010101010101,50,0.7222222222222222
1502,180,1546,0.0976010101010101,50,0.7222222222222222
1503,180,1542,0.09734848484848485,50,0.7222222222222222
1504,180,1542,0.09734848484848485,50,0.7222222222222222
1505,180,1542,0.09734848484848485,50,0.7222222222222222
1506,180,1542,0.09734848484848485,50,0.7222222222222222
1507,180,1542,0.09734848484848485,50,0.7222222222222222
1508,180,1542,0.09734848484848485,50,0.7222222222222222
1509,180,1542,0.09734848484848485,50,0.7222222222222222
1510,180,1546,0.0976010101010101,50,0.7222222222222222
1511,180,1546,0.0976010101010101,50,0.7222222222222222
1512,180,1544,0.09747474747474748,50,0.7222222222222222
1513,180,1542,0.09734848484848485,50,0.7222222222222222
1514,180,1542,0.09734848484848485,50,0.7222222222222222
1515,180,1542,0.09734848484848485,50,0.7222222222222222
1516,180,1558,0.09835858585858585,50,0.7222222222222222
1517,180,1542,0.09734848484848485,50,0.7222222222222222
1518,180,1542,0.09734848484848485,50,0.7222222222222222
1519,180,1542,0.09734848484848485,50,0.7222222222222222
1520,180,1544,0.09747474747474748,50,0.7222222222222222
1521,180,1544,0.09747474747474748,50,0.7222222222222222
1522,180,1542,0.09734848484848485,50,0.7222222222222222
1523,180,1542,0.09734848484848485,50,0.7222222222222222
1524,180,1542,0.09734848484848485,50,0.7222222222222222
1525,180,1546,0.0976010101010101,50,0.7222222222222222
1526,180,1544,0.09747474747474748,50,0.7222222222222222
1527,180,1563,0.09867424242424243,50,0.7222222222222222
1528,180,1563,0.09867424242424243,50,0.7222222222222222
1529,180,1542,0.09734848484848485,50,0.7222222222222222
1530,180,1542,0.09734848484848485,50,0.7222222222222222
1531,180,1542,0.09734848484848485,50,0.7222222222222222
1532,180,1542,0.09734848484848485,50,0.7222222222222222
1533,180,1542,0.09734848484848485,50,0.7222222222222222
1534,180,1546,0.0976010101010101,50,0.7222222222222222
1535,180,1542,0.09734848484848485,50,0.7222222222222222
1536,180,1542,0.09734848484848485,50,0.7222222222222222
1537,180,1542,0.09734848484848485,50,0.7222222222222222
1538,180,1542,0.09734848484848485,50,0.7222222222222222
1539,180,1542,0.09734848484848485,50,0.7222222222222222
1540,180,1544,0.09747474747474748,50,0.7222222222222222
1541,180,1546,0.0976010101010101,50,0.7222222222222222
1542,180,1546,0.0976010101010101,50,0.7222222222222222
1543,180,1550,0.09785353535353536,50,0.7222222222222222
1544,180,1550,0.09785353535353536,50,0.7222222222222222
1545,180,1542,0.09734848484848485,50,0.7222222222222222
1546,180,1542,0.09734848484848485,50,0.7222222222222222
1547,180,1546,0.0976010101010101,50,0.7222222222222222
1548,180,1542,0.09734848484848485,50,0.7222222222222222
1549,180,1546,0.0976010101010101,50,0.7222222222222222
1550,180,1544,0.09747474747474748,50,0.7222222222222222
1551,180,1914,0.12083333333333333,50,0.7222222222222222
1552,180,1544,0.09747474747474748,50,0.7222222222222222
1553,180,1542,0.09734848484848485,50,0.7222222222222222
1554,180,1542,0.09734848484848485,50,0.7222222222222222
1555,180,1542,0.09734848484848485,50,0.7222222222222222
1556,180,1546,0.0976010101010101,50,0.7222222222222222
1557,180,1542,0.09734848484848485,50,0.7222222222222222
1558,180,1546,0.0976010101010101,50,0.7222222222222222
1559,180,1546,0.0976010101010101,50,0.7222222222222222
1560,180,1542,0.09734848484848485,50,0.7222222222222222
1561,180,1546,0.0976010101010101,50,0.7222222222222222
1562,180,1546,0.0976010101010101,50,0.7222222222222222
1563,180,1546,0.0976010101010101,50,0.7222222222222222
1564,180,1544,0.09747474747474748,50,0.7222222222222222
1565,180,1542,0.09734848484848485,50,0.7222222222222222
1566,180,1542,0.09734848484848485,50,0.7222222222222222
1567,180,1542,0.09734848484848485,50,0.7222222222222222
1568,180,1542,0.09734848484848485,50,0.7222222222222222
1569,180,1546,0.0976010101010101,50,0.7222222222222222
1570,180,1544,0.09747474747474748,50,0.7222222222222222
1571,180,1544,0.09747474747474748,50,0.7222222222222222
1572,180,1546,0.0976010101010101,50,0.7222222222222222
1573,180,1544,0.09747474747474748,50,0.7222222222222222
1574,180,1542,0.09734848484848485,50,0.7222222222222222
1575,180,1542,0.09734848484848485,50,0.7222222222222222
1576,180,1542,0.09734848484848485,50,0.7222222222222222
1577,180,1550,0.09785353535353536,50,0.7222222222222222
1578,180,1542,0.09734848484848485,50,0.7222222222222222
1579,180,1542,0.09734848484848485,50,0.7222222222222222
1580,180,1542,0.09734848484848485,50,0.7222222222222222
1581,180,1542,0.09734848484848485,50,0.7222222222222222
1582,180,1542,0.09734848484848485,50,0.7222222222222222
1583,180,1544,0.09747474747474748,50,0.7222222222222222
1584,180,1542,0.09734848484848485,50,0.7222222222222222
1585,180,1542,0.09734848484848485,50,0.7222222222222222
1586,180,1542,0.09734848484848485,50,0.7222222222222222
1587,180,1542,0.09734848484848485,50,0.7222222222222222
1588,180,1542,0.09734848484848485,50,0.7222222222222222
1589,180,1547,0.09766414141414141,50,0.7222222222222222
1590,180,1542,0.09734848484848485,50,0.7222222222222222
1591,180,1542,0.09734848484848485,50,0.7222222222222222
1592,180,1542,0.09734848484848485,50,0.7222222222222222
1593,180,1542,0.09734848484848485,50,0.7222222222222222
1594,180,1544,0.09747474747474748,50,0.7222222222222222
1595,180,1546,0.0976010101010101,50,0.7222222222222222
1596,180,1551,0.09791666666666667,50,0.7222222222222222
1597,180,1542,0.09734848484848485,50,0.7222222222222222
1598,180,1544,0.09747474747474748,50,0.7222222222222222
1599,180,1544,0.09747474747474748,50,0.7222222222222222
1600,180,1544,0.09747474747474748,50,0.7222222222222222
1601,180,1550,0.09785353535353536,50,0.7222222222222222
1602,180,1546,0.0976010101010101,50,0.7222222222222222
1603,180,1542,0.09734848484848485,50,0.7222222222222222
1604,180,1542,0.09734848484848485,50,0.7222222222222222
1605,180,1542,0.09734848484848485,50,0.7222222222222222
1606,180,1542,0.09734848484848485,50,0.7222222222222222
1607,180,1542,0.09734848484848485,50,0.7222222222222222
