tau,class1_f1
0.0,0.3120384480131286
0.01,0.33203615365302536
0.02,0.34999666288460257
0.03,0.36517209826142044
0.04,0.3805211194417638
0.05,0.39837143751957405
0.06,0.4100097815454842
0.07,0.42018938112952314
0.08,0.4285588829366822
0.09,0.4384461061462703
0.1,0.44948921679909193
0.11,0.4583947342568032
0.12,0.46737357259380097
0.13,0.47714345902675376
0.14,0.4860117111255693
0.15,0.49537604456824513
0.16,0.5031919744642043
0.17,0.5116062055289864
0.18,0.5165421558164355
0.19,0.5211420310805926
0.2,0.524264705882353
0.21,0.529067596165816
0.22,0.5318692414489461
0.23,0.5365416613336746
0.24,0.5411154345006485
0.25,0.5442105263157895
0.26,0.5487316421895861
0.27,0.5520227303477202
0.28,0.5556315861502669
0.29,0.561063417335918
0.3,0.5633842274828408
0.31,0.5670964999291483
0.32,0.5702372393961179
0.33,0.5708067324434126
0.34,0.5737296822375165
0.35,0.5767579570688379
0.36,0.5791205504038289
0.37,0.5813567004079166
0.38,0.5838282320694381
0.39,0.5849984629572702
0.4,0.5871786930938371
0.41,0.5898114971179311
0.42,0.5903538991544003
0.43,0.5926042486231314
0.44,0.5938685208596713
0.45,0.5946031746031746
0.46,0.5947410358565737
0.47,0.5957787016309561
0.48,0.596344982366143
0.49,0.5953682856223866
0.5,0.595360824742268
0.51,0.5942099304544719
0.52,0.593648736228127
0.53,0.5938566552901023
0.54,0.5935105168759172
0.55,0.5928104575163399
0.56,0.591973791973792
0.57,0.592057761732852
0.58,0.5907894736842105
0.59,0.5894181638371518
0.6,0.5885846255361267
0.61,0.5881770145310435
0.62,0.5875351297735163
0.63,0.5875537901357166
0.64,0.5878064943671305
0.65,0.5877672799602188
0.66,0.5877672799602188
0.67,0.5872594558725945
0.68,0.5872199170124481
0.69,0.5869853917662683
0.7,0.5869853917662683
0.71,0.5868482231816672
0.72,0.5866135193489453
0.73,0.5866135193489453
0.74,0.5864761588303705
0.75,0.5863387069968423
0.76,0.5865336658354114
0.77,0.5869239727166861
0.78,0.5869818545030797
0.79,0.5868442964196503
0.8,0.5868442964196503
0.81,0.5868442964196503
0.82,0.5868442964196503
0.83,0.5869420386409061
0.84,0.5869420386409061
0.85,0.5869420386409061
0.86,0.5869420386409061
0.87,0.5869420386409061
0.88,0.5869420386409061
0.89,0.5869420386409061
0.9,0.5869420386409061
0.91,0.5869420386409061
0.92,0.5869420386409061
0.93,0.5869420386409061
0.94,0.5869420386409061
0.95,0.5869420386409061
0.96,0.5869420386409061
0.97,0.5869420386409061
0.98,0.5869420386409061
0.99,0.5867066466766616
1.0,0.5857642940490082
