name,f1(1),f1_base(1),weight,weight_share,f1_base_is_zero,assigned_nodes,distinct_partitions
GeoRF-D_2017_02_fs2,0.182341650671785,0.1018329938900203,0.6764594153498709,0.289135,False,5015,6
GeoRF-D_2016_02_fs3,0.1088888888888889,0.0615735461801596,0.6218310249168537,0.265785,False,5009,6
GeoRF-D_2016_06_fs3,0.2162740899357602,0.1836065573770491,0.20458838916945243,0.087446,False,5008,3
GeoRF-D_2017_02_fs1,0.1370407149950347,0.1156186612576064,0.1945015354062971,0.083135,False,5015,7
GeoRF-D_2018_06_fs1,0.4869402985074627,0.449955713020372,0.14859894401111903,0.063515,False,5364,7
GeoRF-D_2016_10_fs1,0.46524064171123,0.4368131868131868,0.11484370958466925,0.049087,False,5159,7
GeoRF-D_2018_10_fs1,0.4528925619834711,0.4291497975708502,0.09633052727710859,0.041174,False,5365,7
GeoRF-D_2016_02_fs2,0.1979381443298969,0.1869158878504673,0.0709446929499824,0.030323,False,5009,3
GeoRF-D_2017_06_fs3,0.2440677966101694,0.2315608919382504,0.06901280153249201,0.029498,False,5159,3
GeoRF-D_2017_10_fs2,0.3953216374269006,0.3854545454545454,0.041462641785596444,0.017722,False,5359,10
GeoRF-D_2017_06_fs1,0.3411479385610347,0.3333333333333333,0.034964381355094276,0.014945,False,5358,8
GeoRF-D_2018_10_fs3,0.374203821656051,0.3688811188811188,0.02279572713171274,0.009743,False,5364,11
GeoRF-D_2016_06_fs2,0.2229299363057325,0.2198505869797225,0.0178643077163545,0.007636,False,5008,3
GeoRF-D_2016_02_fs1,0.3058589870903674,0.3030907278165503,0.013072081567353067,0.005587,False,5009,6
GeoRF-D_2018_06_fs2,0.431924882629108,0.4297832233741754,0.008733679968754182,0.003733,False,5363,7
GeoRF-D_2017_10_fs1,0.4652908067542213,0.4643962848297213,0.0035958662978548828,0.001537,False,5361,8
GeoRF-D_2016_06_fs1,0.3236763236763236,0.3236763236763236,0.0,0.0,False,5008,1
GeoRF-D_2016_10_fs2,0.3617571059431524,0.3617571059431524,0.0,0.0,False,5005,1
GeoRF-D_2016_10_fs3,0.321311475409836,0.321311475409836,0.0,0.0,False,5005,1
GeoRF-D_2017_02_fs3,0.0021551724137931,0.0021551724137931,0.0,0.0,False,4861,1
GeoRF-D_2017_06_fs2,0.3298507462686567,0.3298507462686567,0.0,0.0,False,5159,1
GeoRF-D_2017_10_fs3,0.3514056224899598,0.3605577689243027,0.0,0.0,False,5159,6
GeoRF-D_2018_02_fs1,0.4703703703703704,0.4703703703703704,0.0,0.0,False,5363,1
GeoRF-D_2018_02_fs2,0.4372759856630824,0.4549509366636931,0.0,0.0,False,5361,8
GeoRF-D_2018_02_fs3,0.3581780538302277,0.3630640083945436,0.0,0.0,False,5359,4
GeoRF-D_2018_06_fs3,0.428842504743833,0.428842504743833,0.0,0.0,False,5361,1
GeoRF-D_2018_10_fs2,0.3737541528239202,0.3737541528239202,0.0,0.0,False,5365,1
