tau,class1_f1
0.0,0.2895485533308283
0.0032258064516129032,0.29382285652031814
0.008928571428571428,0.29488300896566805
0.009389671361502348,0.2969119832663621
0.011428571428571429,0.29836210712704736
0.01192504258943782,0.3022486401614983
0.012048192771084338,0.30345681792590923
0.016666666666666666,0.30598921373829124
0.01775147928994083,0.3092641487774079
0.018867924528301886,0.31338069174333294
0.019543973941368076,0.3150684931506849
0.02664298401420959,0.3323622388892333
0.026936026936026935,0.33458177278401996
0.038461538461538464,0.33661119515885024
0.03902439024390244,0.33965626989178865
0.04020100502512563,0.34307415036045313
0.05040650406504065,0.353995319291207
0.055299539170506916,0.3611642525280131
0.07806691449814127,0.3633098494267164
0.08174386920980926,0.36904086265607267
0.0881542699724518,0.3744371822803195
0.09067017082785808,0.3857271906052394
0.0933852140077821,0.38926174496644295
0.11294765840220386,0.39116915422885573
0.11764705882352941,0.39526253454401894
0.12538699690402477,0.4069824618914932
0.15069551777434312,0.4418424617766596
0.15934065934065933,0.4407508799374267
0.1615720524017467,0.44933920704845814
0.16231884057971013,0.44483326471799095
0.18427518427518427,0.4564821753559576
0.18681318681318682,0.45842843169220737
0.20614334470989762,0.531738730450782
0.21739130434782608,0.5323011211959423
0.24390243902439024,0.5326552462526767
0.2608695652173913,0.533297529538131
0.2619047619047619,0.5351387948544347
0.26666666666666666,0.5366584900517852
0.32575757575757575,0.5438083298509542
0.3333333333333333,0.54950634696756
0.3404255319148936,0.5570200573065902
0.34234234234234234,0.5604234048809174
0.35135135135135137,0.5888993414863594
0.358974358974359,0.5949387235397103
0.38095238095238093,0.594274748120902
0.40540540540540543,0.5955669771924189
0.41379310344827586,0.5952649379932357
0.4166666666666667,0.5947775628626693
0.4444444444444444,0.5959302325581395
0.44680851063829785,0.59251968503937
0.45,0.591604938271605
0.46938775510204084,0.5934247480588138
0.52,0.5926663348266136
0.5517241379310345,0.5970898143502258
0.5882352941176471,0.5957732304595773
0.5894736842105263,0.5989539395984478
0.6551724137931034,0.5972222222222222
0.7058823529411765,0.5988105352591334
0.75,0.5990141084480707
0.7894736842105263,0.5981626403538619
0.8,0.597544338335607
0.8181818181818182,0.5978781656399726
0.8947368421052632,0.5978781656399726
0.9627329192546584,0.5979381443298969
1.0,0.5970046479600619
