tau,class1_f1
0.0,0.2928001748060745
0.01,0.2950440528634361
0.02,0.2980737111680214
0.03,0.30179085927348737
0.04,0.3053295128939828
0.05,0.3104011194029851
0.06,0.3152574622428351
0.07,0.32020933487494674
0.08,0.326225215114104
0.09,0.3336542781950061
0.1,0.34178975955487845
0.11,0.3497050349842228
0.12,0.3577073691705233
0.13,0.36437426210153484
0.14,0.3715378729915838
0.15,0.378086542278682
0.16,0.3851790860436394
0.17,0.3918123667377399
0.18,0.3992939099735216
0.19,0.40708611085745594
0.2,0.41329316512897757
0.21,0.419640252795333
0.22,0.42791257268899136
0.23,0.4356640463384361
0.24,0.4426421940027745
0.25,0.4513498622589532
0.26,0.46007259528130673
0.27,0.4683588723827348
0.28,0.4751447876447876
0.29,0.4841843088418431
0.3,0.4945547725816784
0.31,0.5054218460724677
0.32,0.5167255915148219
0.33,0.5256999582114501
0.34,0.5357499643213929
0.35,0.5471864009378663
0.36,0.5567995223167637
0.37,0.5643443869790082
0.38,0.5728004956629492
0.39,0.5786499215070644
0.4,0.5818699572852397
0.41,0.5843700159489633
0.42,0.58608528374479
0.43,0.5878367478625585
0.44,0.5885973436993845
0.45,0.5888473418956267
0.46,0.589425587467363
0.47,0.5898316168056237
0.48,0.5900672020980167
0.49,0.5894148586456279
0.5,0.5899588477366255
0.51,0.5893416927899686
0.52,0.5885657633840052
0.53,0.5878266622560371
0.54,0.5877091270498592
0.55,0.5874751491053678
0.56,0.5873384156446801
0.57,0.5871224692997012
0.58,0.5874149095135315
0.59,0.5877659574468085
0.6,0.5877659574468085
0.61,0.587393979710627
0.62,0.5873544093178037
0.63,0.5869818545030797
0.64,0.5870795870795871
0.65,0.5870795870795871
0.66,0.5869420386409061
0.67,0.5869420386409061
0.68,0.5869420386409061
0.69,0.5869420386409061
0.7,0.5869420386409061
0.71,0.5869420386409061
0.72,0.5869420386409061
0.73,0.5869420386409061
0.74,0.5869420386409061
0.75,0.5869420386409061
0.76,0.5869420386409061
0.77,0.5869420386409061
0.78,0.5869420386409061
0.79,0.5869420386409061
0.8,0.5869420386409061
0.81,0.5869420386409061
0.82,0.5869420386409061
0.83,0.5869420386409061
0.84,0.5869420386409061
0.85,0.5869420386409061
0.86,0.5869420386409061
0.87,0.5869420386409061
0.88,0.5869420386409061
0.89,0.5869420386409061
0.9,0.5869420386409061
0.91,0.5869420386409061
0.92,0.5864711762745751
0.93,0.5864711762745751
0.94,0.5864711762745751
0.95,0.5864711762745751
0.96,0.5864711762745751
0.97,0.5864711762745751
0.98,0.5862356273954341
0.99,0.5857642940490082
1.0,0.5857642940490082
