tau,class1_f1
0.0,0.29305152494113784
0.01,0.299573321356389
0.02,0.30647763946519135
0.03,0.31295410242778665
0.04,0.3205651300164424
0.05,0.3288738144588908
0.06,0.33692128128647386
0.07,0.34550693560276086
0.08,0.3553398058252427
0.09,0.36577832052295095
0.1,0.3754926016804223
0.11,0.3862474833514016
0.12,0.3986748545572075
0.13,0.41249789455954183
0.14,0.42493415276558383
0.15,0.43816125501641734
0.16,0.4485328804604208
0.17,0.4592274678111588
0.18,0.4683760683760684
0.19,0.4777478782860691
0.2,0.4864404977134957
0.21,0.4942641756801049
0.22,0.4997764863656683
0.23,0.5033795394661473
0.24,0.5081813931743806
0.25,0.5148254423720707
0.26,0.5190858254315585
0.27,0.5229017083436495
0.28,0.5262096774193549
0.29,0.5298268120590122
0.3,0.5337511424467947
0.31,0.5346613545816733
0.32,0.5374461206896551
0.33,0.5374233128834356
0.34,0.5393537696768849
0.35,0.5407376244565979
0.36,0.542103770910122
0.37,0.5414997137950772
0.38,0.5420831522526438
0.39,0.543859649122807
0.4,0.5438674360112443
0.41,0.5422208937378569
0.42,0.5413079595227307
0.43,0.5413053400273847
0.44,0.540590405904059
0.45,0.5400216751819167
0.46,0.5405573719445742
0.47,0.5379310344827586
0.48,0.5376852727846105
0.49,0.5355502771179731
0.5,0.534521158129176
0.51,0.5330776605944392
0.52,0.5323925593329057
0.53,0.5316578057032383
0.54,0.5313712807244502
0.55,0.5311230294165448
0.56,0.5313773431132844
0.57,0.5308662190928443
0.58,0.5313217448343719
0.59,0.5284633102994406
0.6,0.5277731992747651
0.61,0.5266809846357178
0.62,0.5258107213765718
0.63,0.5240464344941956
0.64,0.5223459046353215
0.65,0.5214499501163951
0.66,0.5210587647744298
0.67,0.5210587647744298
0.68,0.5201599466844385
0.69,0.5189261297315324
0.7,0.5189387618888703
0.71,0.5179495742194022
0.72,0.5164633127193715
0.73,0.515805318615153
0.74,0.5155570424891268
0.75,0.5153086832859294
0.76,0.5150602409638554
0.77,0.5150602409638554
0.78,0.5145631067961165
0.79,0.5139028475711893
0.8,0.5134908664320429
0.81,0.5135769359704995
0.82,0.5135769359704995
0.83,0.5135769359704995
0.84,0.5135769359704995
0.85,0.5135769359704995
0.86,0.5136630343671417
0.87,0.5137491616364855
0.88,0.5137491616364855
0.89,0.5137491616364855
0.9,0.5137491616364855
0.91,0.5134999161495891
0.92,0.5134999161495891
0.93,0.5134999161495891
0.94,0.5132505870513251
0.95,0.5132505870513251
0.96,0.5132505870513251
0.97,0.5132505870513251
0.98,0.5132505870513251
0.99,0.5132505870513251
1.0,0.5132505870513251
