tau,class1_f1
0.0,0.30316691085315
0.0013850415512465374,0.3099078341013825
0.003929273084479371,0.31595669569310425
0.004,0.31873030969506033
0.010067114093959731,0.3213835344982886
0.011299435028248588,0.3251201557461824
0.012145748987854251,0.328777244181751
0.01669449081803005,0.33988854013195824
0.017421602787456445,0.3441140105420707
0.0231023102310231,0.34942315342792735
0.026600985221674877,0.36753100338218714
0.03208556149732621,0.3720231709933491
0.033003300330033,0.37922687596273746
0.04040404040404041,0.3973310032568115
0.045454545454545456,0.40242130750605326
0.05010438413361169,0.41549473684210525
0.05263157894736842,0.4198375374091492
0.05555555555555555,0.4283959283959284
0.07102272727272728,0.4346261135606947
0.07142857142857142,0.45271934811445896
0.07339449541284404,0.45863066538090647
0.08333333333333333,0.46581280788177337
0.09375,0.468579370594659
0.1038961038961039,0.4703648175912044
0.10526315789473684,0.47599715822592104
0.12658227848101267,0.4779231398201145
0.12698412698412698,0.4807017543859649
0.12742980561555076,0.4940900862527952
0.14516129032258066,0.4977424209847345
0.1509433962264151,0.5006535947712418
0.1541501976284585,0.5100566729636626
0.15677966101694915,0.5108781422613009
0.18823529411764706,0.5130652124517155
0.18877551020408162,0.5124080882352942
0.19318181818181818,0.5160393746381008
0.21476510067114093,0.5245398773006135
0.21875,0.5263532763532763
0.23404255319148937,0.5257142857142857
0.25,0.5254237288135594
0.2535211267605634,0.52990834539315
0.28721804511278193,0.5480782198246797
0.288135593220339,0.5549766931724706
0.2982456140350877,0.5531504205156487
0.30833333333333335,0.5594170403587444
0.38636363636363635,0.5599886813808715
0.3974358974358974,0.5661733007616037
0.42934782608695654,0.5804237541032528
0.48,0.5796797845279066
0.48466257668711654,0.5909729814149617
0.48717948717948717,0.5846300412829469
0.5,0.58656
0.55,0.58608528374479
0.5637583892617449,0.5975201072386059
0.6166666666666667,0.599594868332208
0.6258992805755396,0.5981340118744699
0.6896551724137931,0.5984038037018169
0.7058823529411765,0.5986071003906913
0.7272727272727273,0.5995563896945914
0.7777777777777778,0.600068422853233
0.8095238095238095,0.5987654320987654
0.9230769230769231,0.5982847341337907
0.9324324324324325,0.5977327378907592
0.9333333333333333,0.5978354234667583
0.9545454545454546,0.5975588791473267
0.963302752293578,0.5973177441540578
0.9701492537313433,0.5973177441540578
1.0,0.5970046479600619
