tau,class1_f1
0.0,0.31833743768394496
0.0037735849056603774,0.32287653641533665
0.005434782608695652,0.32523433645781946
0.006896551724137931,0.3278114646496218
0.0077279752704791345,0.3365825317926538
0.008849557522123894,0.3391995828444792
0.009345794392523364,0.3413831677304731
0.01056338028169014,0.34503939110695686
0.018656716417910446,0.3485084218358926
0.02390438247011952,0.35796734234234234
0.02444987775061125,0.3615527861337917
0.042682926829268296,0.3633466135458167
0.04424778761061947,0.36541551044252957
0.044270833333333336,0.36984864378840104
0.04576659038901602,0.37388452444512243
0.05612244897959184,0.3760512306149217
0.05630026809651475,0.38150928486764124
0.05660377358490566,0.3865342697989828
0.08247422680412371,0.38950208486632326
0.0946372239747634,0.3937599065654459
0.09734513274336283,0.39505341970219565
0.09895833333333333,0.3957837470248215
0.10631229235880399,0.39965367965367965
0.1400709219858156,0.40657671343043517
0.146374829001368,0.4121740744177415
0.15012722646310434,0.41503021148036257
0.15680166147455868,0.44203276635709066
0.16129032258064516,0.4440695835529784
0.17647058823529413,0.4469309462915601
0.1839080459770115,0.4527932048350212
0.19842829076620824,0.45539012649725735
0.20512820512820512,0.455610635421361
0.22302158273381295,0.4596829772570641
0.22391857506361323,0.47400945110868775
0.23904052936311002,0.544392523364486
0.2436548223350254,0.5585122467493197
0.25142857142857145,0.5713398540599286
0.27102803738317754,0.5721447595174682
0.3595505617977528,0.5726441853135834
0.375,0.5740037950664136
0.391304347826087,0.5721085197524988
0.4,0.5718834580480815
0.42105263157894735,0.5718381650207073
0.42857142857142855,0.5717017208413002
0.5625,0.5759280089988752
0.5652173913043478,0.5750603378921963
0.6,0.5792296440760605
0.6585365853658537,0.5783994795055303
0.6666666666666666,0.5793508399934758
0.75,0.5812161940665465
0.7916666666666666,0.5809414466130884
0.8333333333333334,0.5810367454068242
0.9,0.580623973727422
0.9590163934426229,0.5869420386409061
0.96875,0.5869420386409061
0.9782608695652174,0.5869420386409061
1.0,0.5857642940490082
