tau,class1_f1
0.0,0.2906382516037838
0.01,0.29927089175546834
0.02,0.30891664246296835
0.03,0.31877071407050317
0.04,0.3288766712482819
0.05,0.33847950181629477
0.06,0.34543867892864333
0.07,0.3546880446148484
0.08,0.36358385676124466
0.09,0.3694124682314247
0.1,0.3766103525418499
0.11,0.3826363998407009
0.12,0.3893456099967116
0.13,0.3944449148954188
0.14,0.3989232372351511
0.15,0.4056443690274181
0.16,0.410021106726622
0.17,0.416298108591324
0.18,0.4216101694915254
0.19,0.4263397271109353
0.2,0.4323940806811271
0.21,0.44038802545113176
0.22,0.4467265725288832
0.23,0.4547446855139163
0.24,0.4644389252652969
0.25,0.47393474979681877
0.26,0.48094330633635063
0.27,0.4887310142087212
0.28,0.4988075812727501
0.29,0.5068281370780726
0.3,0.5149921094160967
0.31,0.5225321888412017
0.32,0.5271338969184619
0.33,0.5329449299486753
0.34,0.5391574780887758
0.35,0.5445942070547749
0.36,0.5511719318678119
0.37,0.5565397106583998
0.38,0.5593195045515594
0.39,0.5638394204648355
0.4,0.566804092227821
0.41,0.5706354102405923
0.42,0.5733830845771144
0.43,0.5750117573287349
0.44,0.577475912178171
0.45,0.579525553255851
0.46,0.5811610426995042
0.47,0.582730342498794
0.48,0.583764553686934
0.49,0.5848352005195648
0.5,0.5852069077875529
0.51,0.5848469972181313
0.52,0.5863031696501889
0.53,0.5868598715626544
0.54,0.5872256147879188
0.55,0.5873593646591662
0.56,0.5876698707325158
0.57,0.5874937800630287
0.58,0.5876494023904383
0.59,0.587375415282392
0.6,0.5875706214689266
0.61,0.5875706214689266
0.62,0.5871986699916875
0.63,0.5870613670380842
0.64,0.5871590153027278
0.65,0.5869239727166861
0.66,0.5866888519134775
0.67,0.5866888519134775
0.68,0.5867864869362622
0.69,0.5867864869362622
0.7,0.5869818545030797
0.71,0.5869818545030797
0.72,0.5869818545030797
0.73,0.5869420386409061
0.74,0.5869420386409061
0.75,0.5869420386409061
0.76,0.5869420386409061
0.77,0.5869420386409061
0.78,0.5869420386409061
0.79,0.5869420386409061
0.8,0.5869420386409061
0.81,0.5869420386409061
0.82,0.5869420386409061
0.83,0.5869420386409061
0.84,0.5869420386409061
0.85,0.5869420386409061
0.86,0.5869420386409061
0.87,0.5869420386409061
0.88,0.5869420386409061
0.89,0.5869420386409061
0.9,0.5867066466766616
0.91,0.5864711762745751
0.92,0.5862356273954341
0.93,0.5857642940490082
0.94,0.5857642940490082
0.95,0.5857642940490082
0.96,0.5857642940490082
0.97,0.5857642940490082
0.98,0.5857642940490082
0.99,0.5857642940490082
1.0,0.5857642940490082
