period,horizon_months,cohort,reference_arm,baseline_arm,n_observations,f1_reference,f1_baseline,delta_f1,delta_f1_reason,precision_reference,precision_baseline,delta_precision,delta_precision_reason,recall_reference,recall_baseline,delta_recall,delta_recall_reason
main,1,E_all,partitioned_rf,pooled_rf,5802,0.5416393442622951,0.5309537088678193,0.010685635394475756,,0.7047781569965871,0.5573770491803278,0.14740110781625926,,0.4398296059637913,0.5069222577209798,-0.06709265175718848,
main,1,E_all,partitioned_rf,xgb,5802,0.5416393442622951,0.5295358649789029,0.012103479283392171,,0.7047781569965871,0.5245559038662487,0.18022225313033835,,0.4398296059637913,0.5346112886048988,-0.09478168264110753,
main,1,E_persist,partitioned_rf,pooled_rf,5801,0.541994750656168,0.53125,0.010744750656167978,,0.7047781569965871,0.5573770491803278,0.14740110781625926,,0.44029850746268656,0.5074626865671642,-0.06716417910447764,
main,1,E_persist,partitioned_rf,xgb,5801,0.541994750656168,0.5298153034300792,0.012179447226088769,,0.7047781569965871,0.5245559038662487,0.18022225313033835,,0.44029850746268656,0.535181236673774,-0.09488272921108748,
main,1,E_persist,partitioned_rf,persistence,5801,0.541994750656168,0.596886741814278,-0.054891991158110054,,0.7047781569965871,0.601081081081081,0.10369707591550603,,0.44029850746268656,0.5927505330490405,-0.1524520255863539,
main,3,E_all,partitioned_rf,pooled_rf,5802,0.5392834695160277,0.5155807365439093,0.023702732972118334,,0.6579754601226994,0.5508474576271186,0.10712800249558074,,0.45686900958466453,0.4845580404685836,-0.027689030883919052,
main,3,E_all,partitioned_rf,xgb,5802,0.5392834695160277,0.5851528384279476,-0.04586936891191995,,0.6579754601226994,0.6002239641657335,0.057751495956965826,,0.45686900958466453,0.5708200212992546,-0.11395101171459004,
main,3,E_persist,partitioned_rf,pooled_rf,5801,0.539622641509434,0.5158730158730159,0.023749625636418026,,0.6579754601226994,0.5508474576271186,0.10712800249558074,,0.4573560767590618,0.48507462686567165,-0.02771855010660984,
main,3,E_persist,partitioned_rf,xgb,5801,0.539622641509434,0.5854724194429274,-0.04584977793349343,,0.6579754601226994,0.6002239641657335,0.057751495956965826,,0.4573560767590618,0.5714285714285714,-0.11407249466950958,
main,3,E_persist,partitioned_rf,persistence,5801,0.539622641509434,0.596886741814278,-0.05726410030484408,,0.6579754601226994,0.601081081081081,0.056894379041618315,,0.4573560767590618,0.5927505330490405,-0.13539445628997865,
main,6,E_all,partitioned_rf,pooled_rf,5802,0.5487558843308675,0.5811320754716981,-0.03237619114083057,,0.7445255474452555,0.7096774193548387,0.03484812809041671,,0.43450479233226835,0.49201277955271566,-0.05750798722044731,
main,6,E_all,partitioned_rf,xgb,5802,0.5487558843308675,0.6118614210217264,-0.06310553669085883,,0.7445255474452555,0.6819371727748691,0.06258837467038636,,0.43450479233226835,0.5548455804046858,-0.12034078807241744,
main,6,E_persist,partitioned_rf,pooled_rf,5800,0.5494949494949495,0.5818639798488665,-0.03236903035391703,,0.7445255474452555,0.7096774193548387,0.03484812809041671,,0.43543223052294555,0.49306296691568835,-0.0576307363927428,
main,6,E_persist,partitioned_rf,xgb,5800,0.5494949494949495,0.612580834803057,-0.06308588530810755,,0.7445255474452555,0.6819371727748691,0.06258837467038636,,0.43543223052294555,0.5560298826040555,-0.12059765208110995,
main,6,E_persist,partitioned_rf,persistence,5800,0.5494949494949495,0.6151351351351352,-0.0656401856401857,,0.7445255474452555,0.6232201533406353,0.12130539410462016,,0.43543223052294555,0.6072572038420491,-0.1718249733191035,
main,12,E_all,partitioned_rf,pooled_rf,4610,0.5262321144674086,0.5538461538461539,-0.027614039378745292,,0.7133620689655172,0.7114624505928854,0.0018996183726318616,,0.4168765743073048,0.4534005037783375,-0.03652392947103272,
main,12,E_all,partitioned_rf,xgb,4610,0.5262321144674086,0.5722713864306784,-0.046039271963269846,,0.7133620689655172,0.6903914590747331,0.022970609890784144,,0.4168765743073048,0.48866498740554154,-0.07178841309823675,
main,12,E_persist,partitioned_rf,pooled_rf,4608,0.5270700636942676,0.5546995377503852,-0.027629474056117598,,0.7133620689655172,0.7114624505928854,0.0018996183726318616,,0.41792929292929293,0.45454545454545453,-0.0366161616161616,
main,12,E_persist,partitioned_rf,xgb,4608,0.5270700636942676,0.5731166912850812,-0.04604662759081368,,0.7133620689655172,0.6903914590747331,0.022970609890784144,,0.41792929292929293,0.4898989898989899,-0.07196969696969696,
main,12,E_persist,partitioned_rf,persistence,4608,0.5270700636942676,0.608927381745503,-0.08185731805123542,,0.7133620689655172,0.6445698166431594,0.06879225232235786,,0.41792929292929293,0.577020202020202,-0.15909090909090906,
