period,horizon_months,cohort,dimension,target_month,arm,n_observations,n_areas,n_countries,n_positive_truth,prevalence,predicted_positives,tp,fp,fn,tn,f1,precision,recall,f1_reason,precision_reason,recall_reason
main,12,E_all,target_month,2024-09,xgb,1062,1062,16,160,0.15065913370998116,98,71,27,89,875,0.5503875968992248,0.7244897959183674,0.44375,,,
main,12,E_all,target_month,2025-01,partitioned_rf,1141,1141,18,151,0.13234005258545137,99,39,60,112,930,0.312,0.3939393939393939,0.2582781456953642,,,
main,12,E_all,target_month,2025-01,pooled_rf,1141,1141,18,151,0.13234005258545137,105,43,62,108,928,0.3359375,0.4095238095238095,0.2847682119205298,,,
main,12,E_all,target_month,2025-01,xgb,1141,1141,18,151,0.13234005258545137,131,52,79,99,911,0.36879432624113473,0.3969465648854962,0.3443708609271523,,,
main,12,E_all,target_month,2025-04,partitioned_rf,97,97,3,90,0.9278350515463918,47,42,5,48,2,0.6131386861313869,0.8936170212765957,0.4666666666666667,,,
main,12,E_all,target_month,2025-04,pooled_rf,97,97,3,90,0.9278350515463918,59,54,5,36,2,0.7248322147651006,0.9152542372881356,0.6,,,
main,12,E_all,target_month,2025-04,xgb,97,97,3,90,0.9278350515463918,62,57,5,33,2,0.75,0.9193548387096774,0.6333333333333333,,,
main,12,E_all,target_month,2025-09,partitioned_rf,1222,1222,18,192,0.15711947626841244,105,85,20,107,1010,0.5723905723905723,0.8095238095238095,0.4427083333333333,,,
main,12,E_all,target_month,2025-09,pooled_rf,1222,1222,18,192,0.15711947626841244,131,97,34,95,996,0.6006191950464397,0.7404580152671756,0.5052083333333334,,,
main,12,E_all,target_month,2025-09,xgb,1222,1222,18,192,0.15711947626841244,132,97,35,95,995,0.5987654320987654,0.7348484848484849,0.5052083333333334,,,
main,12,E_persist,target_month,2024-01,partitioned_rf,1088,1088,16,201,0.18474264705882354,116,94,22,107,865,0.5930599369085173,0.8103448275862069,0.46766169154228854,,,
main,12,E_persist,target_month,2024-01,pooled_rf,1088,1088,16,201,0.18474264705882354,114,94,20,107,867,0.5968253968253968,0.8245614035087719,0.46766169154228854,,,
main,12,E_persist,target_month,2024-01,xgb,1088,1088,16,201,0.18474264705882354,139,111,28,90,859,0.6529411764705882,0.7985611510791367,0.5522388059701493,,,
main,12,E_persist,target_month,2024-01,persistence,1088,1088,16,201,0.18474264705882354,152,121,31,80,856,0.6855524079320113,0.7960526315789473,0.6019900497512438,,,
main,12,E_persist,target_month,2024-09,partitioned_rf,1062,1062,16,160,0.15065913370998116,97,71,26,89,876,0.5525291828793775,0.7319587628865979,0.44375,,,
main,12,E_persist,target_month,2024-09,pooled_rf,1062,1062,16,160,0.15065913370998116,97,72,25,88,877,0.5603112840466926,0.7422680412371134,0.45,,,
main,12,E_persist,target_month,2024-09,xgb,1062,1062,16,160,0.15065913370998116,98,71,27,89,875,0.5503875968992248,0.7244897959183674,0.44375,,,
main,12,E_persist,target_month,2024-09,persistence,1062,1062,16,160,0.15065913370998116,114,83,31,77,871,0.6058394160583942,0.7280701754385965,0.51875,,,
main,12,E_persist,target_month,2025-01,partitioned_rf,1141,1141,18,151,0.13234005258545137,99,39,60,112,930,0.312,0.3939393939393939,0.2582781456953642,,,
main,12,E_persist,target_month,2025-01,pooled_rf,1141,1141,18,151,0.13234005258545137,105,43,62,108,928,0.3359375,0.4095238095238095,0.2847682119205298,,,
main,12,E_persist,target_month,2025-01,xgb,1141,1141,18,151,0.13234005258545137,131,52,79,99,911,0.36879432624113473,0.3969465648854962,0.3443708609271523,,,
main,12,E_persist,target_month,2025-01,persistence,1141,1141,18,151,0.13234005258545137,175,73,102,78,888,0.44785276073619634,0.41714285714285715,0.48344370860927155,,,
main,12,E_persist,target_month,2025-04,partitioned_rf,96,96,3,89,0.9270833333333334,47,42,5,47,2,0.6176470588235294,0.8936170212765957,0.47191011235955055,,,
main,12,E_persist,target_month,2025-04,pooled_rf,96,96,3,89,0.9270833333333334,59,54,5,35,2,0.7297297297297297,0.9152542372881356,0.6067415730337079,,,
main,12,E_persist,target_month,2025-04,xgb,96,96,3,89,0.9270833333333334,62,57,5,32,2,0.7549668874172185,0.9193548387096774,0.6404494382022472,,,
main,12,E_persist,target_month,2025-04,persistence,96,96,3,89,0.9270833333333334,67,62,5,27,2,0.7948717948717948,0.9253731343283582,0.6966292134831461,,,
main,12,E_persist,target_month,2025-09,partitioned_rf,1221,1221,18,191,0.15642915642915642,105,85,20,106,1010,0.5743243243243243,0.8095238095238095,0.44502617801047123,,,
main,12,E_persist,target_month,2025-09,pooled_rf,1221,1221,18,191,0.15642915642915642,131,97,34,94,996,0.6024844720496895,0.7404580152671756,0.5078534031413613,,,
main,12,E_persist,target_month,2025-09,xgb,1221,1221,18,191,0.15642915642915642,132,97,35,94,995,0.6006191950464397,0.7348484848484849,0.5078534031413613,,,
main,12,E_persist,target_month,2025-09,persistence,1221,1221,18,191,0.15642915642915642,201,118,83,73,947,0.6020408163265306,0.5870646766169154,0.6178010471204188,,,
