period,horizon_months,cohort,dimension,assignment_source,arm,n_observations,n_areas,n_countries,n_positive_truth,prevalence,predicted_positives,tp,fp,fn,tn,f1,precision,recall,f1_reason,precision_reason,recall_reason
main,12,E_persist,assignment_provenance,learned,xgb,4199,1193,19,769,0.18313884258156704,551,377,174,392,3256,0.5712121212121212,0.6842105263157895,0.49024707412223667,,,
main,12,E_persist,assignment_provenance,learned,persistence,4199,1193,19,769,0.18313884258156704,690,446,244,323,3186,0.6113776559287183,0.6463768115942029,0.5799739921976593,,,
main,12,E_persist,assignment_provenance,nearest_donor,partitioned_rf,355,96,5,6,0.016901408450704224,0,0,0,6,349,0.0,,0.0,,no_predicted_positives,
main,12,E_persist,assignment_provenance,nearest_donor,pooled_rf,355,96,5,6,0.016901408450704224,0,0,0,6,349,0.0,,0.0,,no_predicted_positives,
main,12,E_persist,assignment_provenance,nearest_donor,xgb,355,96,5,6,0.016901408450704224,0,0,0,6,349,0.0,,0.0,,no_predicted_positives,
main,12,E_persist,assignment_provenance,nearest_donor,persistence,355,96,5,6,0.016901408450704224,2,0,2,6,347,0.0,0.0,0.0,,,
main,12,E_persist,assignment_provenance,unresolved,partitioned_rf,54,14,3,17,0.3148148148148148,11,11,0,6,37,0.7857142857142857,1.0,0.6470588235294118,,,
main,12,E_persist,assignment_provenance,unresolved,pooled_rf,54,14,3,17,0.3148148148148148,11,11,0,6,37,0.7857142857142857,1.0,0.6470588235294118,,,
main,12,E_persist,assignment_provenance,unresolved,xgb,54,14,3,17,0.3148148148148148,11,11,0,6,37,0.7857142857142857,1.0,0.6470588235294118,,,
main,12,E_persist,assignment_provenance,unresolved,persistence,54,14,3,17,0.3148148148148148,17,11,6,6,31,0.6470588235294118,0.6470588235294118,0.6470588235294118,,,
