name,arm,variant,year,month,forecasting_scope,horizon_months,target_month,map_roles,status,reason,real_fitting_rows,real_validation_rows,labeled_target_rows,n_terminal_partitions,f1(1),f1_base(1),seconds
GeoRF-ACDE_2014_01_fs1,ACDE,GeoRF-ACDE,2014,1,1,4,2014-01,['calibration'],completed,,43732,14576,4860,1,0.035398230088495575,0.035398230088495575,21.02
GeoRF-ACDE_2014_01_fs2,ACDE,GeoRF-ACDE,2014,1,2,8,2014-01,['calibration'],completed,,43729,14576,4860,1,0.0,0.0,20.32
GeoRF-ACDE_2014_01_fs3,ACDE,GeoRF-ACDE,2014,1,3,12,2014-01,['calibration'],completed,,38867,14572,4860,1,0.05309734513274337,0.05309734513274337,18.4
GeoRF-ACDE_2014_04_fs1,ACDE,GeoRF-ACDE,2014,4,1,4,2014-04,['calibration'],completed,,43733,14578,4860,1,0.015625,0.015625,21.34
GeoRF-ACDE_2014_04_fs2,ACDE,GeoRF-ACDE,2014,4,2,8,2014-04,['calibration'],completed,,43732,14576,4860,1,0.0,0.0,20.46
GeoRF-ACDE_2014_04_fs3,ACDE,GeoRF-ACDE,2014,4,3,12,2014-04,['calibration'],completed,,38869,14576,4860,8,0.015444015444015444,0.00784313725490196,31.06
GeoRF-ACDE_2014_07_fs1,ACDE,GeoRF-ACDE,2014,7,1,4,2014-07,['calibration'],completed,,43735,14579,4860,1,0.013605442176870748,0.013605442176870748,20.51
GeoRF-ACDE_2014_07_fs2,ACDE,GeoRF-ACDE,2014,7,2,8,2014-07,['calibration'],completed,,43733,14578,4860,1,0.0,0.0,20.92
GeoRF-ACDE_2014_07_fs3,ACDE,GeoRF-ACDE,2014,7,3,12,2014-07,['calibration'],completed,,38872,14576,4860,1,0.006825938566552901,0.006825938566552901,18.14
GeoRF-ACDE_2014_10_fs1,ACDE,GeoRF-ACDE,2014,10,1,4,2014-10,['calibration'],completed,,43727,14576,5009,1,0.03684210526315789,0.03684210526315789,21.54
GeoRF-ACDE_2014_10_fs2,ACDE,GeoRF-ACDE,2014,10,2,8,2014-10,['calibration'],completed,,43726,14576,5009,1,0.0,0.0,21.31
GeoRF-ACDE_2014_10_fs3,ACDE,GeoRF-ACDE,2014,10,3,12,2014-10,['calibration'],completed,,38867,14573,5009,6,0.0,0.0,32.99
GeoRF-ACDE_2015_01_fs1,ACDE,GeoRF-ACDE,2015,1,1,4,2015-01,['calibration'],completed,,43728,14576,5009,1,0.02564102564102564,0.02564102564102564,22.54
GeoRF-ACDE_2015_01_fs2,ACDE,GeoRF-ACDE,2015,1,2,8,2015-01,['calibration'],completed,,43727,14576,5009,7,0.017777777777777778,0.017777777777777778,33.7
GeoRF-ACDE_2015_01_fs3,ACDE,GeoRF-ACDE,2015,1,3,12,2015-01,['calibration'],completed,,38868,14575,5009,1,0.0,0.0,19.53
GeoRF-ACDE_2015_04_fs1,ACDE,GeoRF-ACDE,2015,4,1,4,2015-04,['calibration'],completed,,43879,14576,5009,1,0.16326530612244897,0.16326530612244897,22.64
