tau,class1_f1
0.0,0.2896999188969992
0.007905138339920948,0.2984126984126984
0.023989898989898988,0.32364532019704434
0.024096385542168676,0.32537960954446854
0.0326963906581741,0.36574766688038757
0.0440251572327044,0.36736743919064363
0.05154639175257732,0.370591229728747
0.0621301775147929,0.37558337654641083
0.07081545064377683,0.38123569794050344
0.07920792079207921,0.3817414652857691
0.10014814814814815,0.45071511403169695
0.10666666666666667,0.45878492592224324
0.13095238095238096,0.4604302151075538
0.1415929203539823,0.4627498485766202
0.14689265536723164,0.4754886254405639
0.14814814814814814,0.4785289345592212
0.15,0.47981621266819824
0.15476190476190477,0.48999886992880554
0.16037735849056603,0.4917026596953853
0.16417910447761194,0.49665975581663213
0.1784037558685446,0.5021705972075561
0.18971061093247588,0.5122099380391204
0.203125,0.5118727050183599
0.20594965675057209,0.5237851662404092
0.21212121212121213,0.5254498714652956
0.2125,0.5280082987551867
0.21809744779582366,0.530996946767556
0.22564102564102564,0.5257205902634119
0.24074074074074073,0.5294855708908407
0.2413793103448276,0.5292884104571508
0.2535211267605634,0.5278988053408292
0.26865671641791045,0.5287453979042764
0.2777777777777778,0.5277659423377361
0.2840909090909091,0.5253825253825254
0.2857142857142857,0.5267241379310345
0.329608938547486,0.5272299087430086
0.3333333333333333,0.5279052553663952
0.3356643356643357,0.5268656716417911
0.356234096692112,0.5321417372216996
0.3866995073891626,0.5225970719287079
0.42105263157894735,0.5226802482890339
0.4444444444444444,0.5265200517464425
0.5555555555555556,0.5258048859407862
0.5666666666666667,0.5255663430420712
0.5957446808510638,0.5231068590886979
0.625,0.5231068590886979
0.6875,0.5259708340160577
0.71875,0.5255378551486287
0.75,0.5234077750206783
0.8333333333333334,0.5234077750206783
0.8666666666666667,0.5234077750206783
0.92,0.5234077750206783
0.9565217391304348,0.5222718993210796
0.959731543624161,0.5222866611433306
1.0,0.5132505870513251
