tau,class1_f1
0.0,0.30702106894770076
0.01,0.32118464792988816
0.02,0.333375283161339
0.03,0.3445482459005684
0.04,0.3554563290711048
0.05,0.3652246837654623
0.06,0.3731774216832684
0.07,0.38149084957595597
0.08,0.3900306748466258
0.09,0.39965040521214046
0.1,0.4088888888888889
0.11,0.4167658561469138
0.12,0.4232655921513665
0.13,0.43076644974692696
0.14,0.43927408096789206
0.15,0.44796163069544365
0.16,0.45536945812807883
0.17,0.4627498485766202
0.18,0.4681555004135649
0.19,0.47489163759382597
0.2,0.48137721957557383
0.21,0.48653421633554084
0.22,0.49519719742343765
0.23,0.49971201474484506
0.24,0.5054041353383458
0.25,0.5092083233676155
0.26,0.5128765792031098
0.27,0.5154995677411387
0.28,0.5192885771543087
0.29,0.5214176440591535
0.3,0.5248575867426204
0.31,0.5266474140194277
0.32,0.5280958721704394
0.33,0.5277365366446214
0.34,0.5259704756697648
0.35,0.5281349370938753
0.36,0.5292720413581109
0.37,0.5282007896221094
0.38,0.5281890660592256
0.39,0.5277219189887963
0.4,0.5266512166859791
0.41,0.5257159555815313
0.42,0.5255409980862653
0.43,0.5255517701081321
0.44,0.5243412237606074
0.45,0.523873671606047
0.46,0.5243682310469314
0.47,0.5253288976258884
0.48,0.5246998024015808
0.49,0.5234899328859061
0.5,0.5242837444461468
0.51,0.5234795996920708
0.52,0.5235003092145949
0.53,0.5238317031516845
0.54,0.524692319675962
0.55,0.5260522609920201
0.56,0.5261998426435878
0.57,0.5266814019576886
0.58,0.5270506108202443
0.59,0.5266847220009558
0.6,0.5274093015822279
0.61,0.5292041078305519
0.62,0.5293170103092784
0.63,0.5301049233252623
0.64,0.5307841866493843
0.65,0.5305591677503251
0.66,0.5309849967384214
0.67,0.5294502617801047
0.68,0.529575618548255
0.69,0.5295469468154957
0.7,0.5292570677186061
0.71,0.5283080974325214
0.72,0.5272697314219805
0.73,0.5266281945589447
0.74,0.5258293447763658
0.75,0.5252725470763132
0.76,0.5236520013231889
0.77,0.5219407186620302
0.78,0.5219552609776305
0.79,0.5209024552090246
0.8,0.5205843293492696
0.81,0.5201793721973094
0.82,0.519774011299435
0.83,0.51846921797005
0.84,0.5181485181485181
0.85,0.5165916291479072
0.86,0.5159352578007675
0.87,0.5151160848505094
0.88,0.5145436308926781
0.89,0.5132239705390024
0.9,0.5132328308207705
0.91,0.5132328308207705
0.92,0.5128205128205128
0.93,0.5128205128205128
0.94,0.5129064699966477
0.95,0.5129064699966477
0.96,0.5129064699966477
0.97,0.5129064699966477
0.98,0.5129924559932942
0.99,0.5130784708249497
1.0,0.5132505870513251
