period,horizon_months,cohort,reference_arm,baseline_arm,n_observations,f1_reference,f1_baseline,delta_f1,delta_f1_reason,precision_reference,precision_baseline,delta_precision,delta_precision_reason,recall_reference,recall_baseline,delta_recall,delta_recall_reason
partial_2026,1,E_all,partitioned_rf,pooled_rf,4092,0.6720040030022517,0.6581858407079646,0.013818162294287117,,0.6475409836065574,0.7028942705256941,-0.05535328691913666,,0.6983879355174207,0.6188247529901196,0.0795631825273011,
partial_2026,1,E_all,partitioned_rf,xgb,4092,0.6720040030022517,0.7045330420535226,-0.032529039051270914,,0.6475409836065574,0.7418056354226567,-0.09426465181609922,,0.6983879355174207,0.6708268330733229,0.027561102444097818,
partial_2026,1,E_persist,partitioned_rf,pooled_rf,4089,0.6715108995239288,0.6583610188261351,0.01314988069779377,,0.6470304200869146,0.7027186761229315,-0.0556882560360169,,0.6979166666666666,0.6192708333333333,0.0786458333333333,
partial_2026,1,E_persist,partitioned_rf,xgb,4089,0.6715108995239288,0.7040481400437637,-0.032537240519834865,,0.6470304200869146,0.7413594470046083,-0.09432902691769374,,0.6979166666666666,0.6703125,0.027604166666666652,
partial_2026,1,E_persist,partitioned_rf,persistence,4089,0.6715108995239288,0.5952575633687653,0.0762533361551635,,0.6470304200869146,0.6243567753001715,0.022673644786743052,,0.6979166666666666,0.56875,0.12916666666666665,
partial_2026,3,E_all,partitioned_rf,pooled_rf,4092,0.5919409761634506,0.6029973552747576,-0.011056379111306969,,0.6514678326046222,0.6932432432432433,-0.04177541063862111,,0.5423816952678107,0.5335413416536662,0.00884035361414448,
partial_2026,3,E_all,partitioned_rf,xgb,4092,0.5919409761634506,0.6864064602960969,-0.09446548413264622,,0.6514678326046222,0.7114955357142857,-0.060027703109663544,,0.5423816952678107,0.6630265210608425,-0.12064482579303182,
partial_2026,3,E_persist,partitioned_rf,pooled_rf,4089,0.5916453537936914,0.6027074749852854,-0.011062121191593999,,0.651031894934334,0.6928281461434371,-0.04179625120910313,,0.5421875,0.5333333333333333,0.008854166666666718,
partial_2026,3,E_persist,partitioned_rf,xgb,4089,0.5916453537936914,0.6858991641952009,-0.09425381040150949,,0.651031894934334,0.7110117384013416,-0.059979843467007576,,0.5421875,0.6625,-0.12031249999999993,
partial_2026,3,E_persist,partitioned_rf,persistence,4089,0.5916453537936914,0.6007028926736956,-0.009057538880004157,,0.651031894934334,0.6245081506464306,0.026523744287903384,,0.5421875,0.5786458333333333,-0.03645833333333326,
partial_2026,6,E_all,partitioned_rf,pooled_rf,4092,0.6259259259259259,0.7013289811144789,-0.07540305518855306,,0.6370490037695208,0.6356720202874049,0.001376983482115901,,0.6151846073842954,0.782111284451378,-0.16692667706708264,
partial_2026,6,E_all,partitioned_rf,xgb,4092,0.6259259259259259,0.7336827060505002,-0.10775678012457435,,0.6370490037695208,0.676923076923077,-0.03987407315355618,,0.6151846073842954,0.8008320332813312,-0.18564742589703587,
partial_2026,6,E_persist,partitioned_rf,pooled_rf,4089,0.6264230871061689,0.7012138188608776,-0.07479073175470874,,0.6370490037695208,0.6353637901861252,0.0016852135833955728,,0.6161458333333333,0.7822916666666667,-0.16614583333333344,
partial_2026,6,E_persist,partitioned_rf,xgb,4089,0.6264230871061689,0.7333015267175572,-0.10687843961138832,,0.6370490037695208,0.6764964788732394,-0.0394474751037186,,0.6161458333333333,0.8005208333333333,-0.18437500000000007,
partial_2026,6,E_persist,partitioned_rf,persistence,4089,0.6264230871061689,0.6403554626241506,-0.013932375517981654,,0.6370490037695208,0.642707240293809,-0.005658236524288207,,0.6161458333333333,0.6380208333333334,-0.02187500000000009,
partial_2026,12,E_all,partitioned_rf,pooled_rf,4092,0.6678728353579736,0.6923076923076923,-0.024434856949718697,,0.6639260020554985,0.7116968698517299,-0.04777086779623141,,0.671866874674987,0.6739469578783152,-0.002080083203328198,
partial_2026,12,E_all,partitioned_rf,xgb,4092,0.6678728353579736,0.6817947395564724,-0.013921904198498813,,0.6639260020554985,0.6762148337595908,-0.01228883170409234,,0.671866874674987,0.6874674986999479,-0.015600624024960985,
partial_2026,12,E_persist,partitioned_rf,pooled_rf,4040,0.6687418936446173,0.692390139335477,-0.02364824569085966,,0.6651186790505675,0.7118457300275483,-0.04672705097698071,,0.6724047991653626,0.6739697443922796,-0.0015649452269170805,
partial_2026,12,E_persist,partitioned_rf,xgb,4040,0.6687418936446173,0.6837606837606838,-0.015018790116066438,,0.6651186790505675,0.6790123456790124,-0.013893666628444823,,0.6724047991653626,0.6885758998435054,-0.01617110067814287,
partial_2026,12,E_persist,partitioned_rf,persistence,4040,0.6687418936446173,0.7098958333333333,-0.041153939688715946,,0.6651186790505675,0.7087883515340614,-0.04366967248349385,,0.6724047991653626,0.7110067814293166,-0.03860198226395406,
