partition_id,training_rows,classes_present,local_model_fitted,reason
0,2781,2,True,
1,2865,2,True,
2,1232,2,True,
3,3111,2,True,
4,1527,2,True,
5,2512,2,True,
6,966,2,True,
7,2255,2,True,
8,1848,2,True,
9,7436,2,True,
10,2226,2,True,
11,1898,2,True,
12,3133,2,True,
13,1063,2,True,
