partition_id,training_rows,classes_present,local_model_fitted,reason
0,2793,2,True,
1,2858,2,True,
2,1232,2,True,
3,3111,2,True,
4,4072,2,True,
5,2446,2,True,
6,896,2,True,
7,2260,2,True,
8,1810,2,True,
9,7482,2,True,
10,2169,2,True,
11,1925,2,True,
12,3455,2,True,
13,1224,2,True,
