name,f1(1),f1_base(1),weight,weight_share,f1_base_is_zero,assigned_nodes,distinct_partitions
GeoRF-ABDE_2018_02_fs1,0.6250999200639488,0.6459627329192548,0.0,,False,5363,3
GeoRF-ABDE_2018_02_fs2,0.5177489177489177,0.5177489177489177,0.0,,False,5361,1
GeoRF-ABDE_2018_02_fs3,0.3699059561128526,0.4057377049180328,0.0,,False,5359,6
GeoRF-ABDE_2018_06_fs1,0.5112179487179487,0.5707831325301205,0.0,,False,5364,8
GeoRF-ABDE_2018_06_fs2,0.4664179104477611,0.4664179104477611,0.0,,False,5363,1
GeoRF-ABDE_2018_06_fs3,0.4959276018099547,0.4959276018099547,0.0,,False,5361,1
GeoRF-ABDE_2018_10_fs1,0.5253595760787283,0.5253595760787283,0.0,,False,5365,1
GeoRF-ABDE_2018_10_fs2,0.4250200481154771,0.4250200481154771,0.0,,False,5365,1
GeoRF-ABDE_2018_10_fs3,0.3897254207263064,0.3897254207263064,0.0,,False,5364,1
GeoRF-ABDE_2019_02_fs1,0.5853658536585367,0.5853658536585367,0.0,,False,5365,1
GeoRF-ABDE_2019_02_fs2,0.4392220421393841,0.4788298691301,0.0,,False,5365,4
GeoRF-ABDE_2019_02_fs3,0.4623739332816136,0.4623739332816136,0.0,,False,5365,1
GeoRF-ABDE_2019_06_fs1,0.5295214418893723,0.5295214418893723,0.0,,False,5365,1
GeoRF-ABDE_2019_06_fs2,0.4248145650708024,0.4248145650708024,0.0,,False,5365,1
GeoRF-ABDE_2019_06_fs3,0.3841247342310418,0.3958188153310104,0.0,,False,5365,6
GeoRF-ABDE_2019_10_fs1,0.5415415415415415,0.5415415415415415,0.0,,False,5365,1
GeoRF-ABDE_2019_10_fs2,0.4100761570005858,0.4100761570005858,0.0,,False,5365,1
GeoRF-ABDE_2019_10_fs3,0.3596330275229357,0.3596330275229357,0.0,,False,5365,1
GeoRF-ABDE_2020_02_fs1,0.5291060291060292,0.5291060291060292,0.0,,False,5365,1
GeoRF-ABDE_2020_02_fs2,0.4530386740331492,0.4530386740331492,0.0,,False,5365,1
GeoRF-ABDE_2020_02_fs3,0.5345957756737072,0.5345957756737072,0.0,,False,5365,1
GeoRF-ABDE_2020_06_fs1,0.6527050610820244,0.6527050610820244,0.0,,False,5365,1
GeoRF-ABDE_2020_06_fs2,0.4990278677900193,0.4990278677900193,0.0,,False,5365,1
GeoRF-ABDE_2020_06_fs3,0.4973333333333333,0.4973333333333333,0.0,,False,5365,1
GeoRF-ABDE_2020_10_fs1,0.570054945054945,0.570054945054945,0.0,,False,5427,1
GeoRF-ABDE_2020_10_fs2,0.4532019704433498,0.4532019704433498,0.0,,False,5286,1
GeoRF-ABDE_2020_10_fs3,0.4656172328086164,0.4656172328086164,0.0,,False,5286,1
