tau,class1_f1
0.0,0.29470922606034106
0.01,0.298768991904181
0.02,0.3032967032967033
0.03,0.3063795670599015
0.04,0.3109994742683568
0.05,0.3170028818443804
0.06,0.3238896449338117
0.07,0.3322433801372059
0.08,0.3411121482864382
0.09,0.3517260501871621
0.1,0.3610713262675451
0.11,0.3701510216168197
0.12,0.38073359369017534
0.13,0.3886255924170616
0.14,0.3984024777895509
0.15,0.4086838993073154
0.16,0.42016659359929853
0.17,0.43110628281730945
0.18,0.4401233990838553
0.19,0.45112781954887216
0.2,0.4602875557759048
0.21,0.46674801708358754
0.22,0.4756824599937245
0.23,0.4810424009398697
0.24,0.48714036617262424
0.25,0.4941595283123818
0.26,0.5022186824439641
0.27,0.5081872024155151
0.28,0.5120910384068279
0.29,0.5193356770517639
0.3,0.5243872245605348
0.31,0.5286165508528111
0.32,0.5315384615384615
0.33,0.5346379647749511
0.34,0.538064345293261
0.35,0.5424185294909777
0.36,0.5458527237886669
0.37,0.5511767163347723
0.38,0.5564699205448355
0.39,0.5607933314170739
0.4,0.5641100702576113
0.41,0.5695226801067299
0.42,0.5729244577412117
0.43,0.5739367337672165
0.44,0.5761882928320342
0.45,0.5779830638953041
0.46,0.5798045602605864
0.47,0.5806552262090484
0.48,0.5805237572526266
0.49,0.5800346948430847
0.5,0.5806758686339838
0.51,0.5822300207369596
0.52,0.5834668375520666
0.53,0.5836413305479672
0.54,0.583710407239819
0.55,0.5842259006815969
0.56,0.5841745359817649
0.57,0.5853897695701912
0.58,0.5856626109832292
0.59,0.5873225486959393
0.6,0.5888594164456233
0.61,0.5900383141762452
0.62,0.5916764165134548
0.63,0.5926298157453936
0.64,0.5935136951772811
0.65,0.5934658134051869
0.66,0.5939925750928113
0.67,0.593607305936073
0.68,0.593972231628852
0.69,0.5948700526583999
0.7,0.5956795373362817
0.71,0.5956721758391549
0.72,0.5964852414263777
0.73,0.596719070403281
0.74,0.5972293483837866
0.75,0.5970200376776845
0.76,0.5974293059125964
0.77,0.597634150522887
0.78,0.5978391356542617
0.79,0.5972198386819976
0.8,0.5974248927038627
0.81,0.5972866220161429
0.82,0.597389213328753
0.83,0.597389213328753
0.84,0.5973534971644613
0.85,0.5971124097628051
0.86,0.5968712394705175
0.87,0.5969738651994498
0.88,0.5969738651994498
0.89,0.5969738651994498
0.9,0.5969738651994498
0.91,0.5969738651994498
0.92,0.5964912280701754
0.93,0.5964912280701754
0.94,0.5965938413899879
0.95,0.5965938413899879
0.96,0.5965938413899879
0.97,0.5965938413899879
0.98,0.596696490020647
0.99,0.5970046479600619
1.0,0.5970046479600619
