tau,class1_f1
0.0,0.29231019346447734
0.002331002331002331,0.30147551978537895
0.005870841487279843,0.3075168244553439
0.0058823529411764705,0.30882942760556925
0.007285974499089253,0.32611326234269117
0.009687034277198211,0.34655586574044017
0.011838440111420613,0.37197219686863725
0.0125,0.3776842405650282
0.012698412698412698,0.38590334137603277
0.018691588785046728,0.38951033409882213
0.019736842105263157,0.39726651480637815
0.027972027972027972,0.4112533586217797
0.032,0.4169417827522345
0.03361344537815126,0.4196326994961807
0.038834951456310676,0.4277398968900715
0.058823529411764705,0.43324851569126377
0.06741573033707865,0.4381576677591858
0.0728476821192053,0.4409889053900585
0.07476635514018691,0.44748613347647165
0.07692307692307693,0.4489869428185502
0.07792207792207792,0.45257873117298036
0.08024691358024691,0.4614663416463529
0.08059701492537313,0.46906474820143884
0.09243697478991597,0.4713400464756003
0.10050251256281408,0.4730363423212192
0.11009174311926606,0.47593688362919134
0.11578947368421053,0.4795979899497487
0.11976047904191617,0.4850967940182321
0.1409090909090909,0.4891981719983382
0.1414141414141414,0.491143486007756
0.16091954022988506,0.49260667511618084
0.16129032258064516,0.496996996996997
0.17972350230414746,0.49711987827410065
0.18497109826589594,0.5044385264092321
0.18571428571428572,0.506484794275492
0.19568151147098514,0.5265253542569388
0.19696969696969696,0.5256093253267397
0.24,0.5335088559119195
0.2420091324200913,0.545298094652735
0.25196850393700787,0.547449806709066
0.2605042016806723,0.5444458454167193
0.27586206896551724,0.5433130699088146
0.29411764705882354,0.5487429451000513
0.2978723404255319,0.5506386272739001
0.3076923076923077,0.5659163987138264
0.3090909090909091,0.565152944347123
0.3093220338983051,0.5764876632801161
0.3382352941176471,0.5774978025197773
0.3756906077348066,0.5754491017964072
0.3954802259887006,0.5865369527694964
0.4188034188034188,0.5877862595419847
0.46987951807228917,0.5893997445721584
0.5046728971962616,0.5955846279640229
0.559322033898305,0.5970937912813739
0.5714285714285714,0.5956953642384106
0.6226415094339622,0.5923321613929349
0.6285714285714286,0.5925302826379543
0.6333333333333333,0.5937289278489548
0.7209302325581395,0.5965388530709196
0.7368421052631579,0.5969387755102041
0.7777777777777778,0.5969691809977865
0.8,0.5969691809977865
0.8333333333333334,0.5961145194274029
0.8387096774193549,0.5961145194274029
0.9,0.5955995224287908
0.9130434782608695,0.5973936899862826
0.9166666666666666,0.5973936899862826
0.9230769230769231,0.5974961413136683
0.9619047619047619,0.5979735531512966
0.9736842105263158,0.5979735531512966
1.0,0.5970046479600619
