FEWSNET_admin_code,cluster_id,latitude,longitude,is_outlier
488,3,12.570976,29.825077,False
489,3,12.666575,28.439302,False
490,3,11.821668,28.15128,False
491,3,12.113204,28.92853,False
492,3,12.316413,26.529745,False
493,3,12.342857,29.563036,False
494,3,12.280348,27.50243,False
495,3,12.964993,29.856651,False
496,3,12.711442,27.69556,False
497,3,20.304026,33.18598,False
498,3,17.916563,30.81518,False
499,3,19.95422,32.60645,False
500,3,19.597755,30.690086,False
501,3,20.001572,34.713192,False
502,3,18.064932,29.040989,False
503,3,18.5049,25.759878,False
504,3,18.181849,32.452477,False
505,3,18.36572,32.75287,False
506,3,20.130983,29.061176,False
507,3,19.233942,29.637783,False
508,3,21.833502,35.792976,False
509,3,21.242338,28.701336,False
510,3,21.133375,34.946163,False
511,3,18.530079,31.954624,False
512,3,10.69034,31.537252,False
513,3,12.262961,30.829323,False
514,3,9.786352,28.413546,False
515,3,13.073192,22.341671,False
516,0,10.505749,29.971836,False
517,3,10.258597,28.82758,False
518,3,11.42519,29.393118,False
519,0,10.13855,30.824322,False
520,3,10.053727,27.745573,False
521,3,12.397331,30.025286,False
522,3,9.534218,24.12255,False
523,3,12.450569,30.846018,False
524,3,11.710313,31.102856,False
525,3,11.316551,29.823736,False
526,3,10.475756,25.648731,False
527,3,12.761663,22.736794,False
528,3,10.009061,26.747498,False
529,3,12.889143,22.044027,False
530,3,11.877867,22.804497,False
531,3,10.536382,25.136292,False
532,3,10.778128,24.514847,False
533,0,11.516829,30.059305,False
534,0,11.91366,29.506012,False
535,3,12.240615,22.600317,False
536,0,10.708487,31.105988,False
537,3,11.972321,30.00157,False
538,3,12.675686,22.454165,False
539,0,11.1509075,30.54495,False
540,3,11.096904,29.518297,False
541,3,10.957962,24.2765,False
542,3,10.538773,29.38459,False
543,3,12.991795,22.67393,False
544,3,11.55043,23.298336,False
545,3,10.970621,23.512405,False
546,0,10.544614,30.408125,False
547,3,11.097475,24.751205,False
548,3,10.55345,23.7635,False
549,3,11.377412,23.095327,False
550,3,12.7346115,31.261826,False
551,3,12.525248,31.586079,False
552,3,12.597099,33.872375,False
553,3,11.353068,31.935728,False
554,3,11.9530115,30.792803,False
555,3,12.526836,33.43812,False
556,3,12.732616,34.805042,False
557,3,12.674098,32.985077,False
558,0,10.730081,29.856411,False
559,3,14.642931,35.00549,False
560,3,14.274263,35.93257,False
561,3,13.5355215,35.36822,False
562,3,10.526024,34.111332,False
563,0,10.076873,30.919962,False
564,3,13.630566,34.56891,False
565,3,13.720874,36.066624,False
566,3,13.233516,34.808655,False
567,3,11.805771,31.002415,False
568,3,11.10248,29.937023,False
569,3,12.172275,34.60504,False
570,3,12.367446,32.30541,False
571,3,12.895003,34.188194,False
572,3,11.663105,33.63949,False
573,3,12.097627,31.77256,False
574,3,12.934075,35.838135,False
575,3,11.133071,33.80095,False
576,0,11.679947,30.410128,False
577,3,12.054299,34.21202,False
578,3,13.335568,35.103672,False
579,3,13.378561,35.800877,False
580,3,11.119713,34.68353,False
581,3,13.013378,32.46274,False
582,3,12.03033,30.309126,False
583,0,11.215292,30.410568,False
