test_month,model,precision,recall,f1,n,tp,fp,fn,tn,pct_err_all,pct_err_class1
2021-02,pooled,0.770949720670391,0.3424317617866005,0.4742268041237113,5425,414,123,795,4093,0.16921658986175114,0.6575682382133995
2021-02,partitioned,0.6396206533192834,0.5020678246484698,0.5625579240037071,5425,607,342,602,3874,0.17400921658986176,0.49793217535153017
2021-06,pooled,0.7083333333333334,0.2955010224948875,0.417027417027417,4385,289,119,689,3288,0.18426453819840366,0.7044989775051125
2021-06,partitioned,0.5734265734265734,0.41922290388548056,0.4843473124630833,4385,410,305,568,3102,0.1990877993158495,0.5807770961145194
2021-10,pooled,0.6820083682008368,0.29771689497716897,0.4144945963127781,4974,326,152,769,3727,0.18516284680337755,0.7022831050228311
2021-10,partitioned,0.6519886363636364,0.4191780821917808,0.510283490828238,4974,459,245,636,3634,0.17712102935263369,0.5808219178082191
2022-02,pooled,0.8366141732283464,0.2865812542144302,0.42692114515318935,4974,425,83,1058,3408,0.22939284278246883,0.7134187457855697
2022-02,partitioned,0.6838777660695469,0.43762643290627107,0.5337171052631579,4974,649,300,834,3191,0.22798552472858866,0.5623735670937289
2022-06,pooled,0.8529801324503311,0.3963076923076923,0.5411764705882353,4864,644,111,981,3128,0.22450657894736842,0.6036923076923076
2022-06,partitioned,0.8632395732298739,0.5476923076923077,0.6701807228915663,4864,890,141,735,3098,0.18009868421052633,0.4523076923076923
2022-10,pooled,0.8352941176470589,0.4407200496585971,0.5770012190166599,5012,710,140,901,3261,0.20770151636073425,0.5592799503414029
2022-10,partitioned,0.8246402877697842,0.569211669770329,0.6735218508997429,5012,917,195,694,3206,0.17737430167597765,0.430788330229671
2023-02,pooled,0.8732251521298174,0.6779527559055119,0.7632978723404256,4860,861,125,409,3465,0.10987654320987654,0.3220472440944882
2023-02,partitioned,0.8077821011673152,0.8173228346456692,0.8125244618395303,4860,1038,247,232,3343,0.09855967078189301,0.1826771653543307
2023-06,pooled,0.9165378670788253,0.6078933880061507,0.7309707241910631,5555,1186,108,765,3496,0.15715571557155716,0.39210661199384933
2023-06,partitioned,0.8784135240572172,0.6924654023577652,0.7744339352249928,5555,1351,187,600,3417,0.1416741674167417,0.30753459764223473
2023-10,pooled,0.7565424266455194,0.5671819262782402,0.6483180428134555,5410,954,307,728,3421,0.1913123844731978,0.4328180737217598
2023-10,partitioned,0.7395757132406731,0.6010701545778835,0.6631682518858643,5410,1011,356,671,3372,0.1898336414048059,0.3989298454221165
2024-02,pooled,0.7582037996545768,0.6809720785935884,0.7175156633070009,5697,1317,420,617,3343,0.18202562752325785,0.31902792140641156
2024-02,partitioned,0.8072847682119205,0.6302998965873836,0.7078977932636469,5697,1219,291,715,3472,0.17658416710549413,0.36970010341261633
2024-06,pooled,0.699497487437186,0.7105666156202144,0.7049886047100532,5697,1392,598,567,3140,0.20449359311918552,0.2894333843797856
2024-06,partitioned,0.7226202661207779,0.7207759060745278,0.7216969077434193,5697,1412,542,547,3196,0.1911532385466035,0.2792240939254722
2024-10,pooled,0.5440324449594438,0.6799420709630702,0.6044415835210815,5336,939,787,442,3168,0.2303223388305847,0.32005792903692976
2024-10,partitioned,0.5840760546642899,0.7118030412744388,0.641644908616188,5336,983,700,398,3255,0.2057721139430285,0.28819695872556117
