FEWSNET_admin_code,cluster_id,latitude,longitude,is_outlier,cluster_id_original
313,9,4.2051396,43.242138,False,9
314,9,1.6788425,42.21282,False,9
315,9,4.083847,44.511497,False,9
316,9,3.8937042,43.368412,False,9
317,9,4.244522,43.877335,False,9
318,9,3.5973895,46.14289,False,9
319,9,0.7073308,41.438564,False,9
320,9,1.9622623,41.456566,False,9
321,9,-0.46497038,41.234737,False,9
322,9,4.5843635,45.08942,False,9
323,9,3.4128146,41.709606,False,9
324,9,1.0461326,43.23673,False,9
325,9,3.8559456,45.492935,False,9
326,9,2.2244666,44.306965,False,9
327,9,3.4322402,46.03458,False,9
328,9,4.673061,43.997177,False,9
329,9,4.656342,46.32185,False,9
330,9,2.6751127,41.455715,False,9
331,9,5.129625,46.319374,False,9
332,9,3.8562942,42.13884,False,9
333,9,3.1874683,42.15067,False,9
334,9,3.4232278,45.585278,False,9
335,9,0.9099605,43.209045,False,9
336,9,3.0984054,45.1905,False,9
337,9,-0.22779848,41.946686,False,9
338,9,1.7209164,43.966602,False,9
339,9,3.8466394,42.713566,False,9
340,9,1.9127357,44.306446,False,9
341,9,4.440151,43.040714,False,9
342,9,1.5866907,41.82288,False,9
343,9,1.4128101,43.4665,False,9
344,9,4.359434,44.607056,False,9
345,9,2.9134803,44.86219,False,9
346,9,-1.22284,41.695145,False,9
347,9,1.109416,43.861042,False,9
348,9,0.15146936,42.937298,False,9
349,9,0.5669764,43.22534,False,9
350,9,-0.55993587,42.198902,False,9
351,9,1.5195781,44.241447,False,9
352,9,1.7064766,44.71609,False,9
353,9,1.3814808,44.00121,False,9
354,9,9.608278,45.505993,False,9
355,0,9.535565,45.121883,False,0
356,9,9.882084,45.482494,False,9
357,9,2.0807352,45.26444,False,9
358,9,2.1061263,45.425694,False,9
359,9,10.265084,43.69291,False,9
360,9,10.255565,45.23463,False,9
361,9,10.256664,43.11423,False,9
362,9,9.697997,45.939205,False,9
363,9,9.932821,46.131104,False,9
364,9,10.254938,46.217598,False,9
365,9,10.02348,43.790657,False,9
366,9,9.912015,44.36187,False,9
367,9,10.469514,43.680202,False,9
368,9,9.770979,44.990532,False,9
369,9,10.001544,45.423183,False,9
370,9,10.624595,42.85877,False,9
371,3,12.304588,31.278816,False,3
372,3,10.749817,26.948687,False,3
373,3,11.321706,31.492167,False,3
374,3,10.833425,27.68493,False,3
375,3,10.751023,28.049765,False,3
376,3,10.576259,26.050076,False,3
377,3,11.349,28.903383,False,3
378,3,10.524852,27.583975,False,3
379,3,11.772241,31.189028,False,3
380,3,11.159071,28.245476,False,3
381,3,11.709092,28.764086,False,3
382,3,11.965553,31.499435,False,3
383,3,11.269478,27.761702,False,3
384,3,10.519962,26.836016,False,3
385,3,10.944086,28.979761,False,3
386,3,14.433732,34.292133,False,3
387,3,14.051422,34.209103,False,3
388,3,14.517895,32.425213,False,3
389,3,14.780854,32.902195,False,3
390,3,15.090055,32.9407,False,3
391,3,14.342609,32.97359,False,3
392,3,14.305408,32.63886,False,3
393,3,15.414104,35.61416,False,3
394,3,14.21044,33.37078,False,3
395,3,15.217416,32.61095,False,3
396,3,15.656377,35.414143,False,3
397,3,14.913237,33.53573,False,3
398,3,14.526,33.907818,False,3
399,3,14.119674,34.4994,False,3
400,3,13.734853,32.066303,False,3
401,3,13.046294,30.636148,False,3
402,3,13.799749,31.171402,False,3
403,3,13.309998,32.3854,False,3
404,3,13.219485,30.327032,False,3
405,3,13.227101,32.08501,False,3
406,3,13.650654,30.83504,False,3
407,3,13.300735,31.42275,False,3
408,3,18.156845,38.293633,False,3
409,3,21.704247,36.683304,False,3
410,3,12.847269,32.744015,False,3
411,3,19.51574,37.22888,False,3
412,3,19.012375,37.35893,False,3
413,3,18.594885,37.782364,False,3
414,3,15.194382,34.526997,False,3
415,3,13.996678,32.467434,False,3
416,3,13.851805,32.881973,False,3
417,3,15.459473,35.683735,False,3
418,3,15.423791,36.344208,False,3
419,3,15.73407,35.930874,False,3
420,3,15.312026,36.092712,False,3
421,3,15.314991,36.37709,False,3
422,3,15.5527935,35.07664,False,3
423,3,15.474217,35.410423,False,3
424,3,16.126034,36.109562,False,3
425,3,16.063995,36.628338,False,3
426,3,13.922707,33.20851,False,3
427,3,15.141921,33.72888,False,3
428,3,15.770645,34.15192,False,3
429,3,14.795266,34.17052,False,3
430,3,19.307983,34.81538,False,3
431,3,18.269827,36.199745,False,3
432,3,17.041317,34.78731,False,3
433,3,17.820118,37.97491,False,3
434,3,19.228056,35.587273,False,3
435,3,15.2967005,32.742756,False,3
436,3,15.999064,32.835823,False,3
437,3,18.109901,34.238213,False,3
438,3,17.53564,35.883003,False,3
439,3,18.083685,36.245167,False,3
440,3,15.372619,32.598316,False,3
441,3,15.538837,32.54125,False,3
442,3,19.49893,37.168545,False,3
443,3,16.20081,35.63026,False,3
444,3,16.833181,36.569813,False,3
445,3,16.13245,34.826534,False,3
446,3,16.656704,35.88399,False,3
447,3,16.507349,36.610283,False,3
