tau,class1_f1
0.0,0.2940756602426838
0.01,0.2980006701664247
0.02,0.30236524903343187
0.03,0.30815745101459385
0.04,0.3142278360343184
0.05,0.3217840029487652
0.06,0.3304901336728199
0.07,0.3399815083872672
0.08,0.35029878425716054
0.09,0.3580773606370876
0.1,0.36512460717678874
0.11,0.3711695512100097
0.12,0.37698107401138636
0.13,0.38157583405631357
0.14,0.386449995957636
0.15,0.3920139176538812
0.16,0.39718118526065543
0.17,0.40436871996505025
0.18,0.4121146565711195
0.19,0.4180602006688963
0.2,0.4264465982151425
0.21,0.43502432244614314
0.22,0.44339622641509435
0.23,0.44904424965677475
0.24,0.45607193153504494
0.25,0.4657841597487099
0.26,0.4740004622140051
0.27,0.48316077591336426
0.28,0.4899766326405116
0.29,0.49816757234929865
0.3,0.5072878709005726
0.31,0.5166555183946488
0.32,0.5261852260198456
0.33,0.5370265686828717
0.34,0.545770065075922
0.35,0.5528718703976436
0.36,0.5614193354382799
0.37,0.5676213815285649
0.38,0.5704541931483491
0.39,0.5732165206508135
0.4,0.5761641673243884
0.41,0.5796269727403156
0.42,0.5800449149823548
0.43,0.5816655907036798
0.44,0.5830761734611012
0.45,0.5844092171923517
0.46,0.58576582486061
0.47,0.587228439763002
0.48,0.5881965051104517
0.49,0.5884875474187696
0.5,0.5893240786646835
0.51,0.589170392449081
0.52,0.5886254352512021
0.53,0.5886454183266933
0.54,0.5883720930232558
0.55,0.58766827322586
0.56,0.5875311720698254
0.57,0.5875311720698254
0.58,0.5875311720698254
0.59,0.587393979710627
0.6,0.5871590153027278
0.61,0.5871590153027278
0.62,0.5871590153027278
0.63,0.5866888519134775
0.64,0.5866888519134775
0.65,0.5866888519134775
0.66,0.5866888519134775
0.67,0.5866888519134775
0.68,0.5866888519134775
0.69,0.5867864869362622
0.7,0.5867864869362622
0.71,0.5868841544607191
0.72,0.5868841544607191
0.73,0.5868841544607191
0.74,0.5868841544607191
0.75,0.5868442964196503
0.76,0.5868442964196503
0.77,0.5869420386409061
0.78,0.5869420386409061
0.79,0.5869420386409061
0.8,0.5869420386409061
0.81,0.5869420386409061
0.82,0.5869420386409061
0.83,0.5869420386409061
0.84,0.5869420386409061
0.85,0.5869420386409061
0.86,0.5869420386409061
0.87,0.5869420386409061
0.88,0.5869420386409061
0.89,0.5869420386409061
0.9,0.5867066466766616
0.91,0.5867066466766616
0.92,0.5867066466766616
0.93,0.5864711762745751
0.94,0.5862356273954341
0.95,0.5857642940490082
0.96,0.5857642940490082
0.97,0.5857642940490082
0.98,0.5857642940490082
0.99,0.5857642940490082
1.0,0.5857642940490082
