tau,class1_f1
0.0,0.29333333333333333
0.01,0.3036446469248292
0.02,0.3147983656066797
0.03,0.32866004962779155
0.04,0.3433253137395149
0.05,0.3570405727923628
0.06,0.3698630136986301
0.07,0.38173964849568065
0.08,0.39240898528272655
0.09,0.4028291271499759
0.1,0.4125874125874126
0.11,0.42194238399171985
0.12,0.4316789487703099
0.13,0.4399670299477974
0.14,0.44650900900900903
0.15,0.4534000192363182
0.16,0.4581976112920738
0.17,0.4636336124281247
0.18,0.4695580508911095
0.19,0.47447637090832545
0.2,0.48050124230312197
0.21,0.48457470251211987
0.22,0.4891084662025601
0.23,0.4925680310999314
0.24,0.49603914259086673
0.25,0.5016069515533865
0.26,0.5061818181818182
0.27,0.5089296711417662
0.28,0.5115929314450433
0.29,0.5141623269401753
0.3,0.515538362346873
0.31,0.516374115797747
0.32,0.5167731629392971
0.33,0.5164954029204976
0.34,0.5183454720351793
0.35,0.5180840664711632
0.36,0.517436915225404
0.37,0.5165372447512223
0.38,0.5183131475266307
0.39,0.5177409816676523
0.4,0.5197062790349168
0.41,0.5205147615442847
0.42,0.5220453153704838
0.43,0.5230009262117937
0.44,0.5240541802895843
0.45,0.5255222239673315
0.46,0.5268323571315497
0.47,0.528614697911685
0.48,0.5315315315315315
0.49,0.5319974143503555
0.5,0.53220834009411
0.51,0.5329428989751098
0.52,0.530238640078457
0.53,0.5296144380639869
0.54,0.5275123558484349
0.55,0.5265764278639815
0.56,0.5253059874297056
0.57,0.5249048485851399
0.58,0.523209549071618
0.59,0.5213348829486967
0.6,0.520525178660462
0.61,0.5197138579271335
0.62,0.5192339716902581
0.63,0.5187406296851574
0.64,0.51783927975992
0.65,0.5171838505171839
0.66,0.5162044771132643
0.67,0.5155466399197592
0.68,0.5153086832859294
0.69,0.5150602409638554
0.7,0.5145631067961165
0.71,0.5145631067961165
0.72,0.5143144148669011
0.73,0.5143144148669011
0.74,0.5140656396517079
0.75,0.5140656396517079
0.76,0.5135678391959799
0.77,0.5135678391959799
0.78,0.5135678391959799
0.79,0.5135678391959799
0.8,0.5135678391959799
0.81,0.5136538783715865
0.82,0.5136538783715865
0.83,0.5134048257372654
0.84,0.5134048257372654
0.85,0.5134048257372654
0.86,0.5134908664320429
0.87,0.513327745180218
0.88,0.513327745180218
0.89,0.5131645145061211
0.9,0.5131645145061211
0.91,0.5132505870513251
0.92,0.5132505870513251
0.93,0.5132505870513251
0.94,0.5132505870513251
0.95,0.5132505870513251
0.96,0.5132505870513251
0.97,0.5132505870513251
0.98,0.5132505870513251
0.99,0.5132505870513251
1.0,0.5132505870513251
