tau,class1_f1
0.0,0.293848167539267
0.01,0.3036773428232503
0.02,0.3182954410189263
0.03,0.33552382155945915
0.04,0.3525006686279754
0.05,0.3683210137275607
0.06,0.38416574176840546
0.07,0.40024802356223843
0.08,0.4109169954109975
0.09,0.4220367278797997
0.1,0.4317476732161324
0.11,0.44114773030114596
0.12,0.45104510451045104
0.13,0.4607112536553155
0.14,0.4698572954082128
0.15,0.47840863654538185
0.16,0.4872032069071847
0.17,0.49451245251160825
0.18,0.5022092897941589
0.19,0.5103478643769265
0.2,0.5187598292518535
0.21,0.5261228230980751
0.22,0.5336605890603086
0.23,0.5408820023837903
0.24,0.5474221789883269
0.25,0.554017305315204
0.26,0.5589937106918239
0.27,0.5663036515054453
0.28,0.5683443880868774
0.29,0.5716928769657724
0.3,0.5739526167849016
0.31,0.5747752655952056
0.32,0.5741228678407988
0.33,0.5763283666010683
0.34,0.5777904653154439
0.35,0.5789473684210527
0.36,0.578623718887262
0.37,0.5758697261287935
0.38,0.5763169743358847
0.39,0.5783242258652095
0.4,0.5780506523407521
0.41,0.5778466305189776
0.42,0.5792435135979994
0.43,0.5809809178363035
0.44,0.5817315329626688
0.45,0.5817891373801917
0.46,0.5841106465101319
0.47,0.5838187702265372
0.48,0.5859375
0.49,0.5872340425531914
0.5,0.5888541837908926
0.51,0.5909391534391535
0.52,0.5931837073981713
0.53,0.594016379742604
0.54,0.5957732304595773
0.55,0.5959527824620573
0.56,0.5959390862944163
0.57,0.5970149253731343
0.58,0.5975838012591458
0.59,0.5977834612105711
0.6,0.5975401434916296
0.61,0.5978465219620578
0.62,0.5979452054794521
0.63,0.5973269362577107
0.64,0.5971888926979774
0.65,0.5966718133470578
0.66,0.596292481977343
0.67,0.5960515021459227
0.68,0.5962562253134124
0.69,0.5963586396427345
0.7,0.5965635738831615
0.71,0.596183599793708
0.72,0.596183599793708
0.73,0.596183599793708
0.74,0.5962861072902338
0.75,0.5962861072902338
0.76,0.5963886500429922
0.77,0.5963886500429922
0.78,0.5963886500429922
0.79,0.5964912280701754
0.8,0.596696490020647
0.81,0.596696490020647
0.82,0.5969018932874355
0.83,0.5970046479600619
0.84,0.5970046479600619
0.85,0.5970046479600619
0.86,0.5970046479600619
0.87,0.5970046479600619
0.88,0.5970046479600619
0.89,0.5970046479600619
0.9,0.5970046479600619
0.91,0.5970046479600619
0.92,0.5970046479600619
0.93,0.5970046479600619
0.94,0.5970046479600619
0.95,0.5970046479600619
0.96,0.5970046479600619
0.97,0.5970046479600619
0.98,0.5970046479600619
0.99,0.5970046479600619
1.0,0.5970046479600619
