tau,class1_f1
0.0,0.29296662680726165
0.0028735632183908046,0.2981359588472814
0.005535055350553505,0.3163217309501411
0.006289308176100629,0.31934371656164545
0.00796812749003984,0.32299259080778264
0.01098901098901099,0.32859516337456157
0.011723329425556858,0.36321175904938524
0.016722408026755852,0.37276848965712667
0.019230769230769232,0.38047504903028984
0.020833333333333332,0.39098194891768406
0.0220125786163522,0.3992006763507801
0.024311183144246355,0.4102482241200415
0.02857142857142857,0.4134042210407604
0.03155818540433925,0.4216987392169874
0.03597122302158273,0.42391304347826086
0.04524886877828054,0.4315608919382504
0.05714285714285714,0.4339100346020761
0.06172839506172839,0.4418170504044804
0.0625,0.4455846610856063
0.07756232686980609,0.4532939111152176
0.07975460122699386,0.4715897842011483
0.09259259259259259,0.4739515888036657
0.09859154929577464,0.47456948338005606
0.1,0.47824764222695465
0.1134020618556701,0.47964077967139507
0.11538461538461539,0.4819973176519137
0.11956521739130435,0.48561301084236863
0.128099173553719,0.4904620601949979
0.1303030303030303,0.49843226294734566
0.14285714285714285,0.5015866068497647
0.15151515151515152,0.5090220539095567
0.15503875968992248,0.5122964626614261
0.1568627450980392,0.5156762874929258
0.1686746987951807,0.5193167488249455
0.16901408450704225,0.519926284266298
0.18333333333333332,0.5206840767275248
0.2072072072072072,0.5213237007690515
0.21112929623567922,0.5604145601617796
0.24705882352941178,0.5604998087466531
0.25,0.5609724888035829
0.2555366269165247,0.5737659456461454
0.2631578947368421,0.5821489482660602
0.3063063063063063,0.5847002467702134
0.3188405797101449,0.5830149867763738
0.3333333333333333,0.585590949687407
0.3424657534246575,0.5855273055513766
0.3448275862068966,0.5901689240602648
0.35714285714285715,0.5918146718146718
0.4482758620689655,0.5886224729666196
0.4864864864864865,0.5911830003171583
0.49377593360995853,0.5926167918980725
0.5151515151515151,0.5953166226912929
0.5517241379310345,0.5950768214108706
0.5766871165644172,0.5958023019634394
0.6086956521739131,0.5961049957662997
0.6190476190476191,0.5960983884648007
0.6288659793814433,0.5991806077159441
0.6470588235294118,0.5986673500768837
0.6666666666666666,0.5985301657836267
0.6923076923076923,0.5984952120383037
0.7027027027027027,0.5981180496150557
0.7391304347826086,0.5982876712328767
0.75,0.5982876712328767
0.7560975609756098,0.5965333790973056
0.78,0.5969072164948453
0.7936507936507936,0.5966660938305551
0.8333333333333334,0.5967686490202819
0.8571428571428571,0.5967686490202819
0.8636363636363636,0.5965274196321128
0.912621359223301,0.5962861072902338
0.94,0.5964912280701754
0.95,0.5964912280701754
0.9871794871794872,0.5964912280701754
1.0,0.5970046479600619
