tau,class1_f1
0.0,0.32187350263536174
0.01,0.34574951330305
0.02,0.3642758620689655
0.03,0.3799898204028212
0.04,0.3946845883610814
0.05,0.40777627280694767
0.06,0.4192775068198727
0.07,0.4301148447469162
0.08,0.4376745810055866
0.09,0.44468256094294134
0.1,0.45128298785499044
0.11,0.45748346838036696
0.12,0.4636087945413192
0.13,0.47022428460943544
0.14,0.4771022502960916
0.15,0.4839327087740506
0.16,0.49106225600986236
0.17,0.497386577461844
0.18,0.50249548688542
0.19,0.5074948776016391
0.2,0.5122084747618526
0.21,0.517252856984356
0.22,0.5212216483269706
0.23,0.5254795142435592
0.24,0.5298850574712644
0.25,0.5345750873108266
0.26,0.5377180575200378
0.27,0.5410501193317423
0.28,0.5451472718493482
0.29,0.5471213788045471
0.3,0.5510153541357108
0.31,0.5533458411507192
0.32,0.5548549810844893
0.33,0.5572684418397248
0.34,0.5596200744448723
0.35,0.5610578169561835
0.36,0.5652173913043478
0.37,0.5678425155238472
0.38,0.5708188850360096
0.39,0.5748519116855143
0.4,0.5775662814411965
0.41,0.5805032311288326
0.42,0.5825917686318132
0.43,0.5837549184935357
0.44,0.5858987090367428
0.45,0.588420750931499
0.46,0.5908696908407974
0.47,0.5917177019539225
0.48,0.5951363301400148
0.49,0.5948991696322657
0.5,0.5961509771743996
0.51,0.5974455296769347
0.52,0.5976107666717072
0.53,0.596074851665906
0.54,0.5989878852936666
0.55,0.6007099861089674
0.56,0.5992847146633494
0.57,0.6009698107304865
0.58,0.6017309205350118
0.59,0.6024667931688804
0.6,0.6021334182455023
0.61,0.60099311228576
0.62,0.6019323671497585
0.63,0.6023666720700276
0.64,0.6018246985988921
0.65,0.6003930560104815
0.66,0.599868593955322
0.67,0.6007905138339921
0.68,0.6014540647719762
0.69,0.6008612123219609
0.7,0.6010965276624024
0.71,0.6008326394671107
0.72,0.6003006514113913
0.73,0.600301154425297
0.74,0.6001005193499749
0.75,0.5999328182734296
0.76,0.5993265993265994
0.77,0.6002024291497976
0.78,0.6002027712064887
0.79,0.6007102993404363
0.8,0.6003047232097511
0.81,0.6005761735299102
0.82,0.6006107906345436
0.83,0.6005771515871668
0.84,0.600339558573854
0.85,0.6001360081604896
0.86,0.5998978027593255
0.87,0.5991474850809889
0.88,0.5989414375960389
0.89,0.597469220246238
0.9,0.5976027397260274
0.91,0.5973580373992109
0.92,0.5974248927038627
0.93,0.5967686490202819
0.94,0.5966299862448419
0.95,0.5964912280701754
0.96,0.5964912280701754
0.97,0.5964912280701754
0.98,0.596696490020647
0.99,0.596696490020647
1.0,0.5970046479600619
