tau,class1_f1
0.0,0.3130923130923131
0.008849557522123894,0.3239146252728596
0.0106951871657754,0.3415009621552277
0.011750881316098707,0.35229259109856126
0.012626262626262626,0.3624843336582649
0.01856763925729443,0.3704551961064987
0.022321428571428572,0.3759836782279219
0.041557075223566546,0.4083837162434502
0.04819277108433735,0.4111310592459605
0.05,0.4178929765886288
0.053824362606232294,0.4302305425550355
0.06493506493506493,0.4333654604398493
0.07339449541284404,0.43846359504500493
0.0890909090909091,0.44572579168954785
0.08944543828264759,0.45555555555555555
0.08968609865470852,0.46043577981651373
0.09701492537313433,0.4614203454894434
0.09923664122137404,0.4619978807436663
0.12345679012345678,0.47278945780102605
0.1320754716981132,0.48526270824434004
0.13333333333333333,0.4856469580119966
0.1388888888888889,0.4876409366869037
0.14423076923076922,0.4883190264044333
0.14634146341463414,0.4937127729980146
0.14893617021276595,0.4940291906236179
0.15846994535519127,0.5013019359221103
0.16279069767441862,0.5025536261491318
0.16883116883116883,0.5034199726402189
0.1774193548387097,0.5039442094432377
0.17886178861788618,0.5048209366391184
0.18699186991869918,0.5053142329020333
0.1895424836601307,0.5082808490786097
0.19227539882451722,0.5342987804878049
0.20261437908496732,0.537006049684644
0.20833333333333334,0.5383419689119171
0.23684210526315788,0.5389004149377593
0.23728813559322035,0.5401020541672118
0.24561403508771928,0.5445834442374234
0.25,0.5429067129320699
0.266304347826087,0.5403659849300323
0.2903225806451613,0.5390740990687002
0.29508196721311475,0.5403499254034992
0.3253968253968254,0.5482744166550231
0.3293172690763052,0.5517241379310345
0.32989690721649484,0.5510409188801149
0.3333333333333333,0.552570093457944
0.37410071942446044,0.5475699558173786
0.375,0.5458865458865458
0.4326923076923077,0.5355306924705171
0.4925373134328358,0.5278708498324703
0.5,0.5232558139534884
0.5294117647058824,0.5230009262117937
0.625,0.52504372714263
0.7083333333333334,0.5208931419457735
0.8,0.5254761517174019
0.8125,0.5253216088584921
0.8947368421052632,0.5239647864362569
0.9206349206349206,0.5217249264946096
0.9230769230769231,0.521483417742199
0.9618320610687023,0.521184361197448
1.0,0.5132505870513251
