name,arm,variant,year,month,forecasting_scope,horizon_months,target_month,map_roles,status,reason,real_fitting_rows,real_validation_rows,labeled_target_rows,n_terminal_partitions,f1(1),f1_base(1),seconds
GeoRF-ABCDE_2014_01_fs1,ABCDE,GeoRF-ABCDE,2014,1,1,4,2014-01,['calibration'],completed,,43732,14576,4860,1,0.018018018018018018,0.018018018018018018,27.68
GeoRF-ABCDE_2014_01_fs2,ABCDE,GeoRF-ABCDE,2014,1,2,8,2014-01,['calibration'],completed,,43729,14576,4860,1,0.0,0.0,23.73
GeoRF-ABCDE_2014_01_fs3,ABCDE,GeoRF-ABCDE,2014,1,3,12,2014-01,['calibration'],completed,,38867,14572,4860,1,0.016666666666666666,0.016666666666666666,20.46
GeoRF-ABCDE_2014_04_fs1,ABCDE,GeoRF-ABCDE,2014,4,1,4,2014-04,['calibration'],completed,,43733,14578,4860,1,0.00784313725490196,0.00784313725490196,27.02
GeoRF-ABCDE_2014_04_fs2,ABCDE,GeoRF-ABCDE,2014,4,2,8,2014-04,['calibration'],completed,,43732,14576,4860,1,0.0,0.0,25.61
GeoRF-ABCDE_2014_04_fs3,ABCDE,GeoRF-ABCDE,2014,4,3,12,2014-04,['calibration'],completed,,38869,14576,4860,1,0.015625,0.015625,21.54
GeoRF-ABCDE_2014_07_fs1,ABCDE,GeoRF-ABCDE,2014,7,1,4,2014-07,['calibration'],completed,,43735,14579,4860,1,0.0662251655629139,0.0662251655629139,27.24
GeoRF-ABCDE_2014_07_fs2,ABCDE,GeoRF-ABCDE,2014,7,2,8,2014-07,['calibration'],completed,,43733,14578,4860,1,0.0,0.0,25.92
GeoRF-ABCDE_2014_07_fs3,ABCDE,GeoRF-ABCDE,2014,7,3,12,2014-07,['calibration'],completed,,38872,14576,4860,1,0.0,0.0,22.8
GeoRF-ABCDE_2014_10_fs1,ABCDE,GeoRF-ABCDE,2014,10,1,4,2014-10,['calibration'],completed,,43727,14576,5009,1,0.01595744680851064,0.01595744680851064,27.29
GeoRF-ABCDE_2014_10_fs2,ABCDE,GeoRF-ABCDE,2014,10,2,8,2014-10,['calibration'],completed,,43726,14576,5009,1,0.0,0.0,26.69
GeoRF-ABCDE_2014_10_fs3,ABCDE,GeoRF-ABCDE,2014,10,3,12,2014-10,['calibration'],completed,,38867,14573,5009,8,0.005319148936170213,0.0,36.68
GeoRF-ABCDE_2015_01_fs1,ABCDE,GeoRF-ABCDE,2015,1,1,4,2015-01,['calibration'],completed,,43728,14576,5009,6,0.10869565217391305,0.06691449814126393,43.29
GeoRF-ABCDE_2015_01_fs2,ABCDE,GeoRF-ABCDE,2015,1,2,8,2015-01,['calibration'],completed,,43727,14576,5009,7,0.034782608695652174,0.017777777777777778,41.66
GeoRF-ABCDE_2015_01_fs3,ABCDE,GeoRF-ABCDE,2015,1,3,12,2015-01,['calibration'],completed,,38868,14575,5009,1,0.0,0.0,23.45
GeoRF-ABCDE_2015_04_fs1,ABCDE,GeoRF-ABCDE,2015,4,1,4,2015-04,['calibration'],completed,,43879,14576,5009,5,0.13829787234042554,0.1618798955613577,40.93
GeoRF-ABCDE_2015_04_fs2,ABCDE,GeoRF-ABCDE,2015,4,2,8,2015-04,['calibration'],completed,,43728,14576,5009,1,0.09890109890109891,0.09890109890109891,27.95
GeoRF-ABCDE_2015_04_fs3,ABCDE,GeoRF-ABCDE,2015,4,3,12,2015-04,['calibration'],completed,,38868,14576,5009,5,0.0,0.0,37.32
GeoRF-ABCDE_2015_07_fs1,ABCDE,GeoRF-ABCDE,2015,7,1,4,2015-07,['calibration'],completed,,43880,14726,5009,7,0.03237410071942446,0.04293381037567084,41.71
