period,horizon_months,cohort,dimension,assignment_source,arm,n_observations,n_areas,n_countries,n_positive_truth,prevalence,predicted_positives,tp,fp,fn,tn,f1,precision,recall,f1_reason,precision_reason,recall_reason
main,3,E_persist,assignment_provenance,learned,partitioned_rf,9866,3191,45,3521,0.35688222177174134,3365,2162,1203,1359,5142,0.6279407493465001,0.6424962852897474,0.614030105083783,,,
main,3,E_persist,assignment_provenance,learned,pooled_rf,9866,3191,45,3521,0.35688222177174134,3690,2240,1450,1281,4895,0.6212730550547775,0.6070460704607046,0.6361829025844931,,,
main,3,E_persist,assignment_provenance,learned,xgb,9866,3191,45,3521,0.35688222177174134,3879,2594,1285,927,5060,0.701081081081081,0.6687290538798659,0.7367225220107924,,,
main,3,E_persist,assignment_provenance,learned,persistence,9866,3191,45,3521,0.35688222177174134,3654,2521,1133,1000,5212,0.7027177700348433,0.6899288451012588,0.7159897756319228,,,
main,3,E_persist,assignment_provenance,nearest_donor,partitioned_rf,5193,2104,33,2026,0.3901405738494127,2463,1314,1149,712,2018,0.5854310536867899,0.5334957369062119,0.648568608094768,,,
main,3,E_persist,assignment_provenance,nearest_donor,pooled_rf,5193,2104,33,2026,0.3901405738494127,2734,1417,1317,609,1850,0.5953781512605042,0.5182882223847842,0.6994076999012833,,,
main,3,E_persist,assignment_provenance,nearest_donor,xgb,5193,2104,33,2026,0.3901405738494127,2830,1565,1265,461,1902,0.6445634266886326,0.5530035335689046,0.7724580454096742,,,
main,3,E_persist,assignment_provenance,nearest_donor,persistence,5193,2104,33,2026,0.3901405738494127,2313,1369,944,657,2223,0.6310209725743259,0.591872027669693,0.675715695952616,,,
main,3,E_persist,assignment_provenance,unresolved,partitioned_rf,848,473,20,340,0.4009433962264151,452,263,189,77,319,0.6641414141414141,0.581858407079646,0.7735294117647059,,,
main,3,E_persist,assignment_provenance,unresolved,pooled_rf,848,473,20,340,0.4009433962264151,452,263,189,77,319,0.6641414141414141,0.581858407079646,0.7735294117647059,,,
main,3,E_persist,assignment_provenance,unresolved,xgb,848,473,20,340,0.4009433962264151,431,275,156,65,352,0.7133592736705577,0.6380510440835266,0.8088235294117647,,,
main,3,E_persist,assignment_provenance,unresolved,persistence,848,473,20,340,0.4009433962264151,362,244,118,96,390,0.6951566951566952,0.6740331491712708,0.7176470588235294,,,
main,6,E_all,assignment_provenance,learned,partitioned_rf,9522,3132,45,3260,0.3423650493593783,3301,2247,1054,1013,5208,0.6849565614997714,0.6807028173280824,0.6892638036809816,,,
main,6,E_all,assignment_provenance,learned,pooled_rf,9522,3132,45,3260,0.3423650493593783,3271,2235,1036,1025,5226,0.6844281120808452,0.6832772852338734,0.6855828220858896,,,
main,6,E_all,assignment_provenance,learned,xgb,9522,3132,45,3260,0.3423650493593783,3787,2416,1371,844,4891,0.6856818504328083,0.6379720095062055,0.7411042944785277,,,
main,6,E_all,assignment_provenance,nearest_donor,partitioned_rf,5938,2291,33,2524,0.4250589424048501,3095,1794,1301,730,2113,0.6385477843032568,0.5796445880452342,0.7107765451664025,,,
main,6,E_all,assignment_provenance,nearest_donor,pooled_rf,5938,2291,33,2524,0.4250589424048501,3020,1751,1269,773,2145,0.6316738816738817,0.5798013245033112,0.6937400950871633,,,
main,6,E_all,assignment_provenance,nearest_donor,xgb,5938,2291,33,2524,0.4250589424048501,3414,1926,1488,598,1926,0.6487032670932974,0.5641476274165202,0.7630744849445324,,,
main,6,E_all,assignment_provenance,unresolved,partitioned_rf,953,516,21,386,0.4050367261280168,436,280,156,106,411,0.681265206812652,0.6422018348623854,0.7253886010362695,,,
main,6,E_all,assignment_provenance,unresolved,pooled_rf,953,516,21,386,0.4050367261280168,436,280,156,106,411,0.681265206812652,0.6422018348623854,0.7253886010362695,,,
main,6,E_all,assignment_provenance,unresolved,xgb,953,516,21,386,0.4050367261280168,472,296,176,90,391,0.6899766899766899,0.6271186440677966,0.7668393782383419,,,
main,6,E_persist,assignment_provenance,learned,partitioned_rf,9522,3132,45,3260,0.3423650493593783,3301,2247,1054,1013,5208,0.6849565614997714,0.6807028173280824,0.6892638036809816,,,
main,6,E_persist,assignment_provenance,learned,pooled_rf,9522,3132,45,3260,0.3423650493593783,3271,2235,1036,1025,5226,0.6844281120808452,0.6832772852338734,0.6855828220858896,,,
main,6,E_persist,assignment_provenance,learned,xgb,9522,3132,45,3260,0.3423650493593783,3787,2416,1371,844,4891,0.6856818504328083,0.6379720095062055,0.7411042944785277,,,
main,6,E_persist,assignment_provenance,learned,persistence,9522,3132,45,3260,0.3423650493593783,3503,2363,1140,897,5122,0.6988023066686382,0.674564658863831,0.7248466257668712,,,
main,6,E_persist,assignment_provenance,nearest_donor,partitioned_rf,4692,2080,33,1820,0.3878942881500426,2128,1211,917,609,1955,0.6134751773049646,0.569078947368421,0.6653846153846154,,,
main,6,E_persist,assignment_provenance,nearest_donor,pooled_rf,4692,2080,33,1820,0.3878942881500426,2092,1204,888,616,1984,0.6155419222903885,0.5755258126195029,0.6615384615384615,,,
main,6,E_persist,assignment_provenance,nearest_donor,xgb,4692,2080,33,1820,0.3878942881500426,2419,1338,1081,482,1791,0.6312809624911536,0.5531211244315833,0.7351648351648352,,,
main,6,E_persist,assignment_provenance,nearest_donor,persistence,4692,2080,33,1820,0.3878942881500426,1989,1184,805,636,2067,0.6216854817537412,0.5952740070387129,0.6505494505494506,,,
main,6,E_persist,assignment_provenance,unresolved,partitioned_rf,746,462,20,294,0.3941018766756032,307,204,103,90,349,0.6788685524126455,0.6644951140065146,0.6938775510204082,,,
main,6,E_persist,assignment_provenance,unresolved,pooled_rf,746,462,20,294,0.3941018766756032,307,204,103,90,349,0.6788685524126455,0.6644951140065146,0.6938775510204082,,,
main,6,E_persist,assignment_provenance,unresolved,xgb,746,462,20,294,0.3941018766756032,335,220,115,74,337,0.699523052464229,0.6567164179104478,0.7482993197278912,,,
main,6,E_persist,assignment_provenance,unresolved,persistence,746,462,20,294,0.3941018766756032,300,204,96,90,356,0.6868686868686869,0.68,0.6938775510204082,,,
main,12,E_all,assignment_provenance,learned,partitioned_rf,7904,3129,45,2779,0.35159412955465585,3107,1990,1117,789,4008,0.6761807679238871,0.6404892178950756,0.716084922634041,,,
main,12,E_all,assignment_provenance,learned,pooled_rf,7904,3129,45,2779,0.35159412955465585,3025,1929,1096,850,4029,0.6647139903514817,0.6376859504132232,0.6941345807844549,,,
main,12,E_all,assignment_provenance,learned,xgb,7904,3129,45,2779,0.35159412955465585,3306,2103,1203,676,3922,0.6912078882497946,0.6361161524500908,0.7567470313062252,,,
main,12,E_all,assignment_provenance,nearest_donor,partitioned_rf,5356,2290,33,2297,0.42886482449589247,3078,1723,1355,574,1704,0.6411162790697674,0.559779077322937,0.7501088376142795,,,
main,12,E_all,assignment_provenance,nearest_donor,pooled_rf,5356,2290,33,2297,0.42886482449589247,3234,1757,1477,540,1582,0.635328150424878,0.5432900432900433,0.7649107531562909,,,
main,12,E_all,assignment_provenance,nearest_donor,xgb,5356,2290,33,2297,0.42886482449589247,3372,1844,1528,453,1531,0.6505556535544188,0.5468564650059312,0.8027862429255551,,,
main,12,E_all,assignment_provenance,unresolved,partitioned_rf,827,502,20,343,0.4147521160822249,447,262,185,81,299,0.6632911392405063,0.5861297539149888,0.7638483965014577,,,
