FEWSNET_admin_code,target_month,target_label,partition_id
0,2014-07,1,12
0,2014-10,0,12
0,2015-01,0,12
0,2015-04,0,12
0,2015-07,1,12
0,2015-10,0,12
0,2016-02,0,12
0,2016-06,1,12
0,2016-10,0,12
0,2017-02,1,12
1,2014-07,1,12
1,2014-10,1,12
1,2015-01,1,12
1,2015-04,0,12
1,2015-07,0,12
1,2015-10,0,12
1,2016-02,0,12
1,2016-06,0,12
1,2016-10,0,12
1,2017-02,0,12
2,2014-07,1,3
2,2014-10,0,3
2,2015-01,0,3
2,2015-04,0,3
2,2015-07,0,3
2,2015-10,0,3
2,2016-02,0,3
2,2016-06,0,3
2,2016-10,0,3
2,2017-02,0,3
3,2014-07,0,3
3,2014-10,0,3
3,2015-01,0,3
3,2015-04,0,3
3,2015-07,0,3
3,2015-10,0,3
3,2016-02,0,3
3,2016-06,1,3
3,2016-10,1,3
3,2017-02,1,3
4,2014-07,0,12
4,2014-10,0,12
4,2015-01,0,12
4,2015-04,0,12
4,2015-07,0,12
4,2015-10,0,12
4,2016-02,0,12
4,2016-06,1,12
4,2016-10,1,12
4,2017-02,1,12
5,2014-07,0,12
5,2014-10,0,12
5,2015-01,0,12
5,2015-04,0,12
5,2015-07,0,12
5,2015-10,0,12
5,2016-02,0,12
5,2016-06,1,12
5,2016-10,1,12
5,2017-02,1,12
6,2014-07,0,3
6,2014-10,0,3
6,2015-01,0,3
6,2015-04,0,3
6,2015-07,1,3
6,2015-10,0,3
6,2016-02,0,3
6,2016-06,1,3
6,2016-10,1,3
6,2017-02,1,3
7,2014-07,0,12
7,2014-10,0,12
7,2015-01,0,12
7,2015-04,0,12
7,2015-07,1,12
7,2015-10,0,12
7,2016-02,0,12
7,2016-06,1,12
7,2016-10,1,12
7,2017-02,1,12
8,2014-07,1,3
8,2014-10,0,3
8,2015-01,0,3
8,2015-04,0,3
8,2015-07,0,3
8,2015-10,0,3
8,2016-02,0,3
8,2016-06,0,3
8,2016-10,0,3
8,2017-02,0,3
9,2014-07,1,3
9,2014-10,1,3
9,2015-01,1,3
9,2015-04,1,3
9,2015-07,1,3
9,2015-10,1,3
9,2016-02,1,3
9,2016-06,1,3
9,2016-10,1,3
9,2017-02,1,3
10,2014-07,1,3
10,2014-10,1,3
10,2015-01,1,3
10,2015-04,1,3
10,2015-07,1,3
10,2015-10,1,3
10,2016-02,1,3
10,2016-06,1,3
10,2016-10,1,3
10,2017-02,1,3
11,2014-07,1,3
11,2014-10,0,3
11,2015-01,0,3
11,2015-04,0,3
11,2015-07,0,3
11,2015-10,0,3
11,2016-02,0,3
11,2016-06,0,3
11,2016-10,1,3
11,2017-02,0,3
12,2014-07,0,11
12,2014-10,0,11
12,2015-01,0,11
12,2015-04,0,11
12,2015-07,0,11
12,2015-10,0,11
12,2016-02,0,11
12,2016-06,1,11
12,2016-10,0,11
12,2017-02,1,11
13,2014-07,1,3
13,2014-10,1,3
13,2015-01,1,3
13,2015-04,1,3
13,2015-07,1,3
13,2015-10,1,3
13,2016-02,1,3
13,2016-06,1,3
13,2016-10,1,3
13,2017-02,1,3
14,2014-07,0,3
14,2014-10,0,3
14,2015-01,0,3
14,2015-04,1,3
14,2015-07,1,3
14,2015-10,0,3
14,2016-02,0,3
14,2016-06,1,3
14,2016-10,0,3
14,2017-02,1,3
15,2014-07,1,3
15,2014-10,1,3
15,2015-01,1,3
15,2015-04,1,3
15,2015-07,1,3
15,2015-10,1,3
15,2016-02,1,3
15,2016-06,1,3
15,2016-10,1,3
15,2017-02,1,3
16,2014-07,0,3
16,2014-10,0,3
16,2015-01,0,3
16,2015-04,0,3
16,2015-07,0,3
16,2015-10,0,3
16,2016-02,0,3
16,2016-06,0,3
16,2016-10,0,3
16,2017-02,0,3
17,2014-07,1,3
17,2014-10,0,3
17,2015-01,1,3
17,2015-04,1,3
17,2015-07,1,3
17,2015-10,1,3
17,2016-02,1,3
17,2016-06,1,3
17,2016-10,1,3
17,2017-02,1,3
18,2014-07,1,3
18,2014-10,0,3
18,2015-01,0,3
18,2015-04,0,3
18,2015-07,1,3
18,2015-10,1,3
18,2016-02,1,3
18,2016-06,1,3
18,2016-10,1,3
18,2017-02,1,3
19,2014-07,0,12
19,2014-10,0,12
19,2015-01,0,12
19,2015-04,0,12
19,2015-07,1,12
19,2015-10,0,12
19,2016-02,0,12
19,2016-06,1,12
19,2016-10,0,12
19,2017-02,1,12
20,2014-07,0,12
20,2014-10,0,12
20,2015-01,0,12
20,2015-04,0,12
20,2015-07,0,12
20,2015-10,0,12
20,2016-02,0,12
20,2016-06,1,12
20,2016-10,0,12
20,2017-02,0,12
21,2014-07,1,12
21,2014-10,1,12
21,2015-01,0,12
21,2015-04,1,12
21,2015-07,1,12
21,2015-10,1,12
21,2016-02,1,12
21,2016-06,1,12
21,2016-10,1,12
21,2017-02,1,12
22,2014-07,0,3
22,2014-10,0,3
22,2015-01,0,3
22,2015-04,0,3
22,2015-07,0,3
22,2015-10,0,3
22,2016-02,0,3
22,2016-06,0,3
22,2016-10,0,3
22,2017-02,0,3
23,2014-07,0,11
23,2014-10,0,11
23,2015-01,0,11
23,2015-04,0,11
23,2015-07,0,11
23,2015-10,0,11
23,2016-02,0,11
23,2016-06,1,11
23,2016-10,0,11
23,2017-02,1,11
24,2014-07,0,3
24,2014-10,0,3
24,2015-01,0,3
24,2015-04,0,3
24,2015-07,0,3
24,2015-10,0,3
24,2016-02,0,3
24,2016-06,0,3
24,2016-10,1,3
24,2017-02,1,3
25,2014-07,0,3
25,2014-10,0,3
25,2015-01,0,3
25,2015-04,0,3
25,2015-07,0,3
25,2015-10,0,3
25,2016-02,0,3
25,2016-06,1,3
25,2016-10,1,3
25,2017-02,1,3
26,2014-07,0,11
26,2014-10,0,11
26,2015-01,0,11
26,2015-04,0,11
26,2015-07,0,11
26,2015-10,0,11
26,2016-02,0,11
26,2016-06,0,11
26,2016-10,0,11
26,2017-02,1,11
27,2014-07,1,0
27,2014-10,0,0
27,2015-01,0,0
27,2015-04,0,0
27,2015-07,0,0
27,2015-10,0,0
27,2016-02,0,0
27,2016-06,1,0
27,2016-10,0,0
27,2017-02,1,0
28,2014-07,1,0
28,2014-10,0,0
28,2015-01,0,0
28,2015-04,0,0
28,2015-07,0,0
28,2015-10,0,0
28,2016-02,0,0
28,2016-06,1,0
28,2016-10,1,0
28,2017-02,1,0
29,2014-07,0,11
29,2014-10,0,11
29,2015-01,0,11
29,2015-04,0,11
29,2015-07,0,11
29,2015-10,0,11
29,2016-02,0,11
29,2016-06,1,11
29,2016-10,0,11
29,2017-02,1,11
30,2014-07,1,12
30,2014-10,1,12
30,2015-01,1,12
30,2015-04,1,12
30,2015-07,1,12
30,2015-10,1,12
30,2016-02,1,12
30,2016-06,1,12
30,2016-10,1,12
30,2017-02,1,12
31,2014-07,0,3
31,2014-10,0,3
31,2015-01,0,3
31,2015-04,0,3
31,2015-07,0,3
31,2015-10,0,3
31,2016-02,0,3
31,2016-06,0,3
31,2016-10,1,3
31,2017-02,1,3
32,2014-07,1,3
32,2014-10,0,3
32,2015-01,0,3
32,2015-04,0,3
32,2015-07,1,3
32,2015-10,1,3
32,2016-02,1,3
32,2016-06,1,3
32,2016-10,1,3
32,2017-02,1,3
33,2014-07,1,3
33,2014-10,0,3
33,2015-01,0,3
33,2015-04,1,3
33,2015-07,1,3
33,2015-10,0,3
33,2016-02,0,3
33,2016-06,1,3
33,2016-10,0,3
33,2017-02,1,3
