name,arm,variant,year,month,forecasting_scope,horizon_months,target_month,map_roles,status,reason,real_fitting_rows,real_validation_rows,labeled_target_rows,n_terminal_partitions,f1(1),f1_base(1),seconds
GeoRF-B_2016_02_fs1,B,GeoRF-B,2016,2,1,4,2016-02,"['calibration', 'selection']",completed,,39322,14727,5163,6,0.048220436280137766,0.016336056009334892,39.08
GeoRF-B_2016_02_fs2,B,GeoRF-B,2016,2,2,8,2016-02,"['calibration', 'selection']",completed,,44030,14727,5163,4,0.0323699421965318,0.009367681498829038,41.0
GeoRF-B_2016_02_fs3,B,GeoRF-B,2016,2,3,12,2016-02,"['calibration', 'selection']",completed,,43880,14726,5163,7,0.011695906432748537,0.002350176263219741,44.05
GeoRF-B_2016_06_fs1,B,GeoRF-B,2016,6,1,4,2016-06,"['calibration', 'selection']",completed,,39468,14726,5162,5,0.0780711825487945,0.04700352526439483,40.38
GeoRF-B_2016_06_fs2,B,GeoRF-B,2016,6,2,8,2016-06,"['calibration', 'selection']",completed,,39319,14726,5162,5,0.08495981630309989,0.07184241019698726,41.72
GeoRF-B_2016_06_fs3,B,GeoRF-B,2016,6,3,12,2016-06,"['calibration', 'selection']",completed,,44028,14726,5162,7,0.05158264947245018,0.04700352526439483,44.97
GeoRF-B_2016_10_fs1,B,GeoRF-B,2016,10,1,4,2016-10,"['calibration', 'selection']",completed,,39598,14866,5359,7,0.41124260355029585,0.380503144654088,39.84
GeoRF-B_2016_10_fs2,B,GeoRF-B,2016,10,2,8,2016-10,"['calibration', 'selection']",completed,,39444,14717,5359,1,0.026974951830443163,0.026974951830443163,26.15
GeoRF-B_2016_10_fs3,B,GeoRF-B,2016,10,3,12,2016-10,"['calibration', 'selection']",completed,,39295,14717,5359,4,0.049335863377609104,0.0494296577946768,38.53
GeoRF-B_2017_02_fs1,B,GeoRF-B,2017,2,1,4,2017-02,['selection'],completed,,39027,9876,5216,4,0.03991596638655462,0.027777777777777776,37.77
GeoRF-B_2017_02_fs2,B,GeoRF-B,2017,2,2,8,2017-02,['selection'],completed,,39022,14578,5216,7,0.07660455486542443,0.006493506493506494,40.3
GeoRF-B_2017_02_fs3,B,GeoRF-B,2017,2,3,12,2017-02,['selection'],completed,,38868,14573,5216,6,0.008611410118406888,0.0,37.97
GeoRF-B_2017_06_fs1,B,GeoRF-B,2017,6,1,4,2017-06,['selection'],completed,,40249,10164,5362,7,0.30617283950617286,0.3098360655737705,41.59
GeoRF-B_2017_06_fs2,B,GeoRF-B,2017,6,2,8,2017-06,['selection'],completed,,39747,10164,5362,5,0.2544229149115417,0.25654008438818565,39.31
GeoRF-B_2017_06_fs3,B,GeoRF-B,2017,6,3,12,2017-06,['selection'],completed,,39598,14866,5362,8,0.01364522417153996,0.009765625,40.45
GeoRF-B_2017_10_fs1,B,GeoRF-B,2017,10,1,4,2017-10,['selection'],completed,,40411,10363,5364,7,0.3654080389768575,0.3796856106408706,40.16
GeoRF-B_2017_10_fs2,B,GeoRF-B,2017,10,2,8,2017-10,['selection'],completed,,40250,10164,5364,7,0.3786407766990291,0.38740920096852294,40.73
GeoRF-B_2017_10_fs3,B,GeoRF-B,2017,10,3,12,2017-10,['selection'],completed,,39747,10164,5364,4,0.05263157894736842,0.06954102920723228,38.76
GeoRF-B_2018_02_fs1,B,GeoRF-B,2018,2,1,4,2018-02,['selection'],completed,,35910,10365,5364,8,0.4295704295704295,0.4194528875379939,42.57
GeoRF-B_2018_02_fs2,B,GeoRF-B,2018,2,2,8,2018-02,['selection'],completed,,40411,10363,5364,5,0.37423312883435583,0.38035527690700105,39.53
GeoRF-B_2018_02_fs3,B,GeoRF-B,2018,2,3,12,2018-02,['selection'],completed,,40250,10164,5364,8,0.13959085439229843,0.13975903614457832,41.04
GeoRF-B_2018_06_fs1,B,GeoRF-B,2018,6,1,4,2018-06,['selection'],completed,,36112,10522,5364,8,0.42929806714140384,0.41060903732809434,43.29
GeoRF-B_2018_06_fs2,B,GeoRF-B,2018,6,2,8,2018-06,['selection'],completed,,35910,10365,5364,7,0.46220677671589927,0.4156378600823045,38.52
GeoRF-B_2018_06_fs3,B,GeoRF-B,2018,6,3,12,2018-06,['selection'],completed,,40411,10363,5364,11,0.33978494623655914,0.3588621444201313,46.36
GeoRF-B_2018_10_fs1,B,GeoRF-B,2018,10,1,4,2018-10,['selection'],completed,,36472,10524,5365,7,0.33728350045578853,0.33876811594202894,41.15
GeoRF-B_2018_10_fs2,B,GeoRF-B,2018,10,2,8,2018-10,['selection'],completed,,36115,10523,5365,5,0.34265103697024346,0.32884097035040427,38.83
GeoRF-B_2018_10_fs3,B,GeoRF-B,2018,10,3,12,2018-10,['selection'],completed,,35914,10366,5365,7,0.29594721960414705,0.2956685499058381,39.69
