admin_code,branch_id,partition_code,assignment_source,donor_admin_code,donor_distance_km,nearest_eligible_admin_code,nearest_eligible_distance_km,model_route,fallback_reason,was_placeholder_root
2004,1,8,nearest_donor,1985,11.164889681257414,1985,11.164889681257414,partition:1,,False
2005,1,8,nearest_donor,2007,3.135531108145958,2007,3.135531108145958,partition:1,,False
2006,1,8,nearest_donor,2007,0.004653040602964602,2007,0.004653040602964602,partition:1,,False
2007,1,8,learned,-1,,-1,,partition:1,,False
2008,1,8,learned,-1,,-1,,partition:1,,False
2009,1,8,nearest_donor,2008,0.002954930584864437,2008,0.002954930584864437,partition:1,,False
2010,1,8,nearest_donor,1999,2.0019771838678992,1999,2.0019771838678992,partition:1,,False
2011,1,8,nearest_donor,2002,15.704874619313559,2002,15.704874619313559,partition:1,,False
2012,1,8,nearest_donor,2007,1.617401894565403,2007,1.617401894565403,partition:1,,False
2013,1,8,nearest_donor,2007,1.619545292610146,2007,1.619545292610146,partition:1,,False
2014,1,8,learned,-1,,-1,,partition:1,,False
2015,1,8,nearest_donor,2014,0.005951172668767649,2014,0.005951172668767649,partition:1,,False
2016,1,8,nearest_donor,2017,0.005673058973081604,2017,0.005673058973081604,partition:1,,False
2017,1,8,learned,-1,,-1,,partition:1,,False
2018,1,8,learned,-1,,-1,,partition:1,,False
2019,1,8,nearest_donor,2021,3.008022763794416,2021,3.008022763794416,partition:1,,False
2020,1,8,learned,-1,,-1,,partition:1,,False
2021,1,8,learned,-1,,-1,,partition:1,,False
2022,1,8,learned,-1,,-1,,partition:1,,False
2023,1,8,nearest_donor,2022,0.21846664071205743,2022,0.21846664071205743,partition:1,,False
2024,1,8,nearest_donor,2083,30.810029041929138,2083,30.810029041929138,partition:1,,False
2025,1,8,nearest_donor,2083,30.810027219794783,2083,30.810027219794783,partition:1,,False
