name,f1(1),f1_base(1),weight,weight_share,f1_base_is_zero,assigned_nodes,distinct_partitions
GeoRF-D_2014_07_fs2,0.0397350993377483,0.0,10.630535284771252,0.377182,True,4860,9
GeoRF-D_2014_10_fs2,0.0211640211640211,0.0,9.981448094005337,0.354152,True,4859,8
GeoRF-D_2014_07_fs1,0.0598006644518272,0.0136054421768707,1.5285114221135587,0.054233,False,4860,8
GeoRF-D_2015_01_fs2,0.0583333333333333,0.0177777777777777,1.2303906707408383,0.043656,False,4859,4
GeoRF-D_2015_07_fs3,0.0108695652173913,0.0036429872495446,1.1004421153451922,0.039045,False,4859,6
GeoRF-D_2015_04_fs2,0.0333333333333333,0.0114942528735632,1.087051466267034,0.03857,False,4859,6
GeoRF-D_2014_10_fs1,0.0210526315789473,0.0105820105820105,0.6985091237013354,0.024784,False,4859,5
GeoRF-D_2016_02_fs3,0.1088888888888889,0.0615735461801596,0.6218310249168537,0.022063,False,5009,6
GeoRF-D_2015_10_fs2,0.1929824561403509,0.1469072164948453,0.3283209838517889,0.011649,False,5009,4
GeoRF-D_2015_10_fs1,0.2027534418022528,0.1707006369426751,0.21149652191787882,0.007504,False,5009,4
GeoRF-D_2016_06_fs3,0.2162740899357602,0.1836065573770491,0.20458838916945243,0.007259,False,5008,3
GeoRF-D_2014_01_fs2,0.0765027322404371,0.0685714285714285,0.11800216571094735,0.004187,False,4860,7
GeoRF-D_2016_10_fs1,0.46524064171123,0.4368131868131868,0.11484370958466925,0.004075,False,5159,7
GeoRF-D_2015_07_fs1,0.1830282861896838,0.1677852348993288,0.10544197873473182,0.003741,False,5009,6
GeoRF-D_2014_04_fs3,0.0805369127516778,0.0743243243243243,0.08701137698962969,0.003087,False,4860,3
GeoRF-D_2016_02_fs2,0.1979381443298969,0.1869158878504673,0.0709446929499824,0.002517,False,5009,3
GeoRF-D_2015_04_fs1,0.4444444444444444,0.4361233480176211,0.03376686247081753,0.001198,False,5009,12
GeoRF-D_2016_06_fs2,0.2229299363057325,0.2198505869797225,0.0178643077163545,0.000634,False,5008,3
GeoRF-D_2016_02_fs1,0.3058589870903674,0.3030907278165503,0.013072081567353067,0.000464,False,5009,6
GeoRF-D_2014_01_fs1,0.1132075471698113,0.1221374045801526,0.0,0.0,False,4860,3
GeoRF-D_2014_01_fs3,0.0549828178694158,0.0549828178694158,0.0,0.0,False,4860,1
GeoRF-D_2014_04_fs1,0.075187969924812,0.075187969924812,0.0,0.0,False,4860,1
GeoRF-D_2014_04_fs2,0.0229885057471264,0.0229885057471264,0.0,0.0,False,4860,1
GeoRF-D_2014_07_fs3,0.0514469453376205,0.0514469453376205,0.0,0.0,False,4860,1
GeoRF-D_2014_10_fs3,0.021108179419525,0.021108179419525,0.0,0.0,False,4859,1
GeoRF-D_2015_01_fs1,0.0172413793103448,0.0172413793103448,0.0,0.0,False,4859,1
GeoRF-D_2015_01_fs3,0.0,0.0,0.0,0.0,True,4859,1
GeoRF-D_2015_04_fs3,0.0057803468208092,0.0057803468208092,0.0,0.0,False,4859,1
GeoRF-D_2015_07_fs2,0.361794500723589,0.3654970760233917,0.0,0.0,False,5009,8
GeoRF-D_2015_10_fs3,0.0215924426450742,0.0217096336499321,0.0,0.0,False,4859,4
GeoRF-D_2016_06_fs1,0.3236763236763236,0.3236763236763236,0.0,0.0,False,5008,1
GeoRF-D_2016_10_fs2,0.3617571059431524,0.3617571059431524,0.0,0.0,False,5005,1
GeoRF-D_2016_10_fs3,0.321311475409836,0.321311475409836,0.0,0.0,False,5005,1
