FEWSNET_admin_code,target_month,target_label,partition_id
0,2020-02,1,0
0,2020-06,1,0
0,2022-06,1,0
1,2020-02,1,0
1,2020-06,1,0
1,2022-06,1,0
2,2020-02,1,0
2,2020-06,1,0
2,2022-06,1,0
3,2020-02,1,0
3,2020-06,1,0
3,2022-06,1,0
4,2020-02,1,0
4,2020-06,1,0
4,2022-06,1,0
5,2020-02,1,0
5,2020-06,1,0
5,2022-06,1,0
6,2020-02,1,0
6,2020-06,1,0
6,2022-06,1,0
7,2020-02,1,0
7,2020-06,1,0
7,2022-06,1,0
8,2020-02,1,0
8,2020-06,1,0
8,2022-06,1,0
9,2020-02,1,0
9,2020-06,1,0
9,2022-06,1,0
10,2020-02,1,0
10,2020-06,1,0
10,2022-06,1,0
11,2020-02,1,0
11,2020-06,1,0
11,2022-06,1,0
12,2020-02,1,0
12,2020-06,1,0
12,2022-06,1,0
13,2020-02,1,0
13,2020-06,1,0
13,2022-06,1,0
14,2020-02,1,0
14,2020-06,1,0
14,2022-06,1,0
15,2020-02,1,0
15,2020-06,1,0
15,2022-06,1,0
16,2020-02,1,0
16,2020-06,0,0
16,2022-06,1,0
17,2020-02,1,0
17,2020-06,1,0
17,2022-06,1,0
18,2020-02,1,0
18,2020-06,1,0
18,2022-06,1,0
19,2020-02,1,0
19,2020-06,1,0
19,2022-06,1,0
20,2020-02,1,0
20,2020-06,1,0
20,2022-06,1,0
21,2020-02,1,0
21,2020-06,1,0
21,2022-06,1,0
22,2020-02,0,0
22,2020-06,0,0
22,2022-06,1,0
23,2020-02,1,0
23,2020-06,1,0
23,2022-06,1,0
24,2020-02,1,0
24,2020-06,1,0
24,2022-06,1,0
25,2020-02,0,0
25,2020-06,1,0
25,2022-06,1,0
26,2020-02,1,0
26,2020-06,1,0
26,2022-06,1,0
27,2020-02,1,0
27,2020-06,1,0
27,2022-06,1,0
28,2020-02,1,0
28,2020-06,1,0
28,2022-06,1,0
29,2020-02,1,0
29,2020-06,1,0
29,2022-06,1,0
30,2020-02,1,0
30,2020-06,1,0
30,2022-06,1,0
31,2020-02,1,0
31,2020-06,1,0
31,2022-06,1,0
32,2020-02,1,0
32,2020-06,1,0
32,2022-06,1,0
33,2020-02,1,0
33,2020-06,1,0
33,2022-06,1,0
34,2020-02,1,0
34,2020-06,1,0
34,2022-06,1,0
35,2020-02,1,0
35,2020-06,1,0
35,2022-06,1,0
36,2020-02,1,0
36,2020-06,1,0
36,2022-06,1,0
37,2020-02,1,0
37,2020-06,1,0
37,2022-06,1,0
38,2020-02,1,0
38,2020-06,1,0
38,2022-06,1,0
39,2020-02,1,0
39,2020-06,1,0
39,2022-06,1,0
40,2020-02,1,0
40,2020-06,1,0
40,2022-06,1,0
41,2020-02,0,0
41,2020-06,0,0
41,2022-06,0,0
42,2020-02,1,0
42,2020-06,1,0
42,2022-06,1,0
43,2020-02,1,0
43,2020-06,1,0
43,2022-06,1,0
44,2020-02,1,0
44,2020-06,1,0
44,2022-06,1,0
45,2020-02,1,0
45,2020-06,1,0
45,2022-06,1,0
46,2020-02,1,0
46,2020-06,1,0
46,2022-06,1,0
47,2020-02,1,0
47,2020-06,1,0
47,2022-06,1,0
48,2020-02,0,0
48,2020-06,1,0
48,2022-06,1,0
49,2020-02,1,0
49,2020-06,1,0
49,2022-06,1,0
50,2020-02,1,0
50,2020-06,1,0
50,2022-06,1,0
51,2020-02,0,0
51,2020-06,0,0
51,2022-06,1,0
52,2020-02,1,0
52,2020-06,1,0
52,2022-06,1,0
53,2020-02,1,0
53,2020-06,1,0
53,2022-06,1,0
54,2020-02,1,0
54,2020-06,1,0
54,2022-06,1,0
55,2020-02,1,0
55,2020-06,1,0
55,2022-06,1,0
56,2020-02,1,0
56,2020-06,1,0
56,2022-06,1,0
57,2020-02,1,0
57,2020-06,1,0
57,2022-06,1,0
58,2020-02,1,0
58,2020-06,1,0
58,2022-06,1,0
59,2020-02,1,0
59,2020-06,1,0
59,2022-06,1,0
60,2020-02,1,0
60,2020-06,1,0
60,2022-06,1,0
61,2020-02,1,0
61,2020-06,1,0
61,2022-06,1,0
62,2020-02,1,0
62,2020-06,1,0
62,2022-06,1,0
63,2020-02,1,0
63,2020-06,0,0
63,2022-06,1,0
64,2020-02,1,0
64,2020-06,1,0
64,2022-06,1,0
65,2020-02,1,0
65,2020-06,1,0
65,2022-06,1,0
66,2020-02,1,0
66,2020-06,1,0
66,2022-06,1,0
67,2020-02,1,0
67,2020-06,1,0
67,2022-06,1,0
68,2020-02,1,0
68,2020-06,1,0
68,2022-06,1,0
69,2020-02,1,0
69,2020-06,1,0
69,2022-06,1,0
70,2020-02,1,0
70,2020-06,1,0
70,2022-06,1,0
71,2020-02,1,0
71,2020-06,1,0
71,2022-06,1,0
72,2020-02,1,0
72,2020-06,1,0
72,2022-06,1,0
73,2020-02,1,0
73,2020-06,1,0
73,2022-06,1,0
74,2020-02,0,0
74,2020-06,0,0
74,2022-06,1,0
75,2020-02,1,0
75,2020-06,1,0
75,2022-06,1,0
76,2020-02,1,0
76,2020-06,1,0
76,2022-06,1,0
77,2020-02,1,0
77,2020-06,1,0
77,2022-06,1,0
78,2020-02,1,0
78,2020-06,1,0
78,2022-06,1,0
79,2020-02,0,0
79,2020-06,0,0
79,2020-10,0,0
79,2021-02,0,0
79,2021-06,0,0
79,2021-10,0,0
79,2022-02,0,0
79,2022-06,0,0
80,2020-02,0,0
80,2020-06,0,0
80,2020-10,0,0
80,2021-02,0,0
80,2021-06,0,0
80,2021-10,0,0
80,2022-02,0,0
80,2022-06,0,0
81,2020-02,0,0
81,2020-06,0,0
81,2020-10,0,0
81,2021-02,0,0
81,2021-06,0,0
81,2021-10,0,0
81,2022-02,0,0
81,2022-06,1,0
82,2020-02,0,0
82,2020-06,0,0
82,2020-10,0,0
82,2021-02,0,0
82,2021-06,0,0
82,2021-10,0,0
82,2022-02,0,0
82,2022-06,1,0
83,2020-02,0,0
83,2020-06,0,0
83,2020-10,0,0
83,2021-02,0,0
83,2021-06,0,0
83,2021-10,0,0
83,2022-02,0,0
83,2022-06,0,0
84,2020-02,0,0
84,2020-06,0,0
84,2020-10,0,0
84,2021-02,0,0
84,2021-06,0,0
84,2021-10,0,0
84,2022-02,0,0
84,2022-06,0,0
85,2020-02,0,0
85,2020-06,0,0
85,2020-10,0,0
85,2021-02,0,0
85,2021-06,0,0
85,2021-10,0,0
85,2022-02,0,0
85,2022-06,0,0
86,2020-02,0,0
86,2020-06,0,0
86,2020-10,0,0
86,2021-02,0,0
86,2021-06,0,0
86,2021-10,0,0
86,2022-02,0,0
86,2022-06,0,0
87,2020-02,0,0
87,2020-06,0,0
87,2020-10,0,0
87,2021-02,0,0
87,2021-06,0,0
87,2021-10,0,0
87,2022-02,0,0
87,2022-06,0,0
88,2020-02,0,0
88,2020-06,0,0
88,2020-10,0,0
88,2021-02,0,0
88,2021-06,0,0
88,2021-10,0,0
88,2022-02,0,0
88,2022-06,1,0
89,2020-02,0,0
89,2020-06,0,0
89,2020-10,0,0
89,2021-02,0,0
89,2021-06,0,0
89,2021-10,0,0
89,2022-02,0,0
89,2022-06,0,0
90,2020-02,0,0
90,2020-06,0,0
90,2020-10,0,0
90,2021-02,0,0
90,2021-06,0,0
90,2021-10,0,0
90,2022-02,0,0
90,2022-06,0,0
91,2020-02,0,0
91,2020-06,0,0
91,2020-10,0,0
91,2021-02,0,0
91,2021-06,0,0
91,2021-10,0,0
91,2022-02,0,0
91,2022-06,0,0
92,2020-02,0,0
92,2020-06,0,0
92,2020-10,0,0
92,2021-02,0,0
92,2021-06,0,0
92,2021-10,0,0
92,2022-02,0,0
92,2022-06,1,0
93,2020-02,0,0
93,2020-06,0,0
93,2020-10,0,0
93,2021-02,0,0
93,2021-06,0,0
93,2021-10,0,0
93,2022-02,0,0
