name,f1(1),f1_base(1),weight,weight_share,f1_base_is_zero,assigned_nodes,distinct_partitions
GeoRF-ABCD_2015_07_fs3,0.0036563071297989,0.0,8.207870943860474,0.860135,True,4859,6
GeoRF-ABCD_2014_10_fs2,0.0159151193633952,0.0053475935828877,1.1013040803338194,0.11541,False,4859,3
GeoRF-ABCD_2015_07_fs2,0.028673835125448,0.0251346499102333,0.1353747111188146,0.014186,False,5009,7
GeoRF-ABCD_2015_10_fs1,0.1566110397946084,0.1470967741935483,0.07389241770583688,0.007743,False,5009,7
GeoRF-ABCD_2016_06_fs2,0.0957810718358038,0.0937142857142857,0.024097551579060017,0.002525,False,5008,4
GeoRF-ABCD_2014_01_fs1,0.0353982300884955,0.0353982300884955,0.0,0.0,False,4860,1
GeoRF-ABCD_2014_01_fs2,0.0,0.0,0.0,0.0,True,4860,1
GeoRF-ABCD_2014_01_fs3,0.0,0.0,0.0,0.0,True,4860,1
GeoRF-ABCD_2014_04_fs1,0.0078431372549019,0.0078431372549019,0.0,0.0,False,4860,1
GeoRF-ABCD_2014_04_fs2,0.0,0.0,0.0,0.0,True,4860,1
GeoRF-ABCD_2014_04_fs3,0.0078431372549019,0.0078431372549019,0.0,0.0,False,4860,1
GeoRF-ABCD_2014_07_fs1,0.0068259385665529,0.0068259385665529,0.0,0.0,False,4860,1
GeoRF-ABCD_2014_07_fs2,0.0,0.0,0.0,0.0,True,4860,1
GeoRF-ABCD_2014_07_fs3,0.0068259385665529,0.0068259385665529,0.0,0.0,False,4860,1
GeoRF-ABCD_2014_10_fs1,0.0106666666666666,0.0106666666666666,0.0,0.0,False,4859,1
GeoRF-ABCD_2014_10_fs3,0.0,0.0,0.0,0.0,True,4859,1
GeoRF-ABCD_2015_01_fs1,0.0711462450592885,0.0711462450592885,0.0,0.0,False,4859,1
GeoRF-ABCD_2015_01_fs2,0.0,0.0,0.0,0.0,True,4859,8
GeoRF-ABCD_2015_01_fs3,0.0,0.0,0.0,0.0,True,4859,1
GeoRF-ABCD_2015_04_fs1,0.034090909090909,0.034090909090909,0.0,0.0,False,5009,1
GeoRF-ABCD_2015_04_fs2,0.0939947780678851,0.0992167101827676,0.0,0.0,False,4859,6
GeoRF-ABCD_2015_04_fs3,0.0,0.0,0.0,0.0,True,4859,6
GeoRF-ABCD_2015_07_fs1,0.05,0.05,0.0,0.0,False,5009,1
GeoRF-ABCD_2015_10_fs2,0.0193103448275862,0.0193103448275862,0.0,0.0,False,5009,1
GeoRF-ABCD_2015_10_fs3,0.0,0.0,0.0,0.0,True,4859,9
GeoRF-ABCD_2016_02_fs1,0.1194690265486725,0.1194690265486725,0.0,0.0,False,5009,1
GeoRF-ABCD_2016_02_fs2,0.0,0.0,0.0,0.0,True,5009,1
GeoRF-ABCD_2016_02_fs3,0.0,0.0,0.0,0.0,True,5009,1
GeoRF-ABCD_2016_06_fs1,0.4438549955791335,0.4438549955791335,0.0,0.0,False,5008,1
GeoRF-ABCD_2016_06_fs3,0.0,0.0,0.0,0.0,True,5008,1
GeoRF-ABCD_2016_10_fs1,0.5770308123249299,0.5770308123249299,0.0,0.0,False,5159,1
GeoRF-ABCD_2016_10_fs2,0.1595744680851064,0.1595744680851064,0.0,0.0,False,5005,1
GeoRF-ABCD_2016_10_fs3,0.0531309297912713,0.0531309297912713,0.0,0.0,False,5005,1
