partition_id,training_rows,classes_present,local_model_fitted,reason
0,2796,2,True,
1,2884,2,True,
2,1232,2,True,
3,3154,2,True,
4,1527,2,True,
5,2512,2,True,
6,976,2,True,
7,2256,2,True,
8,1868,2,True,
9,8470,2,True,
10,2232,2,True,
11,1884,2,True,
12,3134,2,True,
13,1063,2,True,
