period,horizon_months,cohort,reference_arm,baseline_arm,n_observations,f1_reference,f1_baseline,delta_f1,delta_f1_reason,precision_reference,precision_baseline,delta_precision,delta_precision_reason,recall_reference,recall_baseline,delta_recall,delta_recall_reason
main,1,E_all,partitioned_rf,pooled_rf,17322,0.674787845606351,0.6796170007577323,-0.004829155151381381,,0.6304347826086957,0.6385760517799353,-0.008141269171239585,,0.7258539458186102,0.7262956419316844,-0.0004416961130742081,
main,1,E_all,partitioned_rf,xgb,17322,0.674787845606351,0.6895136466242561,-0.014725801017905105,,0.6304347826086957,0.6439248754311997,-0.013490092822504018,,0.7258539458186102,0.7420494699646644,-0.016195524146054185,
main,1,E_persist,partitioned_rf,pooled_rf,16002,0.6618558318299474,0.6663501859324313,-0.0044943541024838884,,0.6200764256319812,0.6290708096803107,-0.008994384048329529,,0.7096719932716569,0.7083263246425567,0.0013456686291001274,
main,1,E_persist,partitioned_rf,xgb,16002,0.6618558318299474,0.6789292423293676,-0.017073410499420127,,0.6200764256319812,0.6348997218562435,-0.014823296224262372,,0.7096719932716569,0.729520605550883,-0.019848612279226185,
main,1,E_persist,partitioned_rf,persistence,16002,0.6618558318299474,0.6813921264976771,-0.01953629466772966,,0.6200764256319812,0.6609740670461733,-0.040897641414192165,,0.7096719932716569,0.703111858704794,0.006560134566862885,
main,3,E_all,partitioned_rf,pooled_rf,16919,0.6561679790026247,0.6308668076109937,0.025301171391631017,,0.6113681427627231,0.5844868111778532,0.02688133158486994,,0.7080526638089406,0.6852418860992039,0.022810777709736718,
main,3,E_all,partitioned_rf,xgb,16919,0.6561679790026247,0.690748655728664,-0.03458067672603926,,0.6113681427627231,0.6282919488337095,-0.016923806070986425,,0.7080526638089406,0.7669932639314145,-0.05894060012247393,
main,3,E_persist,partitioned_rf,pooled_rf,15907,0.6469800771714308,0.6142756405233879,0.0327044366480429,,0.6030534351145038,0.5700988947062245,0.032954540408279276,,0.6978087311024291,0.6658739595719382,0.03193477153049096,
main,3,E_persist,partitioned_rf,xgb,15907,0.6469800771714308,0.6807400015352729,-0.03375992436384212,,0.6030534351145038,0.6210084033613446,-0.01795496824684073,,0.6978087311024291,0.7531849838627485,-0.05537625276031932,
main,3,E_persist,partitioned_rf,persistence,15907,0.6469800771714308,0.6768172888015717,-0.02983721163014086,,0.6030534351145038,0.6531837573076316,-0.05013032219312774,,0.6978087311024291,0.7022252420587736,-0.004416510956344433,
main,6,E_all,partitioned_rf,pooled_rf,16413,0.661275415896488,0.6615491974877878,-0.0002737815912998709,,0.6300264162019372,0.6341608443585551,-0.004134428156617909,,0.6957860615883307,0.6914100486223663,0.004376012965964349,
main,6,E_all,partitioned_rf,xgb,16413,0.661275415896488,0.6700859640251391,-0.008810548128651119,,0.6300264162019372,0.6044571875407272,0.02556922866121003,,0.6957860615883307,0.7517017828200973,-0.05591572123176658,
main,6,E_persist,partitioned_rf,pooled_rf,14960,0.6566384435236894,0.6597247374139804,-0.0030862938902910253,,0.6363477653631285,0.6425044091710759,-0.006156643807947337,,0.678265723855601,0.6778935615928545,0.00037216226274650044,
main,6,E_persist,partitioned_rf,xgb,14960,0.6566384435236894,0.6670583298363407,-0.010419886312651339,,0.6363477653631285,0.6075523620241553,0.028795403338973236,,0.678265723855601,0.7394864160774097,-0.061220692221808704,
main,6,E_persist,partitioned_rf,persistence,14960,0.6566384435236894,0.6718610066272613,-0.015222563103571951,,0.6363477653631285,0.6476174033149171,-0.011269637951788591,,0.678265723855601,0.6979903237811685,-0.01972459992556752,
main,12,E_all,partitioned_rf,pooled_rf,14087,0.6556504916975657,0.6512164948453608,0.004433996852204913,,0.582081007585516,0.5887265135699373,-0.006645505984421374,,0.7505074737036354,0.7285477025281417,0.021959771175493636,
main,12,E_all,partitioned_rf,xgb,14087,0.6556504916975657,0.669901368119631,-0.01425087642206524,,0.582081007585516,0.5887040402628267,-0.006623032677310792,,0.7505074737036354,0.7770806421849049,-0.02657316848126956,
main,12,E_persist,partitioned_rf,pooled_rf,12404,0.6612048192771084,0.6579940417080437,0.0032107775690647378,,0.5918895599654875,0.6034608378870674,-0.011571277921579859,,0.7489082969432315,0.7233624454148472,0.02554585152838429,
main,12,E_persist,partitioned_rf,xgb,12404,0.6612048192771084,0.6787044998566925,-0.017499680579584065,,0.5918895599654875,0.6033633429590624,-0.011473782993574821,,0.7489082969432315,0.7755458515283843,-0.026637554585152823,
main,12,E_persist,partitioned_rf,persistence,12404,0.6612048192771084,0.6759173604687018,-0.014712541191593376,,0.5918895599654875,0.6385705962322781,-0.04668103626679054,,0.7489082969432315,0.7179039301310044,0.03100436681222707,
