period,horizon_months,cohort,dimension,country_id,country_en,arm,n_observations,n_areas,n_countries,n_positive_truth,prevalence,predicted_positives,tp,fp,fn,tn,f1,precision,recall,f1_reason,precision_reason,recall_reason
main,1,E_all,country,Mali,Mali,partitioned_rf,212,50,1,21,0.09905660377358491,14,9,5,12,186,0.5142857142857142,0.6428571428571429,0.42857142857142855,,,
main,1,E_all,country,Mali,Mali,pooled_rf,212,50,1,21,0.09905660377358491,15,6,9,15,182,0.3333333333333333,0.4,0.2857142857142857,,,
main,1,E_all,country,Mali,Mali,xgb,212,50,1,21,0.09905660377358491,7,4,3,17,188,0.2857142857142857,0.5714285714285714,0.19047619047619047,,,
main,1,E_all,country,Mauritania,Mauritania,partitioned_rf,170,48,1,2,0.011764705882352941,14,0,14,2,154,0.0,0.0,0.0,,,
main,1,E_all,country,Mauritania,Mauritania,pooled_rf,170,48,1,2,0.011764705882352941,17,0,17,2,151,0.0,0.0,0.0,,,
main,1,E_all,country,Mauritania,Mauritania,xgb,170,48,1,2,0.011764705882352941,3,0,3,2,165,0.0,0.0,0.0,,,
main,1,E_all,country,Niger,Niger,partitioned_rf,232,67,1,32,0.13793103448275862,55,20,35,12,165,0.45977011494252873,0.36363636363636365,0.625,,,
main,1,E_all,country,Niger,Niger,pooled_rf,232,67,1,32,0.13793103448275862,62,17,45,15,155,0.3617021276595745,0.27419354838709675,0.53125,,,
main,1,E_all,country,Niger,Niger,xgb,232,67,1,32,0.13793103448275862,62,19,43,13,157,0.40425531914893614,0.3064516129032258,0.59375,,,
main,1,E_all,country,Nigeria,Nigeria,partitioned_rf,2675,545,1,346,0.12934579439252336,246,140,106,206,2223,0.47297297297297297,0.5691056910569106,0.4046242774566474,,,
main,1,E_all,country,Nigeria,Nigeria,pooled_rf,2675,545,1,346,0.12934579439252336,274,154,120,192,2209,0.4967741935483871,0.5620437956204379,0.44508670520231214,,,
main,1,E_all,country,Nigeria,Nigeria,xgb,2675,545,1,346,0.12934579439252336,277,151,126,195,2203,0.48475120385232745,0.5451263537906137,0.43641618497109824,,,
main,1,E_all,country,Senegal,Senegal,partitioned_rf,199,44,1,6,0.03015075376884422,15,0,15,6,178,0.0,0.0,0.0,,,
main,1,E_all,country,Senegal,Senegal,pooled_rf,199,44,1,6,0.03015075376884422,5,0,5,6,188,0.0,0.0,0.0,,,
main,1,E_all,country,Senegal,Senegal,xgb,199,44,1,6,0.03015075376884422,19,0,19,6,174,0.0,0.0,0.0,,,
main,1,E_all,country,Sierra Leone,Sierra Leone,partitioned_rf,80,16,1,11,0.1375,3,0,3,11,66,0.0,0.0,0.0,,,
main,1,E_all,country,Sierra Leone,Sierra Leone,pooled_rf,80,16,1,11,0.1375,2,0,2,11,67,0.0,0.0,0.0,,,
main,1,E_all,country,Sierra Leone,Sierra Leone,xgb,80,16,1,11,0.1375,5,1,4,10,65,0.125,0.2,0.09090909090909091,,,
main,1,E_all,country,Togo,Togo,partitioned_rf,180,41,1,13,0.07222222222222222,13,2,11,11,156,0.15384615384615385,0.15384615384615385,0.15384615384615385,,,
main,1,E_all,country,Togo,Togo,pooled_rf,180,41,1,13,0.07222222222222222,9,3,6,10,161,0.2727272727272727,0.3333333333333333,0.23076923076923078,,,
main,1,E_all,country,Togo,Togo,xgb,180,41,1,13,0.07222222222222222,21,0,21,13,146,0.0,0.0,0.0,,,
main,1,E_persist,country,Benin,Benin,partitioned_rf,246,70,1,1,0.0040650406504065045,0,0,0,1,245,0.0,,0.0,,no_predicted_positives,
main,1,E_persist,country,Benin,Benin,pooled_rf,246,70,1,1,0.0040650406504065045,1,1,0,0,245,1.0,1.0,1.0,,,
main,1,E_persist,country,Benin,Benin,xgb,246,70,1,1,0.0040650406504065045,1,1,0,0,245,1.0,1.0,1.0,,,
main,1,E_persist,country,Benin,Benin,persistence,246,70,1,1,0.0040650406504065045,0,0,0,1,245,0.0,,0.0,,no_predicted_positives,
main,1,E_persist,country,Burkina Faso,Burkina Faso,partitioned_rf,158,45,1,43,0.2721518987341772,37,17,20,26,95,0.425,0.4594594594594595,0.3953488372093023,,,
main,1,E_persist,country,Burkina Faso,Burkina Faso,pooled_rf,158,45,1,43,0.2721518987341772,34,15,19,28,96,0.38961038961038963,0.4411764705882353,0.3488372093023256,,,
main,1,E_persist,country,Burkina Faso,Burkina Faso,xgb,158,45,1,43,0.2721518987341772,51,22,29,21,86,0.46808510638297873,0.43137254901960786,0.5116279069767442,,,
main,1,E_persist,country,Burkina Faso,Burkina Faso,persistence,158,45,1,43,0.2721518987341772,41,24,17,19,98,0.5714285714285714,0.5853658536585366,0.5581395348837209,,,
main,1,E_persist,country,Cabo Verde,Cabo Verde,partitioned_rf,38,19,1,0,0.0,1,0,1,0,37,0.0,0.0,,,,no_observed_positives
main,1,E_persist,country,Cabo Verde,Cabo Verde,pooled_rf,38,19,1,0,0.0,0,0,0,0,38,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
main,1,E_persist,country,Cabo Verde,Cabo Verde,xgb,38,19,1,0,0.0,1,0,1,0,37,0.0,0.0,,,,no_observed_positives
main,1,E_persist,country,Cabo Verde,Cabo Verde,persistence,38,19,1,0,0.0,1,0,1,0,37,0.0,0.0,,,,no_observed_positives
main,1,E_persist,country,Cameroon,Cameroon,partitioned_rf,258,58,1,51,0.19767441860465115,59,32,27,19,180,0.5818181818181818,0.5423728813559322,0.6274509803921569,,,
main,1,E_persist,country,Cameroon,Cameroon,pooled_rf,258,58,1,51,0.19767441860465115,64,33,31,18,176,0.5739130434782609,0.515625,0.6470588235294118,,,
main,1,E_persist,country,Cameroon,Cameroon,xgb,258,58,1,51,0.19767441860465115,83,37,46,14,161,0.5522388059701493,0.4457831325301205,0.7254901960784313,,,
main,1,E_persist,country,Cameroon,Cameroon,persistence,258,58,1,51,0.19767441860465115,55,25,30,26,177,0.4716981132075472,0.45454545454545453,0.49019607843137253,,,
main,1,E_persist,country,Central African Republic,Central African Republic,partitioned_rf,380,72,1,296,0.7789473684210526,292,233,59,63,25,0.7925170068027211,0.797945205479452,0.7871621621621622,,,
main,1,E_persist,country,Central African Republic,Central African Republic,pooled_rf,380,72,1,296,0.7789473684210526,290,232,58,64,26,0.7918088737201365,0.8,0.7837837837837838,,,
main,1,E_persist,country,Central African Republic,Central African Republic,xgb,380,72,1,296,0.7789473684210526,303,244,59,52,25,0.8146911519198664,0.8052805280528053,0.8243243243243243,,,
main,1,E_persist,country,Central African Republic,Central African Republic,persistence,380,72,1,296,0.7789473684210526,312,259,53,37,31,0.8519736842105263,0.8301282051282052,0.875,,,
main,1,E_persist,country,Chad,Chad,partitioned_rf,345,69,1,66,0.19130434782608696,66,11,55,55,224,0.16666666666666666,0.16666666666666666,0.16666666666666666,,,
main,1,E_persist,country,Chad,Chad,pooled_rf,345,69,1,66,0.19130434782608696,50,7,43,59,236,0.1206896551724138,0.14,0.10606060606060606,,,
main,1,E_persist,country,Chad,Chad,xgb,345,69,1,66,0.19130434782608696,80,18,62,48,217,0.2465753424657534,0.225,0.2727272727272727,,,
main,1,E_persist,country,Chad,Chad,persistence,345,69,1,66,0.19130434782608696,67,17,50,49,229,0.2556390977443609,0.2537313432835821,0.25757575757575757,,,
main,1,E_persist,country,Côte d'Ivoire,Côte d'Ivoire,partitioned_rf,155,31,1,1,0.0064516129032258064,0,0,0,1,154,0.0,,0.0,,no_predicted_positives,
main,1,E_persist,country,Côte d'Ivoire,Côte d'Ivoire,pooled_rf,155,31,1,1,0.0064516129032258064,0,0,0,1,154,0.0,,0.0,,no_predicted_positives,
main,1,E_persist,country,Côte d'Ivoire,Côte d'Ivoire,xgb,155,31,1,1,0.0064516129032258064,0,0,0,1,154,0.0,,0.0,,no_predicted_positives,
main,1,E_persist,country,Côte d'Ivoire,Côte d'Ivoire,persistence,155,31,1,1,0.0064516129032258064,1,0,1,1,153,0.0,0.0,0.0,,,
main,1,E_persist,country,Gambia,Gambia,partitioned_rf,32,8,1,0,0.0,0,0,0,0,32,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
main,1,E_persist,country,Gambia,Gambia,pooled_rf,32,8,1,0,0.0,0,0,0,0,32,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
main,1,E_persist,country,Gambia,Gambia,xgb,32,8,1,0,0.0,0,0,0,0,32,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
main,1,E_persist,country,Gambia,Gambia,persistence,32,8,1,0,0.0,1,0,1,0,31,0.0,0.0,,,,no_observed_positives
main,1,E_persist,country,Ghana,Ghana,partitioned_rf,265,66,1,45,0.16981132075471697,18,5,13,40,207,0.15873015873015872,0.2777777777777778,0.1111111111111111,,,
main,1,E_persist,country,Ghana,Ghana,pooled_rf,265,66,1,45,0.16981132075471697,28,8,20,37,200,0.2191780821917808,0.2857142857142857,0.17777777777777778,,,
main,1,E_persist,country,Ghana,Ghana,xgb,265,66,1,45,0.16981132075471697,43,5,38,40,182,0.11363636363636363,0.11627906976744186,0.1111111111111111,,,
main,1,E_persist,country,Ghana,Ghana,persistence,265,66,1,45,0.16981132075471697,45,16,29,29,191,0.35555555555555557,0.35555555555555557,0.35555555555555557,,,
main,1,E_persist,country,Guinea,Guinea,partitioned_rf,111,33,1,4,0.036036036036036036,0,0,0,4,107,0.0,,0.0,,no_predicted_positives,
main,1,E_persist,country,Guinea,Guinea,pooled_rf,111,33,1,4,0.036036036036036036,0,0,0,4,107,0.0,,0.0,,no_predicted_positives,
main,1,E_persist,country,Guinea,Guinea,xgb,111,33,1,4,0.036036036036036036,0,0,0,4,107,0.0,,0.0,,no_predicted_positives,
main,1,E_persist,country,Guinea,Guinea,persistence,111,33,1,4,0.036036036036036036,4,0,4,4,103,0.0,0.0,0.0,,,
main,1,E_persist,country,Guinea-Bissau,Guinea-Bissau,partitioned_rf,37,8,1,0,0.0,1,0,1,0,36,0.0,0.0,,,,no_observed_positives
main,1,E_persist,country,Guinea-Bissau,Guinea-Bissau,pooled_rf,37,8,1,0,0.0,1,0,1,0,36,0.0,0.0,,,,no_observed_positives
main,1,E_persist,country,Guinea-Bissau,Guinea-Bissau,xgb,37,8,1,0,0.0,0,0,0,0,37,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
main,1,E_persist,country,Guinea-Bissau,Guinea-Bissau,persistence,37,8,1,0,0.0,0,0,0,0,37,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
main,1,E_persist,country,Liberia,Liberia,partitioned_rf,28,14,1,0,0.0,0,0,0,0,28,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
main,1,E_persist,country,Liberia,Liberia,pooled_rf,28,14,1,0,0.0,2,0,2,0,26,0.0,0.0,,,,no_observed_positives
main,1,E_persist,country,Liberia,Liberia,xgb,28,14,1,0,0.0,1,0,1,0,27,0.0,0.0,,,,no_observed_positives
main,1,E_persist,country,Liberia,Liberia,persistence,28,14,1,0,0.0,2,0,2,0,26,0.0,0.0,,,,no_observed_positives
main,1,E_persist,country,Mali,Mali,partitioned_rf,212,50,1,21,0.09905660377358491,14,9,5,12,186,0.5142857142857142,0.6428571428571429,0.42857142857142855,,,
main,1,E_persist,country,Mali,Mali,pooled_rf,212,50,1,21,0.09905660377358491,15,6,9,15,182,0.3333333333333333,0.4,0.2857142857142857,,,
main,1,E_persist,country,Mali,Mali,xgb,212,50,1,21,0.09905660377358491,7,4,3,17,188,0.2857142857142857,0.5714285714285714,0.19047619047619047,,,
main,1,E_persist,country,Mali,Mali,persistence,212,50,1,21,0.09905660377358491,19,15,4,6,187,0.75,0.7894736842105263,0.7142857142857143,,,
main,1,E_persist,country,Mauritania,Mauritania,partitioned_rf,170,48,1,2,0.011764705882352941,14,0,14,2,154,0.0,0.0,0.0,,,
main,1,E_persist,country,Mauritania,Mauritania,pooled_rf,170,48,1,2,0.011764705882352941,17,0,17,2,151,0.0,0.0,0.0,,,
main,1,E_persist,country,Mauritania,Mauritania,xgb,170,48,1,2,0.011764705882352941,3,0,3,2,165,0.0,0.0,0.0,,,
main,1,E_persist,country,Mauritania,Mauritania,persistence,170,48,1,2,0.011764705882352941,2,0,2,2,166,0.0,0.0,0.0,,,
main,1,E_persist,country,Niger,Niger,partitioned_rf,232,67,1,32,0.13793103448275862,55,20,35,12,165,0.45977011494252873,0.36363636363636365,0.625,,,
main,1,E_persist,country,Niger,Niger,pooled_rf,232,67,1,32,0.13793103448275862,62,17,45,15,155,0.3617021276595745,0.27419354838709675,0.53125,,,
main,1,E_persist,country,Niger,Niger,xgb,232,67,1,32,0.13793103448275862,62,19,43,13,157,0.40425531914893614,0.3064516129032258,0.59375,,,
main,1,E_persist,country,Niger,Niger,persistence,232,67,1,32,0.13793103448275862,33,15,18,17,182,0.46153846153846156,0.45454545454545453,0.46875,,,
main,1,E_persist,country,Nigeria,Nigeria,partitioned_rf,2675,545,1,346,0.12934579439252336,246,140,106,206,2223,0.47297297297297297,0.5691056910569106,0.4046242774566474,,,
main,1,E_persist,country,Nigeria,Nigeria,pooled_rf,2675,545,1,346,0.12934579439252336,274,154,120,192,2209,0.4967741935483871,0.5620437956204379,0.44508670520231214,,,
main,1,E_persist,country,Nigeria,Nigeria,xgb,2675,545,1,346,0.12934579439252336,277,151,126,195,2203,0.48475120385232745,0.5451263537906137,0.43641618497109824,,,
main,1,E_persist,country,Nigeria,Nigeria,persistence,2675,545,1,346,0.12934579439252336,310,178,132,168,2197,0.5426829268292683,0.5741935483870968,0.5144508670520231,,,
main,1,E_persist,country,Senegal,Senegal,partitioned_rf,199,44,1,6,0.03015075376884422,15,0,15,6,178,0.0,0.0,0.0,,,
main,1,E_persist,country,Senegal,Senegal,pooled_rf,199,44,1,6,0.03015075376884422,5,0,5,6,188,0.0,0.0,0.0,,,
main,1,E_persist,country,Senegal,Senegal,xgb,199,44,1,6,0.03015075376884422,19,0,19,6,174,0.0,0.0,0.0,,,
main,1,E_persist,country,Senegal,Senegal,persistence,199,44,1,6,0.03015075376884422,6,0,6,6,187,0.0,0.0,0.0,,,
main,1,E_persist,country,Sierra Leone,Sierra Leone,partitioned_rf,80,16,1,11,0.1375,3,0,3,11,66,0.0,0.0,0.0,,,
main,1,E_persist,country,Sierra Leone,Sierra Leone,pooled_rf,80,16,1,11,0.1375,2,0,2,11,67,0.0,0.0,0.0,,,
main,1,E_persist,country,Sierra Leone,Sierra Leone,xgb,80,16,1,11,0.1375,5,1,4,10,65,0.125,0.2,0.09090909090909091,,,
main,1,E_persist,country,Sierra Leone,Sierra Leone,persistence,80,16,1,11,0.1375,13,3,10,8,59,0.25,0.23076923076923078,0.2727272727272727,,,
main,1,E_persist,country,Togo,Togo,partitioned_rf,180,41,1,13,0.07222222222222222,13,2,11,11,156,0.15384615384615385,0.15384615384615385,0.15384615384615385,,,
main,1,E_persist,country,Togo,Togo,pooled_rf,180,41,1,13,0.07222222222222222,9,3,6,10,161,0.2727272727272727,0.3333333333333333,0.23076923076923078,,,
main,1,E_persist,country,Togo,Togo,xgb,180,41,1,13,0.07222222222222222,21,0,21,13,146,0.0,0.0,0.0,,,
main,1,E_persist,country,Togo,Togo,persistence,180,41,1,13,0.07222222222222222,13,4,9,9,158,0.3076923076923077,0.3076923076923077,0.3076923076923077,,,
main,3,E_all,country,Benin,Benin,partitioned_rf,246,70,1,1,0.0040650406504065045,1,1,0,0,245,1.0,1.0,1.0,,,
main,3,E_all,country,Benin,Benin,pooled_rf,246,70,1,1,0.0040650406504065045,1,0,1,1,244,0.0,0.0,0.0,,,
main,3,E_all,country,Benin,Benin,xgb,246,70,1,1,0.0040650406504065045,0,0,0,1,245,0.0,,0.0,,no_predicted_positives,
main,3,E_all,country,Burkina Faso,Burkina Faso,partitioned_rf,158,45,1,43,0.2721518987341772,27,12,15,31,100,0.34285714285714286,0.4444444444444444,0.27906976744186046,,,
main,3,E_all,country,Burkina Faso,Burkina Faso,pooled_rf,158,45,1,43,0.2721518987341772,38,15,23,28,92,0.37037037037037035,0.39473684210526316,0.3488372093023256,,,
main,3,E_all,country,Burkina Faso,Burkina Faso,xgb,158,45,1,43,0.2721518987341772,34,16,18,27,97,0.4155844155844156,0.47058823529411764,0.37209302325581395,,,
main,3,E_all,country,Cabo Verde,Cabo Verde,partitioned_rf,38,19,1,0,0.0,1,0,1,0,37,0.0,0.0,,,,no_observed_positives
main,3,E_all,country,Cabo Verde,Cabo Verde,pooled_rf,38,19,1,0,0.0,0,0,0,0,38,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
main,3,E_all,country,Cabo Verde,Cabo Verde,xgb,38,19,1,0,0.0,1,0,1,0,37,0.0,0.0,,,,no_observed_positives
main,3,E_all,country,Cameroon,Cameroon,partitioned_rf,258,58,1,51,0.19767441860465115,57,32,25,19,182,0.5925925925925926,0.5614035087719298,0.6274509803921569,,,
main,3,E_all,country,Cameroon,Cameroon,pooled_rf,258,58,1,51,0.19767441860465115,60,31,29,20,178,0.5585585585585585,0.5166666666666667,0.6078431372549019,,,
main,3,E_all,country,Cameroon,Cameroon,xgb,258,58,1,51,0.19767441860465115,71,34,37,17,170,0.5573770491803278,0.4788732394366197,0.6666666666666666,,,
main,3,E_all,country,Central African Republic,Central African Republic,partitioned_rf,381,72,1,297,0.7795275590551181,290,237,53,60,31,0.807495741056218,0.8172413793103448,0.797979797979798,,,
main,3,E_all,country,Central African Republic,Central African Republic,pooled_rf,381,72,1,297,0.7795275590551181,280,231,49,66,35,0.8006932409012132,0.825,0.7777777777777778,,,
main,3,E_all,country,Central African Republic,Central African Republic,xgb,381,72,1,297,0.7795275590551181,328,271,57,26,27,0.8672,0.8262195121951219,0.9124579124579124,,,
main,3,E_all,country,Chad,Chad,partitioned_rf,345,69,1,66,0.19130434782608696,57,11,46,55,233,0.17886178861788618,0.19298245614035087,0.16666666666666666,,,
main,3,E_all,country,Chad,Chad,pooled_rf,345,69,1,66,0.19130434782608696,68,11,57,55,222,0.16417910447761194,0.16176470588235295,0.16666666666666666,,,
main,3,E_all,country,Chad,Chad,xgb,345,69,1,66,0.19130434782608696,87,15,72,51,207,0.19607843137254902,0.1724137931034483,0.22727272727272727,,,
main,3,E_all,country,Côte d'Ivoire,Côte d'Ivoire,partitioned_rf,155,31,1,1,0.0064516129032258064,0,0,0,1,154,0.0,,0.0,,no_predicted_positives,
main,3,E_all,country,Côte d'Ivoire,Côte d'Ivoire,pooled_rf,155,31,1,1,0.0064516129032258064,8,0,8,1,146,0.0,0.0,0.0,,,
main,3,E_all,country,Côte d'Ivoire,Côte d'Ivoire,xgb,155,31,1,1,0.0064516129032258064,0,0,0,1,154,0.0,,0.0,,no_predicted_positives,
main,3,E_all,country,Gambia,Gambia,partitioned_rf,32,8,1,0,0.0,0,0,0,0,32,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
main,3,E_all,country,Gambia,Gambia,pooled_rf,32,8,1,0,0.0,0,0,0,0,32,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
main,3,E_all,country,Gambia,Gambia,xgb,32,8,1,0,0.0,1,0,1,0,31,0.0,0.0,,,,no_observed_positives
main,3,E_all,country,Ghana,Ghana,partitioned_rf,265,66,1,45,0.16981132075471697,7,3,4,42,216,0.11538461538461539,0.42857142857142855,0.06666666666666667,,,
main,3,E_all,country,Ghana,Ghana,pooled_rf,265,66,1,45,0.16981132075471697,9,3,6,42,214,0.1111111111111111,0.3333333333333333,0.06666666666666667,,,
main,3,E_all,country,Ghana,Ghana,xgb,265,66,1,45,0.16981132075471697,23,8,15,37,205,0.23529411764705882,0.34782608695652173,0.17777777777777778,,,
main,3,E_all,country,Guinea,Guinea,partitioned_rf,111,33,1,4,0.036036036036036036,0,0,0,4,107,0.0,,0.0,,no_predicted_positives,
main,3,E_all,country,Guinea,Guinea,pooled_rf,111,33,1,4,0.036036036036036036,1,0,1,4,106,0.0,0.0,0.0,,,
main,3,E_all,country,Guinea,Guinea,xgb,111,33,1,4,0.036036036036036036,0,0,0,4,107,0.0,,0.0,,no_predicted_positives,
main,3,E_all,country,Guinea-Bissau,Guinea-Bissau,partitioned_rf,37,8,1,0,0.0,0,0,0,0,37,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
main,3,E_all,country,Guinea-Bissau,Guinea-Bissau,pooled_rf,37,8,1,0,0.0,0,0,0,0,37,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
main,3,E_all,country,Guinea-Bissau,Guinea-Bissau,xgb,37,8,1,0,0.0,0,0,0,0,37,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
main,3,E_all,country,Liberia,Liberia,partitioned_rf,28,14,1,0,0.0,0,0,0,0,28,,,,no_positive_truth_and_no_positive_prediction,no_predicted_positives,no_observed_positives
main,3,E_all,country,Liberia,Liberia,pooled_rf,28,14,1,0,0.0,1,0,1,0,27,0.0,0.0,,,,no_observed_positives
main,3,E_all,country,Liberia,Liberia,xgb,28,14,1,0,0.0,2,0,2,0,26,0.0,0.0,,,,no_observed_positives
main,3,E_all,country,Mali,Mali,partitioned_rf,212,50,1,21,0.09905660377358491,11,9,2,12,189,0.5625,0.8181818181818182,0.42857142857142855,,,
main,3,E_all,country,Mali,Mali,pooled_rf,212,50,1,21,0.09905660377358491,17,7,10,14,181,0.3684210526315789,0.4117647058823529,0.3333333333333333,,,
main,3,E_all,country,Mali,Mali,xgb,212,50,1,21,0.09905660377358491,8,3,5,18,186,0.20689655172413793,0.375,0.14285714285714285,,,
main,3,E_all,country,Mauritania,Mauritania,partitioned_rf,170,48,1,2,0.011764705882352941,10,0,10,2,158,0.0,0.0,0.0,,,
