tau,class1_f1
0.0,0.2946767016425864
0.01,0.30314002828854314
0.02,0.31098696461824954
0.03,0.3185437997724687
0.04,0.3256617510952058
0.05,0.3317843274555987
0.06,0.33859095688748686
0.07,0.34552486937639953
0.08,0.3515396405183224
0.09,0.3598790322580645
0.1,0.36860827034237437
0.11,0.37710797405570395
0.12,0.3870815281606932
0.13,0.394837243282734
0.14,0.4022130941403303
0.15,0.41094235415947533
0.16,0.41786000177888466
0.17,0.42419251532619634
0.18,0.42955423617001226
0.19,0.43778488992338277
0.2,0.4432044639298525
0.21,0.44762391415431785
0.22,0.45066304688315756
0.23,0.45352683811759686
0.24,0.45516037530002185
0.25,0.4594775619557937
0.26,0.46134492223238793
0.27,0.4673378599859518
0.28,0.47281039461020213
0.29,0.47963578196136336
0.3,0.484940138626339
0.31,0.4876599043804109
0.32,0.4921729901830724
0.33,0.497896022804398
0.34,0.505008347245409
0.35,0.507272984041802
0.36,0.5108336920648586
0.37,0.5133284777858703
0.38,0.515473032714412
0.39,0.5183417834774828
0.4,0.5220543806646526
0.41,0.5244851258581236
0.42,0.525180964115201
0.43,0.5275443510737629
0.44,0.5286094999216178
0.45,0.5290037831021438
0.46,0.5309033280507132
0.47,0.5322709163346614
0.48,0.5332906530089628
0.49,0.5336979250442335
0.5,0.5342797225358928
0.51,0.5346054333764554
0.52,0.5343932511356262
0.53,0.532812245562612
0.54,0.5312449012889542
0.55,0.5300850228907783
0.56,0.5287469287469287
0.57,0.5270758122743683
0.58,0.5265406737880033
0.59,0.5263157894736842
0.6,0.5245469522240527
0.61,0.5238330859310573
0.62,0.5220551792499587
0.63,0.5206885137371732
0.64,0.5203709837694601
0.65,0.52029826014913
0.66,0.5203117227657105
0.67,0.5198340248962655
0.68,0.5192691029900333
0.69,0.5183707398171239
0.7,0.5178036605657238
0.71,0.5176431424766977
0.72,0.5169886742171885
0.73,0.5169138476920513
0.74,0.5161720573524509
0.75,0.5165165165165165
0.76,0.5160320641282565
0.77,0.5158703641830938
0.78,0.5157085561497327
0.79,0.5157947517967575
0.8,0.5153846153846153
0.81,0.5149740672578217
0.82,0.5145631067961165
0.83,0.5145631067961165
0.84,0.5143144148669011
0.85,0.5140656396517079
0.86,0.5140656396517079
0.87,0.5140656396517079
0.88,0.513816781108692
0.89,0.513816781108692
0.9,0.5135678391959799
0.91,0.5135678391959799
0.92,0.5133188138716703
0.93,0.5130697050938338
0.94,0.5129064699966477
0.95,0.5129064699966477
0.96,0.5129064699966477
0.97,0.5130784708249497
0.98,0.5130784708249497
0.99,0.5132505870513251
1.0,0.5132505870513251
