tau,class1_f1
0.0,0.3134144191785651
0.01,0.3255243468661842
0.02,0.3367333928343746
0.03,0.34883875690423904
0.04,0.3604328523862375
0.05,0.37297219003476245
0.06,0.38384598029630745
0.07,0.3926255761268651
0.08,0.400355871886121
0.09,0.4064972927946689
0.1,0.412959629724865
0.11,0.4203371877482567
0.12,0.42611372691053967
0.13,0.4329647867694881
0.14,0.4390662220104812
0.15,0.44561815336463223
0.16,0.4517680056095362
0.17,0.4596120291491327
0.18,0.4666316342616921
0.19,0.4746419726499408
0.2,0.480898381591985
0.21,0.48753525098702766
0.22,0.4958467928011075
0.23,0.5035410764872521
0.24,0.5122246429435972
0.25,0.5195351137487636
0.26,0.5303684879288437
0.27,0.541019955654102
0.28,0.5474442813292406
0.29,0.5566024853202239
0.3,0.5599888780759071
0.31,0.5660270880361173
0.32,0.5682013154132113
0.33,0.5715943711011171
0.34,0.5752459257084128
0.35,0.5798306846873608
0.36,0.5834708264586771
0.37,0.5853363567649282
0.38,0.5866747979874981
0.39,0.5878378378378378
0.4,0.5892884704429696
0.41,0.5910855722938344
0.42,0.5916328442085544
0.43,0.5931511153000314
0.44,0.5943470708984684
0.45,0.5936955488674165
0.46,0.5936305732484076
0.47,0.5927464451190286
0.48,0.5923669018601668
0.49,0.5921877511654074
0.5,0.5921985815602837
0.51,0.5919224555735056
0.52,0.5918730775457341
0.53,0.5924963456228682
0.54,0.5925805401887406
0.55,0.5920365535248042
0.56,0.5905447407165058
0.57,0.5902606984751598
0.58,0.5902447035638035
0.59,0.5901693243465396
0.6,0.5891651572534168
0.61,0.5885648376997858
0.62,0.588021778584392
0.63,0.5878467635402906
0.64,0.5875351297735163
0.65,0.587028457974851
0.66,0.5868521278357344
0.67,0.5870069605568445
0.68,0.5871042599038621
0.69,0.5872594558725945
0.7,0.5875124543341083
0.71,0.587375415282392
0.72,0.5869637512470901
0.73,0.5871590153027278
0.74,0.5871590153027278
0.75,0.5870216306156406
0.76,0.5870216306156406
0.77,0.5870216306156406
0.78,0.5871193210184723
0.79,0.5868841544607191
0.8,0.5868841544607191
0.81,0.5868841544607191
0.82,0.5868841544607191
0.83,0.5868841544607191
0.84,0.5868841544607191
0.85,0.5866489096054603
0.86,0.5866489096054603
0.87,0.5867465867465868
0.88,0.5867465867465868
0.89,0.5867465867465868
0.9,0.5868442964196503
0.91,0.5868442964196503
0.92,0.5868442964196503
0.93,0.5868442964196503
0.94,0.5868442964196503
0.95,0.5866089273817455
0.96,0.5867066466766616
0.97,0.5867066466766616
0.98,0.5862356273954341
0.99,0.586
1.0,0.5857642940490082
