tau,class1_f1
0.0,0.30310880829015546
0.01,0.3155909224874742
0.02,0.3280345040049291
0.03,0.3387304034952454
0.04,0.34888844382134987
0.05,0.3601809954751131
0.06,0.3728025570245532
0.07,0.3858745074264929
0.08,0.3996835443037975
0.09,0.4124660800920977
0.1,0.42379245605052057
0.11,0.43213149522799577
0.12,0.44184985861534254
0.13,0.44932020628223157
0.14,0.4555160142348754
0.15,0.46333267444158927
0.16,0.4686995153473344
0.17,0.47437744391850173
0.18,0.48018452505766407
0.19,0.4855861627162076
0.2,0.490607014876751
0.21,0.496290554755841
0.22,0.5019183028661701
0.23,0.5048677127476807
0.24,0.5109216213059222
0.25,0.5193659873674175
0.26,0.5240576899769724
0.27,0.5290131822101761
0.28,0.533
0.29,0.5345330122924851
0.3,0.5385996409335727
0.31,0.5400285454781367
0.32,0.5409728595778156
0.33,0.541959432586504
0.34,0.5435540069686411
0.35,0.5458969852642963
0.36,0.5479601582753445
0.37,0.549284140969163
0.38,0.5497853482897106
0.39,0.550914932253108
0.4,0.5526648853888342
0.41,0.5543909348441927
0.42,0.5563651950278611
0.43,0.5571551972358192
0.44,0.5586915617310754
0.45,0.5598371382870437
0.46,0.5599061445959819
0.47,0.5624353480124131
0.48,0.5634012189683365
0.49,0.5640718562874252
0.5,0.5658330822536909
0.51,0.5658832448824868
0.52,0.5668498168498168
0.53,0.5684468999386126
0.54,0.5697944040810017
0.55,0.5722291407222914
0.56,0.5745614035087719
0.57,0.5763725027528709
0.58,0.5783132530120482
0.59,0.5790397192534694
0.6,0.579891130323407
0.61,0.580655526992288
0.62,0.5814665592264303
0.63,0.5820003231539829
0.64,0.582455002432301
0.65,0.5833062682689185
0.66,0.5836993655441679
0.67,0.5843245885611863
0.68,0.5854295981705325
0.69,0.585637166693931
0.7,0.5863651261881351
0.71,0.5865353037766831
0.72,0.5874217978268028
0.73,0.588312974579069
0.74,0.5901259111994699
0.75,0.5916943521594684
0.76,0.5933699816758288
0.77,0.5942246703388416
0.78,0.5946398659966499
0.79,0.5957661290322581
0.8,0.5965267239925813
0.81,0.5969241169511577
0.82,0.5980674690625529
0.83,0.5982354937224296
0.84,0.5988105352591334
0.85,0.5989795918367347
0.86,0.5992164878214955
0.87,0.5996250213056077
0.88,0.5997952917093142
0.89,0.598839194264254
0.9,0.5984952120383037
0.91,0.5992804522871338
0.92,0.5989708404802745
0.93,0.598695502917954
0.94,0.5980762624527654
0.95,0.5971124097628051
0.96,0.5968352253181974
0.97,0.596696490020647
0.98,0.5969018932874355
0.99,0.5970046479600619
1.0,0.5970046479600619
